class	lig_vol
Glycerophospholipid	174.22
Glycerophospholipid	627.02
Glycerophospholipid	719.72
Glycerophospholipid	598.01
Glycerophospholipid	457.3
Glycerophospholipid	100.16
Glycerophospholipid	625.63
Glycerophospholipid	406.9
Glycerophospholipid	469.68
Glycerophospholipid	547.98
Glycerophospholipid	478.99
Glycerophospholipid	271.29
Glycerophospholipid	180.89
Glycerophospholipid	377.05
Glycerophospholipid	557.66
Glycerophospholipid	672.07
Glycerophospholipid	392.85
Glycerophospholipid	744.85
Glycerophospholipid	353.8
Glycerophospholipid	749.55
Glycerophospholipid	371.47
Glycerophospholipid	601.27
Glycerophospholipid	574.63
Glycerophospholipid	692.13
Glycerophospholipid	708.9
Glycerophospholipid	684.58
Glycerophospholipid	563.47
Glycerophospholipid	776.71
Glycerophospholipid	264.26
Glycerophospholipid	650.74
Glycerophospholipid	643.82
Glycerophospholipid	175.39
Glycerophospholipid	454.12
Glycerophospholipid	180.72
Glycerophospholipid	313.43
Glycerophospholipid	546.91
Glycerophospholipid	536.53
Glycerophospholipid	157.49
Glycerophospholipid	511.88
Glycerophospholipid	275.98
Glycerophospholipid	521.66
Glycerophospholipid	692.46
Glycerophospholipid	647.78
Glycerophospholipid	517.99
Glycerophospholipid	366.9
Glycerophospholipid	196.88
Glycerophospholipid	445.25
Glycerophospholipid	171.35
Glycerophospholipid	275.11
Glycerophospholipid	513.57
Glycerophospholipid	657.47
Glycerophospholipid	109.23
Glycerophospholipid	646.93
Glycerophospholipid	478.1
Glycerophospholipid	509.3
Glycerophospholipid	74.8
Glycerophospholipid	812.52
Glycerophospholipid	689.46
Glycerophospholipid	573.43
Glycerophospholipid	218.84
Glycerophospholipid	624.41
Glycerophospholipid	648.34
Glycerophospholipid	348.02
Glycerophospholipid	515.58
Glycerophospholipid	507.96
Glycerophospholipid	569.18
Glycerophospholipid	562.23
Glycerophospholipid	851.56
Glycerophospholipid	657.82
Glycerophospholipid	617.95
Glycerophospholipid	284.18
Glycerophospholipid	618.26
Glycerophospholipid	540.26
Glycerophospholipid	387.12
Glycerophospholipid	559.09
Glycerophospholipid	601.37
Glycerophospholipid	872.9
Glycerophospholipid	828.6
Glycerophospholipid	728.38
Glycerophospholipid	249.67
Glycerophospholipid	711.62
Glycerophospholipid	1022.13
Glycerophospholipid	638.88
Glycerophospholipid	296.96
Glycerophospholipid	121.23
Glycerophospholipid	402.95
Glycerophospholipid	711.68
Glycerophospholipid	610.13
Glycerophospholipid	711.47
Glycerophospholipid	403.61
Glycerophospholipid	252.74
Glycerophospholipid	487.28
Glycerophospholipid	526.74
Glycerophospholipid	266.23
Glycerophospholipid	672.26
Glycerophospholipid	733.98
Glycerophospholipid	571.07
Glycerophospholipid	580.67
Glycerophospholipid	672.52
Glycerophospholipid	216.97
Glycerophospholipid	482.77
Glycerophospholipid	265.1
Glycerophospholipid	443.17
Glycerophospholipid	179.29
Glycerophospholipid	526.78
Glycerophospholipid	572.09
Glycerophospholipid	414
Glycerophospholipid	573.16
Glycerophospholipid	425.72
Glycerophospholipid	98.43
Glycerophospholipid	98.08
Glycerophospholipid	338.53
Glycerophospholipid	270.92
Glycerophospholipid	448.56
Glycerophospholipid	448.35
Glycerophospholipid	166.01
Glycerophospholipid	197.28
Glycerophospholipid	580.47
Glycerophospholipid	526.26
Glycerophospholipid	121.93
Glycerophospholipid	727.11
Glycerophospholipid	413.59
Glycerophospholipid	803
Glycerophospholipid	482.13
Glycerophospholipid	485.09
Glycerophospholipid	335.05
Glycerophospholipid	595.93
Glycerophospholipid	390.45
Glycerophospholipid	558
Glycerophospholipid	133.66
Glycerophospholipid	719.02
Glycerophospholipid	548.11
Glycerophospholipid	735.85
Glycerophospholipid	636.85
Glycerophospholipid	219.39
Glycerophospholipid	222.28
Glycerophospholipid	621.11
Glycerophospholipid	385.81
Glycerophospholipid	558.61
Glycerophospholipid	631.77
Glycerophospholipid	580.68
Glycerophospholipid	631.52
Glycerophospholipid	192.54
Glycerophospholipid	1139.53
Glycerophospholipid	364.63
Glycerophospholipid	330.13
Glycerophospholipid	504.88
Glycerophospholipid	137.78
Glycerophospholipid	311.84
Glycerophospholipid	614.25
Glycerophospholipid	575.43
Glycerophospholipid	515.34
Glycerophospholipid	163.51
Glycerophospholipid	112.18
Glycerophospholipid	449.17
Glycerophospholipid	583.74
Glycerophospholipid	446.09
Glycerophospholipid	582.2
Glycerophospholipid	491.68
Glycerophospholipid	404.62
Glycerophospholipid	501.18
Glycerophospholipid	539.85
Glycerophospholipid	550.54
Glycerophospholipid	415.84
Glycerophospholipid	650.11
Glycerophospholipid	715.09
Glycerophospholipid	541.06
Glycerophospholipid	503.32
Glycerophospholipid	413.17
Glycerophospholipid	454.54
Glycerophospholipid	399
Glycerophospholipid	240.28
Glycerophospholipid	444.69
Glycerophospholipid	454.44
Glycerophospholipid	659.59
Glycerophospholipid	1134.13
Glycerophospholipid	561.7
Glycerophospholipid	838.54
Glycerophospholipid	435.05
Glycerophospholipid	471.31
Glycerophospholipid	285.52
Glycerophospholipid	574.34
Glycerophospholipid	502.7
Glycerophospholipid	460.47
Glycerophospholipid	549.14
Glycerophospholipid	727.34
Glycerophospholipid	655.75
Glycerophospholipid	514
Glycerophospholipid	376.33
Glycerophospholipid	383.39
Glycerophospholipid	678.8
Glycerophospholipid	157.87
Glycerophospholipid	554.58
Glycerophospholipid	418.87
Glycerophospholipid	589.85
Glycerophospholipid	513.66
Glycerophospholipid	830.81
Glycerophospholipid	442.13
Glycerophospholipid	611.81
Glycerophospholipid	369.45
Glycerophospholipid	719.76
Glycerophospholipid	628.16
Glycerophospholipid	209.08
Glycerophospholipid	166.39
Glycerophospholipid	120.56
Glycerophospholipid	256.75
Glycerophospholipid	755.07
Glycerophospholipid	631.01
Glycerophospholipid	631.49
Glycerophospholipid	521.37
Glycerophospholipid	560.85
Glycerophospholipid	464.69
Glycerophospholipid	227
Glycerophospholipid	211.81
Glycerophospholipid	550.98
Glycerophospholipid	155.79
Glycerophospholipid	593.26
Glycerophospholipid	381.59
Glycerophospholipid	479.98
Glycerophospholipid	360.66
Glycerophospholipid	654.93
Glycerophospholipid	601.83
Glycerophospholipid	225.47
Glycerophospholipid	484.33
Glycerophospholipid	465.27
Glycerophospholipid	494.03
Glycerophospholipid	586.01
Glycerophospholipid	618.6
Glycerophospholipid	423.33
Glycerophospholipid	499.42
Glycerophospholipid	650.82
Glycerophospholipid	616.08
Glycerophospholipid	295.38
Glycerophospholipid	584.61
Glycerophospholipid	548.74
Glycerophospholipid	330.58
Glycerophospholipid	744.22
Glycerophospholipid	234.68
Glycerophospholipid	729.62
Glycerophospholipid	604.16
Glycerophospholipid	508.39
Glycerophospholipid	1007.46
Glycerophospholipid	457.41
Glycerophospholipid	519.82
Glycerophospholipid	593.56
Glycerophospholipid	352.36
Glycerophospholipid	615.97
Glycerophospholipid	909.47
Glycerophospholipid	646.3
Glycerophospholipid	801.23
Glycerophospholipid	673.74
Glycerophospholipid	625.18
Glycerophospholipid	599.44
Glycerophospholipid	754.93
Glycerophospholipid	573.9
Glycerophospholipid	723.21
Glycerophospholipid	469.54
Glycerophospholipid	401.92
Glycerophospholipid	696.13
Glycerophospholipid	763.3
Glycerophospholipid	216.8
Glycerophospholipid	561.69
Glycerophospholipid	700.35
Glycerophospholipid	630.4
Glycerophospholipid	273.08
Glycerophospholipid	421.54
Glycerophospholipid	476.65
Glycerophospholipid	656.84
Glycerophospholipid	318.96
Glycerophospholipid	480.38
Glycerophospholipid	552.86
Glycerophospholipid	546
Glycerophospholipid	585.96
Glycerophospholipid	495.17
Glycerophospholipid	724.71
Glycerophospholipid	721.26
Glycerophospholipid	569.13
Glycerophospholipid	633.15
Glycerophospholipid	575.1
Glycerophospholipid	249.56
Glycerophospholipid	177.71
Glycerophospholipid	747.64
Glycerophospholipid	330.73
Glycerophospholipid	286.91
Glycerophospholipid	526.5
Glycerophospholipid	227.36
Glycerophospholipid	580.09
Glycerophospholipid	280.15
Glycerophospholipid	612.44
Glycerophospholipid	552.48
Glycerophospholipid	537.01
Glycerophospholipid	510.85
Glycerophospholipid	548.06
Glycerophospholipid	437.34
Glycerophospholipid	417.89
Glycerophospholipid	166.11
Glycerophospholipid	399.66
Glycerophospholipid	425.84
Glycerophospholipid	184.35
Glycerophospholipid	726.22
Glycerophospholipid	591.02
Glycerophospholipid	526.48
Glycerophospholipid	540.22
Glycerophospholipid	558.24
Glycerophospholipid	470.53
Glycerophospholipid	699.88
Glycerophospholipid	487.69
Glycerophospholipid	633.76
Glycerophospholipid	474.31
Glycerophospholipid	492.3
Glycerophospholipid	412.85
Glycerophospholipid	511.41
Glycerophospholipid	447.76
Glycerophospholipid	652.54
Glycerophospholipid	580.58
Glycerophospholipid	634.53
Glycerophospholipid	261.01
Glycerophospholipid	448.7
Glycerophospholipid	610.89
Glycerophospholipid	611.89
Glycerophospholipid	474.82
Glycerophospholipid	528.41
Glycerophospholipid	763.81
Glycerophospholipid	407.02
Glycerophospholipid	682.33
Glycerophospholipid	547.97
Glycerophospholipid	774.62
Glycerophospholipid	234.03
Glycerophospholipid	269.71
Glycerophospholipid	626.48
Glycerophospholipid	606
Glycerophospholipid	672.17
Glycerophospholipid	373.44
Glycerophospholipid	739.38
Glycerophospholipid	529.68
Glycerophospholipid	583.99
Glycerophospholipid	368.36
Glycerophospholipid	503.38
Glycerophospholipid	623.54
Glycerophospholipid	465.01
Glycerophospholipid	782.93
Glycerophospholipid	390.51
Glycerophospholipid	484.43
Glycerophospholipid	489.77
Glycerophospholipid	664.81
Glycerophospholipid	564.79
Glycerophospholipid	504.89
Glycerophospholipid	298.49
Glycerophospholipid	589.96
Glycerophospholipid	531.03
Glycerophospholipid	546.99
Glycerophospholipid	511.42
Glycerophospholipid	354.54
Glycerophospholipid	725.86
Glycerophospholipid	458.59
Glycerophospholipid	330.78
Glycerophospholipid	671.24
Glycerophospholipid	561.6
Glycerophospholipid	344.67
Glycerophospholipid	679.23
Glycerophospholipid	527.63
Glycerophospholipid	419.85
Glycerophospholipid	163.34
Glycerophospholipid	358.79
Glycerophospholipid	711.83
Glycerophospholipid	237.55
Glycerophospholipid	593.72
Glycerophospholipid	307.12
Glycerophospholipid	247.18
Glycerophospholipid	271.39
Glycerophospholipid	542.35
Glycerophospholipid	667.25
Glycerophospholipid	373.78
Glycerophospholipid	649.66
Glycerophospholipid	421.59
Glycerophospholipid	595.06
Glycerophospholipid	204.49
Glycerophospholipid	665.1
Glycerophospholipid	337.19
Glycerophospholipid	79.57
Glycerophospholipid	122.47
Glycerophospholipid	456.19
Glycerophospholipid	653.25
Glycerophospholipid	679.05
Glycerophospholipid	503.35
Glycerophospholipid	872.69
Glycerophospholipid	657.09
Glycerophospholipid	603.38
Glycerophospholipid	589.96
Glycerophospholipid	598.92
Glycerophospholipid	304.45
Glycerophospholipid	513.26
Glycerophospholipid	616.39
Glycerophospholipid	295.61
Glycerophospholipid	693.1
Glycerophospholipid	593.05
Glycerophospholipid	663.02
Glycerophospholipid	500.18
Glycerophospholipid	348
Glycerophospholipid	677.98
Glycerophospholipid	822.38
Glycerophospholipid	579.45
Glycerophospholipid	604.48
Glycerophospholipid	303.32
Glycerophospholipid	780.75
Glycerophospholipid	389.97
Glycerophospholipid	818
Glycerophospholipid	504.93
Glycerophospholipid	524.78
Glycerophospholipid	552.52
Glycerophospholipid	459.82
Glycerophospholipid	689.85
Glycerophospholipid	359.09
Glycerophospholipid	466.7
Glycerophospholipid	568.67
Glycerophospholipid	589.47
Glycerophospholipid	518.15
Glycerophospholipid	493.46
Glycerophospholipid	331.29
Glycerophospholipid	424.57
Glycerophospholipid	226.71
Glycerophospholipid	364.54
Glycerophospholipid	431.77
Glycerophospholipid	791.14
Glycerophospholipid	519.37
Glycerophospholipid	557.49
Glycerophospholipid	387.09
Glycerophospholipid	446.42
Glycerophospholipid	198.75
Glycerophospholipid	549.79
Glycerophospholipid	540.56
Glycerophospholipid	741.09
Glycerophospholipid	401.51
Glycerophospholipid	751.66
Glycerophospholipid	639.2
Glycerophospholipid	270.03
Glycerophospholipid	491.46
Glycerophospholipid	174.4
Glycerophospholipid	474.9
Glycerophospholipid	438.76
Glycerophospholipid	748.71
Glycerophospholipid	617.52
Glycerophospholipid	214.06
Glycerophospholipid	490.08
Glycerophospholipid	653.47
Glycerophospholipid	534.12
Glycerophospholipid	685.36
Glycerophospholipid	510.52
Glycerophospholipid	128.05
Glycerophospholipid	257.49
Glycerophospholipid	379.95
Glycerophospholipid	408.56
Glycerophospholipid	691.98
Glycerophospholipid	533.57
Glycerophospholipid	151.03
Glycerophospholipid	704.64
Glycerophospholipid	741.75
Glycerophospholipid	682.31
Glycerophospholipid	311.3
Glycerophospholipid	638.59
Glycerophospholipid	621.41
Glycerophospholipid	273.2
Glycerophospholipid	603.07
Glycerophospholipid	502.28
Glycerophospholipid	678.81
Glycerophospholipid	676.76
Glycerophospholipid	560.89
Glycerophospholipid	293.79
Glycerophospholipid	540.58
Glycerophospholipid	582.38
Glycerophospholipid	549.17
Glycerophospholipid	721.63
Glycerophospholipid	469.67
Glycerophospholipid	822.85
Glycerophospholipid	391.45
Glycerophospholipid	528.6
Glycerophospholipid	155.14
Glycerophospholipid	517.36
Glycerophospholipid	208.14
Glycerophospholipid	345.78
Glycerophospholipid	143.42
Glycerophospholipid	169.27
Glycerophospholipid	183.02
Glycerophospholipid	369.39
Glycerophospholipid	742.91
Glycerophospholipid	585.64
Glycerophospholipid	422.91
Glycerophospholipid	538.9
Glycerophospholipid	685.42
Glycerophospholipid	428.32
Glycerophospholipid	459.17
Glycerophospholipid	489.96
Glycerophospholipid	334.09
Glycerophospholipid	431.02
Glycerophospholipid	144.42
Glycerophospholipid	567.93
Glycerophospholipid	274.78
Glycerophospholipid	564.01
Glycerophospholipid	642.11
Glycerophospholipid	599.82
Glycerophospholipid	446.19
Glycerophospholipid	458.64
Glycerophospholipid	848.09
Glycerophospholipid	468.45
Glycerophospholipid	498.79
Glycerophospholipid	531.79
Glycerophospholipid	619.85
Glycerophospholipid	639.13
Glycerophospholipid	290.21
Glycerophospholipid	268.9
Glycerophospholipid	170.66
Glycerophospholipid	556.52
Glycerophospholipid	820.03
Glycerophospholipid	585.91
Glycerophospholipid	858.27
Glycerophospholipid	476.33
Glycerophospholipid	115.71
Glycerophospholipid	326
Glycerophospholipid	718.16
Glycerophospholipid	105.61
Glycerophospholipid	636.15
Glycerophospholipid	410.4
Glycerophospholipid	795.13
Glycerophospholipid	505.49
Glycerophospholipid	309.6
Glycerophospholipid	240.68
Glycerophospholipid	331.53
Glycerophospholipid	905.31
Glycerophospholipid	334.43
Glycerophospholipid	609.31
Glycerophospholipid	497.54
Glycerophospholipid	571.66
Glycerophospholipid	590.56
Glycerophospholipid	508
Glycerophospholipid	206.41
Glycerophospholipid	776.08
Glycerophospholipid	348.74
Glycerophospholipid	153.63
Glycerophospholipid	588.1
Glycerophospholipid	557.85
Glycerophospholipid	433.65
Glycerophospholipid	429.52
Glycerophospholipid	162.95
Glycerophospholipid	577.19
Glycerophospholipid	606.25
Glycerophospholipid	591.6
Glycerophospholipid	123.02
Glycerophospholipid	526.53
Glycerophospholipid	453.69
Glycerophospholipid	701.7
Glycerophospholipid	397.09
Glycerophospholipid	915.15
Glycerophospholipid	646.52
Glycerophospholipid	112.82
Glycerophospholipid	482.64
Glycerophospholipid	714.06
Glycerophospholipid	206.91
Glycerophospholipid	283.94
Glycerophospholipid	754.34
Glycerophospholipid	488.54
Glycerophospholipid	262.17
Glycerophospholipid	374.75
Glycerophospholipid	563.04
Glycerophospholipid	846.6
Glycerophospholipid	323
Glycerophospholipid	672.25
Glycerophospholipid	301.2
Glycerophospholipid	595.08
Glycerophospholipid	689.96
Glycerophospholipid	653.34
Glycerophospholipid	562.38
Glycerophospholipid	526.69
Glycerophospholipid	595.82
Glycerophospholipid	181.15
Glycerophospholipid	501.98
Glycerophospholipid	573
Glycerophospholipid	555.16
Glycerophospholipid	481.9
Glycerophospholipid	665.3
Glycerophospholipid	428.06
Glycerophospholipid	436.73
Glycerophospholipid	327.27
Glycerophospholipid	501.98
Glycerophospholipid	603.3
Glycerophospholipid	644.73
Glycerophospholipid	457.02
Glycerophospholipid	347
Glycerophospholipid	293.16
Glycerophospholipid	573.19
Glycerophospholipid	205.47
Glycerophospholipid	221.24
Glycerophospholipid	662.99
Glycerophospholipid	616.34
Glycerophospholipid	599.25
Glycerophospholipid	349.13
Glycerophospholipid	446.38
Glycerophospholipid	473.51
Glycerophospholipid	427.92
Glycerophospholipid	533.81
Glycerophospholipid	160.27
Glycerophospholipid	545.37
Glycerophospholipid	635.89
Glycerophospholipid	517.39
Glycerophospholipid	385.52
Glycerophospholipid	820.09
Glycerophospholipid	559.22
Glycerophospholipid	622.01
Glycerophospholipid	643.02
Glycerophospholipid	163.24
Glycerophospholipid	54.64
Glycerophospholipid	162.85
Glycerophospholipid	219.29
Glycerophospholipid	636.11
Glycerophospholipid	204.55
Glycerophospholipid	354.55
Glycerophospholipid	205.54
Glycerophospholipid	478.46
Glycerophospholipid	143.9
Glycerophospholipid	527.88
Glycerophospholipid	589.46
Glycerophospholipid	142.99
Glycerophospholipid	392.27
Glycerophospholipid	831.08
Glycerophospholipid	454.2
Glycerophospholipid	689.08
Glycerophospholipid	704.59
Glycerophospholipid	509.58
Glycerophospholipid	435.36
Glycerophospholipid	574.9
Glycerophospholipid	529.68
Glycerophospholipid	500.16
Glycerophospholipid	525.03
Glycerophospholipid	652.73
Glycerophospholipid	470.65
Glycerophospholipid	107.63
Glycerophospholipid	510.82
Glycerophospholipid	635.99
Glycerophospholipid	573.23
Glycerophospholipid	323.99
Glycerophospholipid	468.94
Glycerophospholipid	518.42
Glycerophospholipid	396.76
Glycerophospholipid	536.17
Glycerophospholipid	398.4
Glycerophospholipid	282.43
Glycerophospholipid	334.56
Glycerophospholipid	575.83
Glycerophospholipid	631.34
Glycerophospholipid	840.01
Glycerophospholipid	800
Glycerophospholipid	453.18
Glycerophospholipid	587.43
Glycerophospholipid	610.57
Glycerophospholipid	457.55
Glycerophospholipid	565.92
Glycerophospholipid	140.03
Glycerophospholipid	480.24
Glycerophospholipid	377.9
Glycerophospholipid	489.68
Glycerophospholipid	564.62
Glycerophospholipid	478.17
Glycerophospholipid	646.56
Glycerophospholipid	476.72
Glycerophospholipid	280.02
Glycerophospholipid	689.73
Glycerophospholipid	595.93
Glycerophospholipid	355.33
Glycerophospholipid	677.63
Glycerophospholipid	120.29
Glycerophospholipid	141.89
Glycerophospholipid	741.93
Glycerophospholipid	641.19
Glycerophospholipid	625
Glycerophospholipid	624.02
Glycerophospholipid	448.83
Glycerophospholipid	479.68
Glycerophospholipid	177.13
Glycerophospholipid	436.09
Glycerophospholipid	805.77
Glycerophospholipid	414.07
Glycerophospholipid	682.35
Glycerophospholipid	681.74
Glycerophospholipid	247.44
Glycerophospholipid	767.71
Glycerophospholipid	580.77
Glycerophospholipid	461.36
Glycerophospholipid	523.08
Glycerophospholipid	462.12
Glycerophospholipid	682.03
Glycerophospholipid	126.32
Glycerophospholipid	706.06
Glycerophospholipid	678.68
Glycerophospholipid	424.1
Glycerophospholipid	242.05
Glycerophospholipid	216.56
Glycerophospholipid	436.15
Glycerophospholipid	389.34
Glycerophospholipid	408.73
Glycerophospholipid	612.87
Glycerophospholipid	552.21
Glycerophospholipid	638.95
Glycerophospholipid	528.01
Glycerophospholipid	471.58
Glycerophospholipid	628.59
Glycerophospholipid	721.79
Glycerophospholipid	259.84
Glycerophospholipid	508.47
Glycerophospholipid	535.37
Glycerophospholipid	479.74
Glycerophospholipid	566.12
Glycerophospholipid	434.75
Glycerophospholipid	729
Glycerophospholipid	597.06
Glycerophospholipid	820.22
Glycerophospholipid	475.11
Glycerophospholipid	147.76
Glycerophospholipid	171.94
Glycerophospholipid	682.55
Glycerophospholipid	352.07
Glycerophospholipid	375.99
Glycerophospholipid	522.36
Glycerophospholipid	183.73
Glycerophospholipid	271.86
Glycerophospholipid	318.58
Glycerophospholipid	572.43
Glycerophospholipid	601.74
Glycerophospholipid	684.75
Glycerophospholipid	547.88
Glycerophospholipid	401.7
Glycerophospholipid	190.26
Glycerophospholipid	530.45
Glycerophospholipid	607.82
Glycerophospholipid	434.75
Glycerophospholipid	563.95
Glycerophospholipid	710.14
Glycerophospholipid	435.62
Glycerophospholipid	798.57
Glycerophospholipid	257.87
Glycerophospholipid	695.24
Glycerophospholipid	561.06
Glycerophospholipid	539.45
Glycerophospholipid	580.69
Glycerophospholipid	665.97
Glycerophospholipid	510.89
Glycerophospholipid	556.95
Glycerophospholipid	638.95
Glycerophospholipid	414.49
Glycerophospholipid	156.3
Glycerophospholipid	208.78
Glycerophospholipid	506.82
Glycerophospholipid	656.22
Glycerophospholipid	538.34
Glycerophospholipid	902.23
Glycerophospholipid	223.56
Glycerophospholipid	517.22
Glycerophospholipid	475.57
Glycerophospholipid	530.92
Glycerophospholipid	246.96
Glycerophospholipid	750.08
Glycerophospholipid	684.72
Glycerophospholipid	321.23
Glycerophospholipid	431.42
Glycerophospholipid	677.23
Glycerophospholipid	514.28
Glycerophospholipid	278.4
Glycerophospholipid	527.47
Glycerophospholipid	443.29
Glycerophospholipid	207.37
Glycerophospholipid	690.55
Glycerophospholipid	565.88
Glycerophospholipid	449.19
Glycerophospholipid	614.75
Glycerophospholipid	605.23
Glycerophospholipid	444.88
Glycerophospholipid	107.8
Glycerophospholipid	678.11
Glycerophospholipid	516.41
Glycerophospholipid	287.54
Glycerophospholipid	587.87
Glycerophospholipid	484.84
Glycerophospholipid	414.48
Glycerophospholipid	535.93
Glycerophospholipid	590.36
Glycerophospholipid	519.54
Glycerophospholipid	681.8
Glycerophospholipid	301.93
Glycerophospholipid	611.44
Glycerophospholipid	195.71
Glycerophospholipid	790.99
Glycerophospholipid	261.02
Glycerophospholipid	784.3
Glycerophospholipid	720.76
Glycerophospholipid	605.07
Glycerophospholipid	720.8
Glycerophospholipid	227.92
Glycerophospholipid	456.38
Glycerophospholipid	427.94
Glycerophospholipid	570.36
Glycerophospholipid	614.42
Glycerophospholipid	606.73
Glycerophospholipid	534.83
Glycerophospholipid	618.36
Glycerophospholipid	354.14
Glycerophospholipid	216.97
Glycerophospholipid	594.41
Glycerophospholipid	622.25
Glycerophospholipid	596.12
Glycerophospholipid	572.28
Glycerophospholipid	57.72
Glycerophospholipid	475.42
Glycerophospholipid	307.12
Glycerophospholipid	360.11
Glycerophospholipid	679.9
Glycerophospholipid	712.96
Glycerophospholipid	780.64
Glycerophospholipid	335.62
Glycerophospholipid	542.78
Glycerophospholipid	318.15
Glycerophospholipid	713.54
Glycerophospholipid	553.58
Glycerophospholipid	300.24
Glycerophospholipid	461.7
Glycerophospholipid	244.96
Glycerophospholipid	588.6
Glycerophospholipid	209.25
Glycerophospholipid	518.42
Glycerophospholipid	172.58
Glycerophospholipid	731.19
Glycerophospholipid	207.11
Glycerophospholipid	552.6
Glycerophospholipid	694.45
Glycerophospholipid	785.59
Glycerophospholipid	565.92
Glycerophospholipid	488.22
Glycerophospholipid	616.07
Glycerophospholipid	1080.28
Glycerophospholipid	781.72
Glycerophospholipid	595.68
Glycerophospholipid	558.34
Glycerophospholipid	668.76
Glycerophospholipid	449.41
Glycerophospholipid	548.5
Glycerophospholipid	618.55
Glycerophospholipid	349.55
Glycerophospholipid	585.36
Glycerophospholipid	194.38
Glycerophospholipid	459.94
Glycerophospholipid	473.64
Glycerophospholipid	238.87
Glycerophospholipid	517.06
Glycerophospholipid	585.4
Glycerophospholipid	390.8
Glycerophospholipid	660.26
Glycerophospholipid	488.54
Glycerophospholipid	213.93
Glycerophospholipid	269.8
Glycerophospholipid	494.83
Glycerophospholipid	542.62
Glycerophospholipid	341.74
Glycerophospholipid	335.6
Glycerophospholipid	390.6
Glycerophospholipid	521.52
Glycerophospholipid	539
Glycerophospholipid	521.16
Glycerophospholipid	573.52
Glycerophospholipid	505.99
Glycerophospholipid	650.32
Glycerophospholipid	369.71
Glycerophospholipid	619.62
Glycerophospholipid	669.63
Glycerophospholipid	665.79
Glycerophospholipid	710.72
Glycerophospholipid	701.97
Glycerophospholipid	480.34
Glycerophospholipid	727.6
Glycerophospholipid	777.38
Glycerophospholipid	316.69
Glycerophospholipid	665.58
Glycerophospholipid	474.22
Glycerophospholipid	694.41
Glycerophospholipid	350.85
Glycerophospholipid	507.4
Glycerophospholipid	652.55
Glycerophospholipid	290.27
Glycerophospholipid	678.22
Glycerophospholipid	205.15
Glycerophospholipid	501.49
Glycerophospholipid	521.22
Glycerophospholipid	735.04
Glycerophospholipid	288.55
Glycerophospholipid	444.03
Glycerophospholipid	755.18
Glycerophospholipid	319.13
Glycerophospholipid	480.46
Glycerophospholipid	783.97
Glycerophospholipid	434.92
Glycerophospholipid	368.15
Glycerophospholipid	626.89
Glycerophospholipid	748.75
Glycerophospholipid	494.94
Glycerophospholipid	665.87
Glycerophospholipid	332.35
Glycerophospholipid	500.44
Glycerophospholipid	684.9
Glycerophospholipid	185.57
Glycerophospholipid	447.86
Glycerophospholipid	589.45
Glycerophospholipid	697.94
Glycerophospholipid	796.38
Glycerophospholipid	533.34
Glycerophospholipid	236.44
Glycerophospholipid	207.18
Glycerophospholipid	591.8
Glycerophospholipid	685.02
Glycerophospholipid	506.24
Glycerophospholipid	692.6
Glycerophospholipid	242.73
Glycerophospholipid	496.23
Glycerophospholipid	186.01
Glycerophospholipid	164.94
Glycerophospholipid	660.75
Glycerophospholipid	683.87
Glycerophospholipid	558.23
Glycerophospholipid	787.75
Glycerophospholipid	491.91
Glycerophospholipid	524.6
Glycerophospholipid	685.07
Glycerophospholipid	556.5
Glycerophospholipid	871.99
Glycerophospholipid	544.92
Glycerophospholipid	439.76
Glycerophospholipid	440.79
Glycerophospholipid	180.99
Glycerophospholipid	334.26
Glycerophospholipid	724.8
Glycerophospholipid	629.94
Glycerophospholipid	435.33
Glycerophospholipid	55.6
Glycerophospholipid	514.54
Glycerophospholipid	676.73
Glycerophospholipid	625.37
Glycerophospholipid	846.93
Glycerophospholipid	362.3
Glycerophospholipid	714.35
Glycerophospholipid	53.77
Glycerophospholipid	644.44
Glycerophospholipid	589.84
Glycerophospholipid	539.82
Glycerophospholipid	629.37
Glycerophospholipid	569.33
Glycerophospholipid	632.77
Glycerophospholipid	586.14
Glycerophospholipid	195.43
Glycerophospholipid	710.52
Glycerophospholipid	452.95
Glycerophospholipid	413.98
Glycerophospholipid	677.23
Glycerophospholipid	656.37
Glycerophospholipid	525.46
Glycerophospholipid	819.48
Glycerophospholipid	551.61
Glycerophospholipid	259.64
Glycerophospholipid	616.46
Glycerophospholipid	473.53
Glycerophospholipid	499.97
Glycerophospholipid	174.67
Glycerophospholipid	399.76
Glycerophospholipid	447.76
Glycerophospholipid	570.97
Glycerophospholipid	607.33
Glycerophospholipid	679.61
Glycerophospholipid	536.17
Glycerophospholipid	498.47
Glycerophospholipid	626.27
Glycerophospholipid	415.18
Glycerophospholipid	602.91
Glycerophospholipid	199.24
Glycerophospholipid	633.83
Glycerophospholipid	499.17
Glycerophospholipid	411.04
Glycerophospholipid	587.68
Glycerophospholipid	586.61
Glycerophospholipid	362.22
Glycerophospholipid	514.69
Glycerophospholipid	226.31
Glycerophospholipid	391.18
Glycerophospholipid	687
Glycerophospholipid	185.42
Glycerophospholipid	470.52
Glycerophospholipid	775.08
Glycerophospholipid	370.02
Glycerophospholipid	663.71
Glycerophospholipid	800.73
Glycerophospholipid	693.34
Glycerophospholipid	543.24
Glycerophospholipid	505.74
Glycerophospholipid	749.42
Glycerophospholipid	548.91
Glycerophospholipid	563.68
Glycerophospholipid	619.78
Glycerophospholipid	380.59
