class	GO_CC	lig_vol
Prenol	photosystem II [GO:0009523]	567.81
Prenol	chloroplast thylakoid membrane [GO:0009535]	567.81
Prenol	photosystem II [GO:0009523]	704.92
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	704.92
Prenol	photosystem II [GO:0009523]	704.92
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	704.92
Prenol	membrane [GO:0016020]	312.6
Prenol	light-harvesting complex [GO:0030076]	312.6
Prenol	plastid [GO:0009536]	312.6
Prenol	plasma membrane [GO:0005886]	652.31
Prenol	plasma membrane light-harvesting complex [GO:0030077]	652.31
Prenol	photosystem II [GO:0009523]	571.37
Prenol	chloroplast thylakoid membrane [GO:0009535]	571.37
Prenol	photosystem I [GO:0009522]	571.37
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	407.73
Prenol	photosystem I [GO:0009522]	407.73
Prenol	photosystem II [GO:0009523]	577.86
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	577.86
Prenol	photosystem II [GO:0009523]	577.86
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	577.86
Prenol	chloroplast thylakoid membrane [GO:0009535]	502.11
Prenol	photosystem I [GO:0009522]	502.11
Prenol	mitochondrial respiratory chain complex III [GO:0005750]	504.45
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	741.84
Prenol	plasma membrane light-harvesting complex [GO:0030077]	741.84
Prenol	protein farnesyltransferase complex [GO:0005965]	337.0
Prenol	microtubule associated complex [GO:0005875]	337.0
Prenol	cytoplasm [GO:0005737]	337.0
Prenol	CAAX-protein geranylgeranyltransferase complex [GO:0005953]	337.0
Prenol	photosystem II [GO:0009523]	543.33
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	543.33
Prenol	photosystem II [GO:0009523]	543.33
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	543.33
Prenol	photosystem II [GO:0009523]	556.13
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	556.13
Prenol	photosystem II [GO:0009523]	556.13
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	556.13
Prenol	photosystem I [GO:0009522]	457.65
Prenol	plasma membrane [GO:0005886]	476.82
Prenol	organelle inner membrane [GO:0019866]	476.82
Prenol	plasma membrane light-harvesting complex [GO:0030077]	476.82
Prenol	photosystem II [GO:0009523]	288.95
Prenol	chloroplast thylakoid membrane [GO:0009535]	288.95
Prenol	photosystem I [GO:0009522]	288.95
Prenol	plasma membrane [GO:0005886]	545.18
Prenol	plasma membrane light-harvesting complex [GO:0030077]	545.18
Prenol	plasma membrane light-harvesting complex [GO:0030077]	432.87
Prenol	photosystem II reaction center [GO:0009539]	345.46
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	345.46
Prenol	membrane [GO:0016020]	294.79
Prenol	cytosol [GO:0005829]	294.79
Prenol	plasma membrane fumarate reductase complex [GO:0045284]	294.79
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	546.62
Prenol	plasma membrane-derived photosystem I [GO:0030094]	546.62
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	546.62
Prenol	plasma membrane-derived photosystem I [GO:0030094]	546.62
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	442.15
Prenol	photosystem I [GO:0009522]	442.15
Prenol	plasma membrane [GO:0005886]	302.33
Prenol	photosystem II [GO:0009523]	289.11
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	289.11
Prenol	nucleoplasm [GO:0005654]	262.45
Prenol	nucleus [GO:0005634]	262.45
Prenol	photosystem I [GO:0009522]	499.79
Prenol	photosystem I [GO:0009522]	499.79
Prenol	photosystem II reaction center [GO:0009539]	493.71
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	493.71
Prenol	photosystem II reaction center [GO:0009539]	493.71
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	493.71
Prenol	chloroplast thylakoid membrane [GO:0009535]	493.65
Prenol	photosystem I [GO:0009522]	493.65
Prenol	photosystem II [GO:0009523]	493.65
Prenol	chloroplast thylakoid membrane [GO:0009535]	493.65
Prenol	photosystem I [GO:0009522]	493.65
Prenol	mitochondrial respiratory chain complex III [GO:0005750]	436.15
Prenol	plasma membrane [GO:0005886]	244.31
Prenol	plasma membrane light-harvesting complex [GO:0030077]	244.31
Prenol	sperm head plasma membrane [GO:1990913]	296.31
Prenol	photoreceptor outer segment membrane [GO:0042622]	296.31
Prenol	cell-cell junction [GO:0005911]	296.31
Prenol	Golgi membrane [GO:0000139]	296.31
Prenol	photoreceptor disc membrane [GO:0097381]	296.31
Prenol	plasma membrane [GO:0005886]	296.31
Prenol	membrane [GO:0016020]	296.31
Prenol	photoreceptor outer segment [GO:0001750]	296.31
Prenol	rod photoreceptor outer segment [GO:0120200]	296.31
Prenol	photoreceptor inner segment membrane [GO:0060342]	296.31
Prenol	outer membrane [GO:0019867]	296.31
Prenol	G protein-coupled receptor complex [GO:0097648]	296.31
Prenol	sperm midpiece [GO:0097225]	296.31
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	394.4
Prenol	photosystem I [GO:0009522]	394.4
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	313.69
Prenol	plasma membrane-derived photosystem I [GO:0030094]	313.69
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	313.69
Prenol	plasma membrane-derived photosystem I [GO:0030094]	313.69
Prenol	photosystem II [GO:0009523]	483.44
Prenol	chloroplast thylakoid membrane [GO:0009535]	483.44
Prenol	photosystem I [GO:0009522]	483.44
Prenol	plasma membrane light-harvesting complex [GO:0030077]	507.17
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	507.17
Prenol	cytosol [GO:0005829]	516.24
Prenol	extracellular exosome [GO:0070062]	516.24
Prenol	nucleoplasm [GO:0005654]	516.24
Prenol	nucleus [GO:0005634]	516.24
Prenol	cytoplasm [GO:0005737]	516.24
Prenol	photosystem II reaction center [GO:0009539]	279.13
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	279.13
Prenol	plasma membrane [GO:0005886]	672.21
Prenol	organelle inner membrane [GO:0019866]	672.21
Prenol	plasma membrane light-harvesting complex [GO:0030077]	672.21
Prenol	photosystem II [GO:0009523]	499.07
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	499.07
Prenol	photosystem II [GO:0009523]	499.07
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	499.07
Prenol	plasma membrane [GO:0005886]	569.81
Prenol	organelle inner membrane [GO:0019866]	569.81
Prenol	plasma membrane light-harvesting complex [GO:0030077]	569.81
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	380.13
Prenol	photosystem I [GO:0009522]	380.13
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	380.13
Prenol	plasma membrane-derived photosystem I [GO:0030094]	380.13
Prenol	photosystem II [GO:0009523]	576.82
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	576.82
Prenol	photosystem II [GO:0009523]	482.05
Prenol	chloroplast thylakoid membrane [GO:0009535]	482.05
Prenol	photosystem I [GO:0009522]	482.05
Prenol	photosystem II [GO:0009523]	482.05
Prenol	chloroplast thylakoid membrane [GO:0009535]	482.05
Prenol	photosystem I [GO:0009522]	482.05
Prenol	plasma membrane [GO:0005886]	515.42
Prenol	plasma membrane light-harvesting complex [GO:0030077]	515.42
Prenol	plasma membrane [GO:0005886]	515.42
Prenol	plasma membrane light-harvesting complex [GO:0030077]	515.42
Prenol	photosystem II [GO:0009523]	437.22
Prenol	thylakoid membrane [GO:0042651]	437.22
Prenol	chloroplast [GO:0009507]	437.22
Prenol	photosystem II [GO:0009523]	437.22
Prenol	thylakoid membrane [GO:0042651]	437.22
Prenol	chloroplast [GO:0009507]	437.22
Prenol	chloroplast thylakoid membrane [GO:0009535]	427.27
Prenol	photosystem I [GO:0009522]	427.27
Prenol	photosystem II [GO:0009523]	496.0
Prenol	chloroplast thylakoid membrane [GO:0009535]	496.0
Prenol	photosystem II [GO:0009523]	496.0
Prenol	chloroplast thylakoid membrane [GO:0009535]	496.0
Prenol	plasma membrane [GO:0005886]	559.75
Prenol	organelle inner membrane [GO:0019866]	559.75
Prenol	plasma membrane light-harvesting complex [GO:0030077]	559.75
Prenol	plasma membrane [GO:0005886]	710.09
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	427.17
Prenol	photosystem I [GO:0009522]	427.17
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	427.17
Prenol	photosystem I [GO:0009522]	427.17
Prenol	photosystem II [GO:0009523]	520.9
Prenol	chloroplast thylakoid membrane [GO:0009535]	520.9
Prenol	photosystem I [GO:0009522]	520.9
Prenol	photosystem II [GO:0009523]	520.9
Prenol	chloroplast thylakoid membrane [GO:0009535]	520.9
Prenol	photosystem I [GO:0009522]	520.9
Prenol	photosystem II [GO:0009523]	526.38
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	526.38
Prenol	photosystem II [GO:0009523]	526.38
