class	GO_CC	lig_vol
Polyketide	cell body [GO:0044297]	308.25
Polyketide	actin filament [GO:0005884]	308.25
Polyketide	skeletal muscle myofibril [GO:0098723]	308.25
Polyketide	stress fiber [GO:0001725]	308.25
Polyketide	filamentous actin [GO:0031941]	308.25
Polyketide	actin filament bundle [GO:0032432]	308.25
Polyketide	lamellipodium [GO:0030027]	308.25
Polyketide	striated muscle thin filament [GO:0005865]	308.25
Polyketide	cytoplasm [GO:0005737]	308.25
Polyketide	filopodium [GO:0030175]	308.25
Polyketide	postsynaptic density membrane [GO:0098839]	76.57
Polyketide	parallel fiber to Purkinje cell synapse [GO:0098688]	76.57
Polyketide	dendritic spine [GO:0043197]	76.57
Polyketide	synaptic vesicle [GO:0008021]	76.57
Polyketide	synaptic membrane [GO:0097060]	76.57
Polyketide	NMDA selective glutamate receptor complex [GO:0017146]	76.57
Polyketide	cell surface [GO:0009986]	76.57
Polyketide	plasma membrane [GO:0005886]	76.57
Polyketide	endoplasmic reticulum membrane [GO:0005789]	76.57
Polyketide	presynaptic active zone membrane [GO:0048787]	76.57
Polyketide	hippocampal mossy fiber to CA3 synapse [GO:0098686]	76.57
Polyketide	dendrite membrane [GO:0032590]	76.57
Polyketide	excitatory synapse [GO:0060076]	76.57
Polyketide	dendritic branch [GO:0044307]	76.57
Polyketide	postsynaptic membrane [GO:0045211]	76.57
Polyketide	membrane [GO:0016020]	76.57
Polyketide	presynaptic membrane [GO:0042734]	76.57
Polyketide	synaptic cleft [GO:0043083]	76.57
Polyketide	dendrite [GO:0030425]	76.57
Polyketide	cytoplasm [GO:0005737]	76.57
Polyketide	glutamatergic synapse [GO:0098978]	76.57
Polyketide	neuron projection [GO:0043005]	76.57
Polyketide	neuronal cell body [GO:0043025]	76.57
Polyketide	synaptic vesicle membrane [GO:0030672]	76.57
Polyketide	terminal bouton [GO:0043195]	76.57
Polyketide	synapse [GO:0045202]	76.57
Polyketide	postsynaptic density [GO:0014069]	76.57
Polyketide	endoplasmic reticulum [GO:0005783]	76.57
Polyketide	node of Ranvier [GO:0033268]	330.05
Polyketide	synapse [GO:0045202]	330.05
Polyketide	plasma membrane [GO:0005886]	330.05
Polyketide	axon initial segment [GO:0043194]	330.05
Polyketide	voltage-gated potassium channel complex [GO:0008076]	330.05
Polyketide	membrane [GO:0016020]	551.59
Polyketide	endoplasmic reticulum [GO:0005783]	551.59
Polyketide	endoplasmic reticulum membrane [GO:0005789]	551.59
Polyketide	maltose transport complex [GO:1990060]	645.38
Polyketide	outer membrane-bounded periplasmic space [GO:0030288]	645.38
Polyketide	cytoplasm [GO:0005737]	645.38
Polyketide	sarcoplasmic reticulum membrane [GO:0033017]	645.38
Polyketide	cytoplasmic side of membrane [GO:0098562]	645.38
Polyketide	cytosol [GO:0005829]	645.38
Polyketide	Z disc [GO:0030018]	645.38
Polyketide	sarcoplasmic reticulum [GO:0016529]	645.38
Polyketide	terminal cisterna [GO:0014802]	645.38
Polyketide	membrane [GO:0016020]	645.38
Polyketide	ATP-binding cassette (ABC) transporter complex [GO:0043190]	645.38
Polyketide	ryanodine receptor complex [GO:1990425]	645.38
Polyketide	periplasmic space [GO:0042597]	645.38
Polyketide	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]	645.38
Polyketide	cytoplasm [GO:0005737]	352.82
Polyketide	plasma membrane [GO:0005886]	333.16
Polyketide	proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]	333.16
Polyketide	host cell endoplasmic reticulum-Golgi intermediate compartment [GO:0044172]	212.27
Polyketide	host cell Golgi apparatus [GO:0044177]	212.27
Polyketide	host cell endosome [GO:0044174]	212.27
Polyketide	host cell endoplasmic reticulum [GO:0044165]	212.27
Polyketide	membrane [GO:0016020]	212.27
Polyketide	double membrane vesicle viral factory outer membrane [GO:0062243]	212.27
Polyketide	host cell perinuclear region of cytoplasm [GO:0044220]	212.27
Polyketide	protein-containing complex [GO:0032991]	249.81
Polyketide	cytosol [GO:0005829]	249.81
Polyketide	nucleoplasm [GO:0005654]	249.81
Polyketide	membrane [GO:0016020]	249.81
Polyketide	plasma membrane [GO:0005886]	249.81
Polyketide	euchromatin [GO:0000791]	249.81
Polyketide	chromatin [GO:0000785]	249.81
Polyketide	transcription regulator complex [GO:0005667]	249.81
Polyketide	nucleus [GO:0005634]	249.81
Polyketide	cytoplasm [GO:0005737]	249.81
Polyketide	Golgi apparatus [GO:0005794]	249.81
Polyketide	dendrite [GO:0030425]	359.47
Polyketide	protein-containing complex [GO:0032991]	359.47
Polyketide	perinuclear region of cytoplasm [GO:0048471]	359.47
Polyketide	cytosol [GO:0005829]	359.47
Polyketide	nucleoplasm [GO:0005654]	359.47
