class	GO_CC	lig_vol
Glycerophospholipid	endoplasmic reticulum membrane [GO:0005789]	455.38
Glycerophospholipid	early endosome membrane [GO:0031901]	455.38
Glycerophospholipid	respiratory chain complex I [GO:0045271]	486.51
Glycerophospholipid	plasma membrane [GO:0005886]	486.51
Glycerophospholipid	membrane [GO:0016020]	486.51
Glycerophospholipid	NADH dehydrogenase complex [GO:0030964]	486.51
Glycerophospholipid	plasma membrane respiratory chain complex I [GO:0045272]	486.51
Glycerophospholipid	postsynaptic density membrane [GO:0098839]	444.97
Glycerophospholipid	somatodendritic compartment [GO:0036477]	444.97
Glycerophospholipid	AMPA glutamate receptor complex [GO:0032281]	444.97
Glycerophospholipid	excitatory synapse [GO:0060076]	444.97
Glycerophospholipid	Schaffer collateral - CA1 synapse [GO:0098685]	444.97
Glycerophospholipid	dendrite [GO:0030425]	444.97
Glycerophospholipid	glutamatergic synapse [GO:0098978]	444.97
Glycerophospholipid	mitochondrion [GO:0005739]	583.63
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	583.63
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	568.92
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	568.92
Glycerophospholipid	plasma membrane [GO:0005886]	548.94
Glycerophospholipid	dendrite [GO:0030425]	548.94
Glycerophospholipid	calcium channel complex [GO:0034704]	548.94
Glycerophospholipid	growth cone [GO:0030426]	548.94
Glycerophospholipid	cation channel complex [GO:0034703]	548.94
Glycerophospholipid	neuronal cell body [GO:0043025]	548.94
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	404.08
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	404.08
