class	hydrophobicity_score
Glycerophospholipid	63.78
Glycerophospholipid	51.0
Glycerophospholipid	69.6
Glycerophospholipid	38.3
Glycerophospholipid	50.0
Glycerophospholipid	-25.5
Glycerophospholipid	66.91
Glycerophospholipid	51.25
Glycerophospholipid	7.25
Glycerophospholipid	85.15
Glycerophospholipid	26.62
Glycerophospholipid	38.71
Glycerophospholipid	29.47
Glycerophospholipid	60.23
Glycerophospholipid	62.75
Glycerophospholipid	67.2
Glycerophospholipid	30.33
Glycerophospholipid	36.2
Glycerophospholipid	20.67
Glycerophospholipid	27.0
Glycerophospholipid	22.0
Glycerophospholipid	-5.0
Glycerophospholipid	57.5
Glycerophospholipid	59.0
Glycerophospholipid	59.8
Glycerophospholipid	50.12
Glycerophospholipid	31.86
Glycerophospholipid	32.25
Glycerophospholipid	43.34
Glycerophospholipid	52.52
Glycerophospholipid	61.07
Glycerophospholipid	42.33
Glycerophospholipid	74.92
Glycerophospholipid	50.88
Glycerophospholipid	40.29
Glycerophospholipid	48.62
Glycerophospholipid	99.0
Glycerophospholipid	56.54
Glycerophospholipid	56.04
Glycerophospholipid	49.1
Glycerophospholipid	32.62
Glycerophospholipid	37.88
Glycerophospholipid	56.11
Glycerophospholipid	49.0
Glycerophospholipid	72.2
Glycerophospholipid	30.56
Glycerophospholipid	52.67
Glycerophospholipid	62.38
Glycerophospholipid	56.69
Glycerophospholipid	71.38
Glycerophospholipid	35.0
Glycerophospholipid	55.4
Glycerophospholipid	54.64
Glycerophospholipid	16.38
Glycerophospholipid	55.67
Glycerophospholipid	70.8
Glycerophospholipid	70.6
Glycerophospholipid	43.93
Glycerophospholipid	55.0
Glycerophospholipid	19.67
Glycerophospholipid	50.65
Glycerophospholipid	59.0
Glycerophospholipid	44.85
Glycerophospholipid	65.12
Glycerophospholipid	38.17
Glycerophospholipid	85.67
Glycerophospholipid	49.0
Glycerophospholipid	84.2
Glycerophospholipid	56.11
Glycerophospholipid	19.0
Glycerophospholipid	19.0
Glycerophospholipid	57.92
Glycerophospholipid	64.0
Glycerophospholipid	60.22
Glycerophospholipid	59.67
Glycerophospholipid	29.82
Glycerophospholipid	35.78
Glycerophospholipid	74.92
Glycerophospholipid	43.85
Glycerophospholipid	51.4
Glycerophospholipid	40.67
Glycerophospholipid	75.2
Glycerophospholipid	7.38
Glycerophospholipid	72.25
Glycerophospholipid	51.04
Glycerophospholipid	43.25
Glycerophospholipid	54.62
Glycerophospholipid	54.9
Glycerophospholipid	34.78
Glycerophospholipid	41.4
Glycerophospholipid	55.58
Glycerophospholipid	0.0
Glycerophospholipid	56.2
Glycerophospholipid	44.88
Glycerophospholipid	40.44
Glycerophospholipid	43.09
Glycerophospholipid	19.17
Glycerophospholipid	42.09
Glycerophospholipid	31.2
Glycerophospholipid	51.81
Glycerophospholipid	39.86
Glycerophospholipid	42.6
Glycerophospholipid	-1.88
Glycerophospholipid	60.14
Glycerophospholipid	31.55
Glycerophospholipid	56.75
Glycerophospholipid	64.19
Glycerophospholipid	59.29
Glycerophospholipid	50.06
Glycerophospholipid	50.6
Glycerophospholipid	48.58
Glycerophospholipid	47.83
Glycerophospholipid	36.81
Glycerophospholipid	51.8
Glycerophospholipid	57.17
Glycerophospholipid	60.88
Glycerophospholipid	48.0
Glycerophospholipid	73.86
Glycerophospholipid	54.9
Glycerophospholipid	69.36
Glycerophospholipid	46.0
Glycerophospholipid	70.71
Glycerophospholipid	66.11
Glycerophospholipid	42.09
Glycerophospholipid	52.0
Glycerophospholipid	60.23
Glycerophospholipid	50.56
Glycerophospholipid	27.0
Glycerophospholipid	61.75
Glycerophospholipid	41.54
Glycerophospholipid	77.5
Glycerophospholipid	50.36
Glycerophospholipid	29.33
Glycerophospholipid	33.14
Glycerophospholipid	29.57
Glycerophospholipid	65.0
Glycerophospholipid	0.0
Glycerophospholipid	-0.33
Glycerophospholipid	52.67
Glycerophospholipid	0.0
Glycerophospholipid	61.08
Glycerophospholipid	26.33
Glycerophospholipid	90.38
Glycerophospholipid	39.75
Glycerophospholipid	94.6
Glycerophospholipid	70.93
Glycerophospholipid	34.76
Glycerophospholipid	66.33
Glycerophospholipid	59.59
Glycerophospholipid	48.33
Glycerophospholipid	34.38
Glycerophospholipid	0.0
Glycerophospholipid	47.64
Glycerophospholipid	69.67
Glycerophospholipid	61.38
Glycerophospholipid	48.44
Glycerophospholipid	26.0
Glycerophospholipid	29.58
Glycerophospholipid	43.0
Glycerophospholipid	43.52
Glycerophospholipid	53.75
Glycerophospholipid	80.0
Glycerophospholipid	28.89
Glycerophospholipid	92.43
Glycerophospholipid	57.0
Glycerophospholipid	38.33
Glycerophospholipid	52.86
Glycerophospholipid	69.08
Glycerophospholipid	47.2
Glycerophospholipid	56.11
Glycerophospholipid	39.75
Glycerophospholipid	50.36
Glycerophospholipid	64.42
Glycerophospholipid	70.0
Glycerophospholipid	51.0
Glycerophospholipid	73.2
Glycerophospholipid	61.76
Glycerophospholipid	49.56
Glycerophospholipid	41.56
Glycerophospholipid	58.32
Glycerophospholipid	65.38
Glycerophospholipid	33.88
Glycerophospholipid	56.33
Glycerophospholipid	58.5
Glycerophospholipid	34.38
Glycerophospholipid	100.0
Glycerophospholipid	5.67
Glycerophospholipid	46.81
Glycerophospholipid	54.8
Glycerophospholipid	32.35
Glycerophospholipid	-1.67
Glycerophospholipid	44.27
Glycerophospholipid	46.0
Glycerophospholipid	43.93
Glycerophospholipid	15.71
Glycerophospholipid	-8.5
Glycerophospholipid	55.6
Glycerophospholipid	70.67
Glycerophospholipid	57.06
Glycerophospholipid	6.6
Glycerophospholipid	77.86
Glycerophospholipid	58.46
Glycerophospholipid	91.17
Glycerophospholipid	41.67
Glycerophospholipid	63.39
Glycerophospholipid	42.83
Glycerophospholipid	63.0
Glycerophospholipid	68.75
Glycerophospholipid	56.0
Glycerophospholipid	44.85
Glycerophospholipid	3.91
Glycerophospholipid	53.13
Glycerophospholipid	48.92
Glycerophospholipid	65.27
Glycerophospholipid	48.0
Glycerophospholipid	62.93
Glycerophospholipid	40.78
Glycerophospholipid	55.5
Glycerophospholipid	52.64
Glycerophospholipid	39.8
Glycerophospholipid	55.3
Glycerophospholipid	65.2
Glycerophospholipid	54.4
Glycerophospholipid	98.0
Glycerophospholipid	70.44
Glycerophospholipid	29.5
Glycerophospholipid	41.47
Glycerophospholipid	52.0
Glycerophospholipid	33.86
Glycerophospholipid	74.17
Glycerophospholipid	0.0
Glycerophospholipid	54.83
Glycerophospholipid	34.15
Glycerophospholipid	70.52
Glycerophospholipid	0.0
Glycerophospholipid	36.8
Glycerophospholipid	47.43
Glycerophospholipid	67.09
Glycerophospholipid	53.39
Glycerophospholipid	28.5
Glycerophospholipid	40.35
Glycerophospholipid	0.0
Glycerophospholipid	35.25
Glycerophospholipid	56.06
Glycerophospholipid	36.03
Glycerophospholipid	50.36
Glycerophospholipid	38.67
Glycerophospholipid	0.0
Glycerophospholipid	17.89
Glycerophospholipid	52.95
Glycerophospholipid	59.5
Glycerophospholipid	0.0
Glycerophospholipid	24.31
Glycerophospholipid	17.6
Glycerophospholipid	73.0
Glycerophospholipid	62.78
Glycerophospholipid	57.41
Glycerophospholipid	0.0
Glycerophospholipid	46.55
Glycerophospholipid	56.67
Glycerophospholipid	83.4
Glycerophospholipid	84.0
Glycerophospholipid	60.05
Glycerophospholipid	46.18
Glycerophospholipid	53.13
Glycerophospholipid	68.0
Glycerophospholipid	0.0
Glycerophospholipid	50.53
Glycerophospholipid	76.33
Glycerophospholipid	80.0
Glycerophospholipid	12.5
Glycerophospholipid	40.0
Glycerophospholipid	49.2
Glycerophospholipid	53.75
Glycerophospholipid	53.33
Glycerophospholipid	63.0
Glycerophospholipid	66.22
Glycerophospholipid	41.9
Glycerophospholipid	0.0
Glycerophospholipid	45.62
Glycerophospholipid	15.0
Glycerophospholipid	97.0
Glycerophospholipid	-5.5
Glycerophospholipid	58.26
Glycerophospholipid	78.56
Glycerophospholipid	59.86
Glycerophospholipid	25.0
Glycerophospholipid	84.08
Glycerophospholipid	56.29
Glycerophospholipid	27.43
Glycerophospholipid	10.0
Glycerophospholipid	42.2
Glycerophospholipid	67.4
Glycerophospholipid	66.4
Glycerophospholipid	61.38
Glycerophospholipid	90.33
Glycerophospholipid	73.9
Glycerophospholipid	98.75
Glycerophospholipid	70.74
Glycerophospholipid	42.5
Glycerophospholipid	61.38
Glycerophospholipid	62.0
Glycerophospholipid	0.0
Glycerophospholipid	64.65
Glycerophospholipid	41.4
Glycerophospholipid	69.4
Glycerophospholipid	25.33
Glycerophospholipid	50.82
Glycerophospholipid	58.77
Glycerophospholipid	58.87
Glycerophospholipid	98.0
Glycerophospholipid	77.4
Glycerophospholipid	10.12
Glycerophospholipid	10.0
Glycerophospholipid	28.75
Glycerophospholipid	40.17
Glycerophospholipid	35.3
Glycerophospholipid	69.7
Glycerophospholipid	56.06
Glycerophospholipid	55.7
Glycerophospholipid	31.92
Glycerophospholipid	17.67
Glycerophospholipid	63.0
Glycerophospholipid	-5.0
Glycerophospholipid	59.58
Glycerophospholipid	16.67
Glycerophospholipid	75.38
Glycerophospholipid	36.89
Glycerophospholipid	0.0
Glycerophospholipid	14.5
Glycerophospholipid	68.0
Glycerophospholipid	46.14
Glycerophospholipid	47.43
Glycerophospholipid	0.0
Glycerophospholipid	41.71
Glycerophospholipid	31.75
Glycerophospholipid	54.06
Glycerophospholipid	53.39
Glycerophospholipid	42.89
Glycerophospholipid	80.0
Glycerophospholipid	39.06
Glycerophospholipid	70.67
Glycerophospholipid	49.0
Glycerophospholipid	53.11
Glycerophospholipid	49.44
Glycerophospholipid	49.0
Glycerophospholipid	49.33
Glycerophospholipid	15.83
Glycerophospholipid	63.64
Glycerophospholipid	0.8
Glycerophospholipid	54.32
Glycerophospholipid	53.25
Glycerophospholipid	52.91
Glycerophospholipid	38.83
Glycerophospholipid	-15.0
Glycerophospholipid	38.6
Glycerophospholipid	50.75
Glycerophospholipid	33.38
Glycerophospholipid	60.29
Glycerophospholipid	61.88
Glycerophospholipid	48.8
Glycerophospholipid	74.6
Glycerophospholipid	21.64
Glycerophospholipid	31.75
Glycerophospholipid	59.0
Glycerophospholipid	50.72
Glycerophospholipid	59.57
Glycerophospholipid	50.33
Glycerophospholipid	53.12
Glycerophospholipid	87.0
Glycerophospholipid	38.43
Glycerophospholipid	34.14
Glycerophospholipid	35.57
Glycerophospholipid	30.17
Glycerophospholipid	29.42
Glycerophospholipid	40.7
Glycerophospholipid	41.17
Glycerophospholipid	45.0
Glycerophospholipid	70.71
Glycerophospholipid	68.25
Glycerophospholipid	46.6
Glycerophospholipid	29.5
Glycerophospholipid	45.4
Glycerophospholipid	51.46
Glycerophospholipid	62.55
Glycerophospholipid	43.12
Glycerophospholipid	25.33
Glycerophospholipid	59.33
Glycerophospholipid	100.0
Glycerophospholipid	61.91
Glycerophospholipid	50.75
Glycerophospholipid	82.43
Glycerophospholipid	64.08
Glycerophospholipid	37.06
Glycerophospholipid	28.8
Glycerophospholipid	18.0
Glycerophospholipid	19.73
Glycerophospholipid	55.59
Glycerophospholipid	66.4
Glycerophospholipid	54.6
Glycerophospholipid	-15.6
Glycerophospholipid	55.38
Glycerophospholipid	46.2
Glycerophospholipid	85.12
Glycerophospholipid	38.89
Glycerophospholipid	62.09
Glycerophospholipid	54.2
Glycerophospholipid	56.8
Glycerophospholipid	68.27
Glycerophospholipid	48.82
Glycerophospholipid	51.8
Glycerophospholipid	38.31
Glycerophospholipid	42.58
Glycerophospholipid	72.12
Glycerophospholipid	61.9
Glycerophospholipid	35.5
Glycerophospholipid	39.5
Glycerophospholipid	46.62
Glycerophospholipid	39.17
Glycerophospholipid	24.3
Glycerophospholipid	10.0
Glycerophospholipid	17.6
Glycerophospholipid	33.79
Glycerophospholipid	25.0
Glycerophospholipid	38.3
Glycerophospholipid	66.93
Glycerophospholipid	47.5
Glycerophospholipid	63.0
Glycerophospholipid	87.4
Glycerophospholipid	23.6
Glycerophospholipid	58.94
Glycerophospholipid	71.06
Glycerophospholipid	55.33
Glycerophospholipid	54.0
Glycerophospholipid	36.89
Glycerophospholipid	68.78
Glycerophospholipid	57.0
Glycerophospholipid	49.67
Glycerophospholipid	56.71
Glycerophospholipid	50.62
Glycerophospholipid	75.62
Glycerophospholipid	44.08
Glycerophospholipid	63.4
Glycerophospholipid	62.38
Glycerophospholipid	51.0
Glycerophospholipid	-13.17
Glycerophospholipid	41.0
Glycerophospholipid	87.6
Glycerophospholipid	0.0
Glycerophospholipid	61.58
Glycerophospholipid	25.33
Glycerophospholipid	0.0
Glycerophospholipid	40.78
Glycerophospholipid	44.0
Glycerophospholipid	46.68
Glycerophospholipid	41.67
Glycerophospholipid	38.0
Glycerophospholipid	26.33
Glycerophospholipid	57.41
Glycerophospholipid	53.6
Glycerophospholipid	41.17
Glycerophospholipid	50.92
Glycerophospholipid	21.22
Glycerophospholipid	0.0
Glycerophospholipid	45.0
Glycerophospholipid	63.86
Glycerophospholipid	49.07
Glycerophospholipid	56.8
Glycerophospholipid	51.4
Glycerophospholipid	52.2
Glycerophospholipid	53.9
Glycerophospholipid	49.71
Glycerophospholipid	25.33
Glycerophospholipid	43.38
Glycerophospholipid	91.75
Glycerophospholipid	82.18
Glycerophospholipid	99.5
Glycerophospholipid	46.75
Glycerophospholipid	69.33
Glycerophospholipid	13.11
Glycerophospholipid	90.33
Glycerophospholipid	63.9
Glycerophospholipid	47.11
Glycerophospholipid	25.0
Glycerophospholipid	49.0
Glycerophospholipid	58.67
Glycerophospholipid	20.56
Glycerophospholipid	0.0
Glycerophospholipid	50.83
Glycerophospholipid	60.0
Glycerophospholipid	60.69
Glycerophospholipid	58.44
Glycerophospholipid	61.0
Glycerophospholipid	53.1
Glycerophospholipid	43.33
Glycerophospholipid	36.12
Glycerophospholipid	45.53
Glycerophospholipid	57.5
Glycerophospholipid	99.25
Glycerophospholipid	51.08
Glycerophospholipid	58.27
Glycerophospholipid	27.92
Glycerophospholipid	62.2
Glycerophospholipid	48.76
Glycerophospholipid	82.33
Glycerophospholipid	-14.75
Glycerophospholipid	13.11
Glycerophospholipid	41.17
Glycerophospholipid	46.33
Glycerophospholipid	53.9
Glycerophospholipid	39.67
Glycerophospholipid	29.44
Glycerophospholipid	52.5
Glycerophospholipid	44.71
Glycerophospholipid	47.64
Glycerophospholipid	49.86
Glycerophospholipid	88.6
Glycerophospholipid	14.5
Glycerophospholipid	57.78
Glycerophospholipid	43.0
Glycerophospholipid	65.0
Glycerophospholipid	53.8
Glycerophospholipid	49.0
Glycerophospholipid	39.86
Glycerophospholipid	33.38
Glycerophospholipid	64.5
Glycerophospholipid	73.08
Glycerophospholipid	-23.0
Glycerophospholipid	24.75
Glycerophospholipid	13.44
Glycerophospholipid	51.09
Glycerophospholipid	50.87
Glycerophospholipid	65.71
Glycerophospholipid	82.12
Glycerophospholipid	42.75
Glycerophospholipid	35.43
Glycerophospholipid	0.0
Glycerophospholipid	54.94
Glycerophospholipid	56.0
Glycerophospholipid	63.79
Glycerophospholipid	25.33
Glycerophospholipid	46.79
Glycerophospholipid	60.5
Glycerophospholipid	60.33
Glycerophospholipid	17.55
Glycerophospholipid	0.0
Glycerophospholipid	26.0
Glycerophospholipid	60.5
Glycerophospholipid	25.0
Glycerophospholipid	56.54
Glycerophospholipid	59.67
Glycerophospholipid	53.91
Glycerophospholipid	48.67
Glycerophospholipid	57.5
Glycerophospholipid	72.06
Glycerophospholipid	31.17
Glycerophospholipid	49.09
Glycerophospholipid	59.0
Glycerophospholipid	21.38
Glycerophospholipid	28.0
Glycerophospholipid	69.8
Glycerophospholipid	64.54
Glycerophospholipid	40.23
Glycerophospholipid	53.23
Glycerophospholipid	31.94
Glycerophospholipid	0.0
Glycerophospholipid	32.5
Glycerophospholipid	40.2
Glycerophospholipid	68.1
Glycerophospholipid	67.0
Glycerophospholipid	56.93
Glycerophospholipid	36.68
Glycerophospholipid	50.62
Glycerophospholipid	49.33
Glycerophospholipid	54.83
Glycerophospholipid	65.71
Glycerophospholipid	61.78
Glycerophospholipid	47.29
Glycerophospholipid	0.0
Glycerophospholipid	42.93
Glycerophospholipid	57.78
Glycerophospholipid	53.83
Glycerophospholipid	0.0
Glycerophospholipid	49.0
Glycerophospholipid	74.8
Glycerophospholipid	21.12
Glycerophospholipid	65.38
Glycerophospholipid	69.58
Glycerophospholipid	72.46
Glycerophospholipid	97.67
Glycerophospholipid	0.0
Glycerophospholipid	41.08
Glycerophospholipid	66.8
Glycerophospholipid	28.5
Glycerophospholipid	23.29
Glycerophospholipid	68.62
Glycerophospholipid	44.17
Glycerophospholipid	58.25
Glycerophospholipid	41.17
Glycerophospholipid	37.53
Glycerophospholipid	11.5
Glycerophospholipid	10.0
Glycerophospholipid	72.61
Glycerophospholipid	63.33
Glycerophospholipid	55.5
Glycerophospholipid	43.25
Glycerophospholipid	0.0
Glycerophospholipid	61.6
Glycerophospholipid	54.0
Glycerophospholipid	33.89
Glycerophospholipid	74.17
Glycerophospholipid	32.31
Glycerophospholipid	57.5
Glycerophospholipid	62.67
Glycerophospholipid	71.83
Glycerophospholipid	-10.75
Glycerophospholipid	66.88
Glycerophospholipid	-18.5
Glycerophospholipid	64.8
Glycerophospholipid	54.46
Glycerophospholipid	56.75
Glycerophospholipid	62.25
Glycerophospholipid	61.4
Glycerophospholipid	66.44
Glycerophospholipid	77.1
Glycerophospholipid	48.27
Glycerophospholipid	70.18
Glycerophospholipid	0.0
Glycerophospholipid	50.33
Glycerophospholipid	49.67
Glycerophospholipid	62.09
Glycerophospholipid	58.0
Glycerophospholipid	38.43
Glycerophospholipid	33.64
Glycerophospholipid	39.13
Glycerophospholipid	85.67
Glycerophospholipid	100.0
Glycerophospholipid	67.2
Glycerophospholipid	54.73
Glycerophospholipid	62.4
Glycerophospholipid	24.44
Glycerophospholipid	57.38
Glycerophospholipid	66.23
Glycerophospholipid	55.5
Glycerophospholipid	47.88
Glycerophospholipid	55.47
Glycerophospholipid	61.87
Glycerophospholipid	62.22
Glycerophospholipid	62.11
Glycerophospholipid	71.89
Glycerophospholipid	63.25
Glycerophospholipid	54.0
Glycerophospholipid	58.73
Glycerophospholipid	76.31
Glycerophospholipid	47.71
Glycerophospholipid	49.44
Glycerophospholipid	39.53
Glycerophospholipid	32.13
Glycerophospholipid	60.25
Glycerophospholipid	78.25
Glycerophospholipid	65.21
Glycerophospholipid	23.14
Glycerophospholipid	35.5
Glycerophospholipid	48.33
Glycerophospholipid	54.12
Glycerophospholipid	66.69
Glycerophospholipid	63.89
Glycerophospholipid	56.75
Glycerophospholipid	53.0
Glycerophospholipid	46.32
Glycerophospholipid	45.0
Glycerophospholipid	38.21
Glycerophospholipid	70.09
Glycerophospholipid	47.67
Glycerophospholipid	72.06
Glycerophospholipid	7.5
Glycerophospholipid	0.0
Glycerophospholipid	47.64
Glycerophospholipid	59.64
Glycerophospholipid	59.59
Glycerophospholipid	46.18
Glycerophospholipid	53.17
Glycerophospholipid	42.19
Glycerophospholipid	40.9
Glycerophospholipid	14.6
Glycerophospholipid	21.0
Glycerophospholipid	24.5
Glycerophospholipid	55.83
Glycerophospholipid	51.62
Glycerophospholipid	13.88
Glycerophospholipid	53.27
Glycerophospholipid	59.37
Glycerophospholipid	55.27
Glycerophospholipid	21.0
Glycerophospholipid	48.57
Glycerophospholipid	48.0
Glycerophospholipid	44.78
Glycerophospholipid	53.08
Glycerophospholipid	49.94
Glycerophospholipid	24.75
Glycerophospholipid	84.0
Glycerophospholipid	60.33
Glycerophospholipid	55.47
Glycerophospholipid	26.23
Glycerophospholipid	54.25
Glycerophospholipid	59.93
Glycerophospholipid	50.75
Glycerophospholipid	68.0
Glycerophospholipid	82.33
Glycerophospholipid	47.73
Glycerophospholipid	52.71
Glycerophospholipid	23.25
Glycerophospholipid	0.0
Glycerophospholipid	70.56
Glycerophospholipid	66.86
Glycerophospholipid	27.69
Glycerophospholipid	43.43
Glycerophospholipid	30.27
Glycerophospholipid	48.75
Glycerophospholipid	30.85
Glycerophospholipid	60.83
Glycerophospholipid	57.22
Glycerophospholipid	40.92
Glycerophospholipid	57.81
Glycerophospholipid	48.59
Glycerophospholipid	0.0
Glycerophospholipid	52.75
Glycerophospholipid	62.73
Glycerophospholipid	47.0
Glycerophospholipid	97.0
Glycerophospholipid	70.67
Glycerophospholipid	87.94
Glycerophospholipid	48.25
Glycerophospholipid	60.0
Glycerophospholipid	-0.25
Glycerophospholipid	52.6
Glycerophospholipid	64.25
Glycerophospholipid	66.22
Glycerophospholipid	45.07
Glycerophospholipid	97.0
Glycerophospholipid	9.0
Glycerophospholipid	51.67
Glycerophospholipid	43.62
Glycerophospholipid	16.29
Glycerophospholipid	36.69
Glycerophospholipid	58.12
Glycerophospholipid	47.54
Glycerophospholipid	65.73
Glycerophospholipid	81.0
Glycerophospholipid	0.0
Glycerophospholipid	55.75
Glycerophospholipid	60.23
Glycerophospholipid	40.33
Glycerophospholipid	71.33
Glycerophospholipid	0.0
Glycerophospholipid	50.25
Glycerophospholipid	63.6
Glycerophospholipid	36.82
Glycerophospholipid	-1.0
Glycerophospholipid	44.16
Glycerophospholipid	42.88
