class	GO_CC	hydrophobicity_score
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	53.75
Glycerophospholipid	connexin complex [GO:0005922]	0.0
Glycerophospholipid	plasma membrane [GO:0005886]	0.0
Glycerophospholipid	photosystem II [GO:0009523]	28.27
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	28.27
Glycerophospholipid	photosystem I [GO:0009522]	28.27
Glycerophospholipid	transmembrane transporter complex [GO:1902495]	55.72
Glycerophospholipid	plasma membrane [GO:0005886]	55.72
Glycerophospholipid	membrane [GO:0016020]	46.0
Glycerophospholipid	sarcoplasmic reticulum membrane [GO:0033017]	46.0
Glycerophospholipid	endoplasmic reticulum membrane [GO:0005789]	46.0
Glycerophospholipid	perinuclear region of cytoplasm [GO:0048471]	46.0
Glycerophospholipid	sarcoplasmic reticulum [GO:0016529]	46.0
Glycerophospholipid	H zone [GO:0031673]	46.0
Glycerophospholipid	I band [GO:0031674]	46.0
Glycerophospholipid	endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]	46.0
Glycerophospholipid	endoplasmic reticulum [GO:0005783]	46.0
Glycerophospholipid	plasma membrane [GO:0005886]	69.5
Glycerophospholipid	cortical endoplasmic reticulum [GO:0032541]	69.5
Glycerophospholipid	membrane [GO:0016020]	62.59
Glycerophospholipid	cell surface [GO:0009986]	62.59
Glycerophospholipid	plasma membrane [GO:0005886]	62.59
Glycerophospholipid	lysosomal membrane [GO:0005765]	62.59
Glycerophospholipid	monoatomic ion channel complex [GO:0034702]	62.59
Glycerophospholipid	membrane [GO:0016020]	59.81
Glycerophospholipid	thylakoid [GO:0009579]	59.81
Glycerophospholipid	membrane [GO:0016020]	59.81
Glycerophospholipid	thylakoid [GO:0009579]	59.81
Glycerophospholipid	membrane [GO:0016020]	59.81
Glycerophospholipid	thylakoid [GO:0009579]	59.81
Glycerophospholipid	photosystem II [GO:0009523]	25.33
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	25.33
Glycerophospholipid	photosystem II [GO:0009523]	25.33
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	25.33
Glycerophospholipid	plasma membrane [GO:0005886]	76.75
Glycerophospholipid	mitochondrion [GO:0005739]	64.86
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	64.86
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	64.86
Glycerophospholipid	mitochondrial membrane [GO:0031966]	64.86
Glycerophospholipid	neuronal cell body [GO:0043025]	64.86
Glycerophospholipid	dendrite [GO:0030425]	64.86
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	55.62
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	44.67
Glycerophospholipid	photosystem II [GO:0009523]	57.5
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	57.5
Glycerophospholipid	photosystem II [GO:0009523]	57.5
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	57.5
Glycerophospholipid	protein-containing complex [GO:0032991]	77.23
Glycerophospholipid	calcium channel complex [GO:0034704]	77.23
Glycerophospholipid	cortical cytoskeleton [GO:0030863]	77.23
Glycerophospholipid	basolateral plasma membrane [GO:0016323]	77.23
Glycerophospholipid	cell-cell junction [GO:0005911]	77.23
Glycerophospholipid	plasma membrane [GO:0005886]	77.23
Glycerophospholipid	caveola [GO:0005901]	77.23
Glycerophospholipid	membrane raft [GO:0045121]	77.23
Glycerophospholipid	cell surface [GO:0009986]	77.23
Glycerophospholipid	cation channel complex [GO:0034703]	77.23
Glycerophospholipid	voltage-gated sodium channel complex [GO:0001518]	54.35
Glycerophospholipid	axon [GO:0030424]	54.35
Glycerophospholipid	plasma membrane [GO:0005886]	54.35
Glycerophospholipid	voltage-gated calcium channel complex [GO:0005891]	54.35
Glycerophospholipid	photosystem II [GO:0009523]	25.29
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	25.29
Glycerophospholipid	photosystem I [GO:0009522]	25.29
Glycerophospholipid	membrane [GO:0016020]	51.19
Glycerophospholipid	Z disc [GO:0030018]	51.19
Glycerophospholipid	ankyrin-1 complex [GO:0170014]	51.19
Glycerophospholipid	extracellular exosome [GO:0070062]	51.19
Glycerophospholipid	plasma membrane [GO:0005886]	51.19
Glycerophospholipid	basolateral plasma membrane [GO:0016323]	51.19
Glycerophospholipid	blood microparticle [GO:0072562]	51.19
Glycerophospholipid	cytoplasmic side of plasma membrane [GO:0009898]	51.19
Glycerophospholipid	cortical cytoskeleton [GO:0030863]	51.19
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	31.75
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	64.42
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	64.42
Glycerophospholipid	membrane [GO:0016020]	27.14
Glycerophospholipid	methane monooxygenase complex [GO:0015050]	27.14
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	27.0
Glycerophospholipid	mitochondrion [GO:0005739]	36.78
Glycerophospholipid	cytoplasm [GO:0005737]	36.78
Glycerophospholipid	mitochondrial respirasome [GO:0005746]	36.78
Glycerophospholipid	nucleoplasm [GO:0005654]	36.78
Glycerophospholipid	mitochondrion [GO:0005739]	47.13
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	47.13
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	47.13
Glycerophospholipid	membrane [GO:0016020]	46.0
Glycerophospholipid	plasma membrane respiratory chain complex I [GO:0045272]	46.0
Glycerophospholipid	respiratory chain complex I [GO:0045271]	46.0
Glycerophospholipid	plasma membrane [GO:0005886]	46.0
Glycerophospholipid	NADH dehydrogenase complex [GO:0030964]	46.0
Glycerophospholipid	plasma membrane [GO:0005886]	49.47
Glycerophospholipid	membrane [GO:0016020]	49.47
Glycerophospholipid	monoatomic ion channel complex [GO:0034702]	49.47
Glycerophospholipid	lysosomal membrane [GO:0005765]	49.47
Glycerophospholipid	cell surface [GO:0009986]	49.47
Glycerophospholipid	plasma membrane [GO:0005886]	50.78
Glycerophospholipid	plasma membrane [GO:0005886]	76.75
Glycerophospholipid	photosystem II reaction center [GO:0009539]	42.6
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	42.6
Glycerophospholipid	photosystem II reaction center [GO:0009539]	42.6
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	42.6
Glycerophospholipid	organelle inner membrane [GO:0019866]	34.33
Glycerophospholipid	plasma membrane [GO:0005886]	34.33
Glycerophospholipid	plasma membrane light-harvesting complex [GO:0030077]	34.33
Glycerophospholipid	organelle inner membrane [GO:0019866]	34.33
Glycerophospholipid	plasma membrane [GO:0005886]	34.33
Glycerophospholipid	plasma membrane light-harvesting complex [GO:0030077]	34.33
Glycerophospholipid	photosystem II [GO:0009523]	42.2
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	42.2
Glycerophospholipid	photosystem II [GO:0009523]	42.2
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	42.2
Glycerophospholipid	mitochondrion [GO:0005739]	20.45
Glycerophospholipid	mitochondrial matrix [GO:0005759]	20.45
Glycerophospholipid	photosystem II [GO:0009523]	16.38
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	16.38
Glycerophospholipid	photosystem I [GO:0009522]	16.38
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	62.5
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	62.5
Glycerophospholipid	plasma membrane [GO:0005886]	48.38
Glycerophospholipid	cortical endoplasmic reticulum [GO:0032541]	48.38
Glycerophospholipid	transmembrane transporter complex [GO:1902495]	0.0
Glycerophospholipid	plasma membrane [GO:0005886]	0.0
Glycerophospholipid	cortical cytoskeleton [GO:0030863]	11.88
Glycerophospholipid	basolateral plasma membrane [GO:0016323]	11.88
Glycerophospholipid	ankyrin-1 complex [GO:0170014]	11.88
Glycerophospholipid	Z disc [GO:0030018]	11.88
Glycerophospholipid	extracellular exosome [GO:0070062]	11.88
Glycerophospholipid	plasma membrane [GO:0005886]	11.88
Glycerophospholipid	membrane [GO:0016020]	11.88
Glycerophospholipid	blood microparticle [GO:0072562]	11.88
Glycerophospholipid	cytoplasmic side of plasma membrane [GO:0009898]	11.88
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	41.2
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	41.2
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	42.38
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	42.38
Glycerophospholipid	membrane [GO:0016020]	40.39
Glycerophospholipid	methane monooxygenase complex [GO:0015050]	40.39
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	53.5
Glycerophospholipid	mitochondrion [GO:0005739]	27.64
Glycerophospholipid	plasma membrane [GO:0005886]	49.3
Glycerophospholipid	dendrite [GO:0030425]	49.3
Glycerophospholipid	calcium channel complex [GO:0034704]	49.3
Glycerophospholipid	growth cone [GO:0030426]	49.3
Glycerophospholipid	cation channel complex [GO:0034703]	49.3
Glycerophospholipid	neuronal cell body [GO:0043025]	49.3
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	49.33
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	49.33
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	58.65
Glycerophospholipid	photosystem II [GO:0009523]	62.86
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	62.86
Glycerophospholipid	photosystem II [GO:0009523]	62.86
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	62.86
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	92.5
Glycerophospholipid	postsynaptic density membrane [GO:0098839]	72.05
Glycerophospholipid	postsynaptic membrane [GO:0045211]	72.05
Glycerophospholipid	perikaryon [GO:0043204]	72.05
Glycerophospholipid	membrane [GO:0016020]	72.05
Glycerophospholipid	AMPA glutamate receptor complex [GO:0032281]	72.05
Glycerophospholipid	presynaptic membrane [GO:0042734]	72.05
Glycerophospholipid	dendrite [GO:0030425]	72.05
Glycerophospholipid	glutamatergic synapse [GO:0098978]	72.05
Glycerophospholipid	neuron projection [GO:0043005]	72.05
Glycerophospholipid	perisynaptic space [GO:0099544]	72.05
Glycerophospholipid	spine synapse [GO:0106033]	72.05
Glycerophospholipid	dendritic shaft [GO:0043198]	72.05
Glycerophospholipid	dendritic spine [GO:0043197]	72.05
Glycerophospholipid	neuronal cell body [GO:0043025]	72.05
Glycerophospholipid	synaptic vesicle membrane [GO:0030672]	72.05
Glycerophospholipid	axon [GO:0030424]	72.05
Glycerophospholipid	dendritic spine neck [GO:0044326]	72.05
Glycerophospholipid	synaptic vesicle [GO:0008021]	72.05
Glycerophospholipid	somatodendritic compartment [GO:0036477]	72.05
Glycerophospholipid	synaptic membrane [GO:0097060]	72.05
Glycerophospholipid	terminal bouton [GO:0043195]	72.05
Glycerophospholipid	cell surface [GO:0009986]	72.05
Glycerophospholipid	dendritic spine head [GO:0044327]	72.05
Glycerophospholipid	plasma membrane [GO:0005886]	72.05
Glycerophospholipid	presynapse [GO:0098793]	72.05
Glycerophospholipid	growth cone [GO:0030426]	72.05
Glycerophospholipid	protein-containing complex [GO:0032991]	72.05
Glycerophospholipid	dendrite cytoplasm [GO:0032839]	72.05
Glycerophospholipid	endoplasmic reticulum membrane [GO:0005789]	72.05
Glycerophospholipid	presynaptic active zone membrane [GO:0048787]	72.05
Glycerophospholipid	dendrite membrane [GO:0032590]	72.05
Glycerophospholipid	ionotropic glutamate receptor complex [GO:0008328]	72.05
Glycerophospholipid	synapse [GO:0045202]	72.05
Glycerophospholipid	postsynaptic density [GO:0014069]	72.05
Glycerophospholipid	Schaffer collateral - CA1 synapse [GO:0098685]	72.05
Glycerophospholipid	asymmetric synapse [GO:0032279]	72.05
Glycerophospholipid	endoplasmic reticulum [GO:0005783]	72.05
Glycerophospholipid	plasma membrane [GO:0005886]	81.5
Glycerophospholipid	type I protein secretion system complex [GO:0030256]	81.5
Glycerophospholipid	photosystem II reaction center [GO:0009539]	5.83
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	5.83
Glycerophospholipid	photosystem II reaction center [GO:0009539]	5.83
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	5.83
Glycerophospholipid	mitochondrion [GO:0005739]	46.44
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	46.44
Glycerophospholipid	photosystem II [GO:0009523]	28.0
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	28.0
Glycerophospholipid	photosystem II [GO:0009523]	28.0
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	28.0
Glycerophospholipid	photosystem II [GO:0009523]	50.92
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	50.92
Glycerophospholipid	photosystem II [GO:0009523]	50.92
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	50.92
Glycerophospholipid	mitochondrion [GO:0005739]	89.83
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	89.83
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	89.83
Glycerophospholipid	membrane [GO:0016020]	59.94
Glycerophospholipid	apical plasma membrane [GO:0016324]	59.94
Glycerophospholipid	extracellular exosome [GO:0070062]	59.94
Glycerophospholipid	cytosol [GO:0005829]	59.94
Glycerophospholipid	plasma membrane [GO:0005886]	59.94
Glycerophospholipid	membrane [GO:0016020]	21.5
Glycerophospholipid	plasma membrane respiratory chain complex I [GO:0045272]	21.5
Glycerophospholipid	respiratory chain complex I [GO:0045271]	21.5
Glycerophospholipid	plasma membrane [GO:0005886]	21.5
Glycerophospholipid	NADH dehydrogenase complex [GO:0030964]	21.5
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	61.88
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	61.88
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	61.88
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	61.88
Glycerophospholipid	plasma membrane [GO:0005886]	61.71
Glycerophospholipid	photosystem II reaction center [GO:0009539]	54.18
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	54.18
Glycerophospholipid	photosystem II reaction center [GO:0009539]	54.18
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	54.18
Glycerophospholipid	T-tubule [GO:0030315]	56.09
Glycerophospholipid	inward rectifying potassium channel [GO:0008282]	56.09
Glycerophospholipid	nuclear envelope [GO:0005635]	56.09
Glycerophospholipid	sarcolemma [GO:0042383]	56.09
Glycerophospholipid	presynaptic membrane [GO:0042734]	56.09
Glycerophospholipid	glutamatergic synapse [GO:0098978]	56.09
Glycerophospholipid	axolemma [GO:0030673]	56.09
Glycerophospholipid	neuronal cell body [GO:0043025]	56.09
Glycerophospholipid	intercalated disc [GO:0014704]	56.09
Glycerophospholipid	acrosomal vesicle [GO:0001669]	56.09
Glycerophospholipid	plasma membrane [GO:0005886]	56.09
Glycerophospholipid	cell body fiber [GO:0070852]	56.09
Glycerophospholipid	endosome [GO:0005768]	56.09
Glycerophospholipid	photosystem II [GO:0009523]	70.71
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	70.71
Glycerophospholipid	photosystem II [GO:0009523]	70.71
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	70.71
Glycerophospholipid	periplasmic space [GO:0042597]	43.62
Glycerophospholipid	photosystem II [GO:0009523]	57.67
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	57.67
Glycerophospholipid	photosystem I [GO:0009522]	57.67
Glycerophospholipid	photosystem II [GO:0009523]	65.21
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	65.21
Glycerophospholipid	photosystem II [GO:0009523]	65.21
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	65.21
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	70.8
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	70.8
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	24.73
Glycerophospholipid	photosystem I [GO:0009522]	24.73
Glycerophospholipid	photosystem II reaction center [GO:0009539]	39.5
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	39.5
Glycerophospholipid	photosystem II reaction center [GO:0009539]	39.5
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	39.5
Glycerophospholipid	plasma membrane light-harvesting complex [GO:0030077]	53.5
Glycerophospholipid	plasma membrane-derived chromatophore membrane [GO:0042717]	53.5
Glycerophospholipid	photosystem II [GO:0009523]	55.64
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	55.64
Glycerophospholipid	photosystem I [GO:0009522]	55.64
Glycerophospholipid	photosystem II [GO:0009523]	55.64
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	55.64
Glycerophospholipid	photosystem I [GO:0009522]	55.64
Glycerophospholipid	mitochondrion [GO:0005739]	72.75
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	72.75
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	72.75
Glycerophospholipid	photosystem II [GO:0009523]	65.83
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	65.83
Glycerophospholipid	plasma membrane [GO:0005886]	59.25
Glycerophospholipid	type I protein secretion system complex [GO:0030256]	59.25
Glycerophospholipid	mitochondrion [GO:0005739]	56.67
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	56.67
Glycerophospholipid	postsynaptic density membrane [GO:0098839]	52.12
Glycerophospholipid	postsynaptic membrane [GO:0045211]	52.12
Glycerophospholipid	perikaryon [GO:0043204]	52.12
Glycerophospholipid	membrane [GO:0016020]	52.12
Glycerophospholipid	AMPA glutamate receptor complex [GO:0032281]	52.12
Glycerophospholipid	presynaptic membrane [GO:0042734]	52.12
Glycerophospholipid	dendrite [GO:0030425]	52.12
Glycerophospholipid	glutamatergic synapse [GO:0098978]	52.12
Glycerophospholipid	neuron projection [GO:0043005]	52.12
Glycerophospholipid	perisynaptic space [GO:0099544]	52.12
Glycerophospholipid	spine synapse [GO:0106033]	52.12
Glycerophospholipid	dendritic shaft [GO:0043198]	52.12
Glycerophospholipid	dendritic spine [GO:0043197]	52.12
Glycerophospholipid	neuronal cell body [GO:0043025]	52.12
Glycerophospholipid	synaptic vesicle membrane [GO:0030672]	52.12
Glycerophospholipid	axon [GO:0030424]	52.12
Glycerophospholipid	dendritic spine neck [GO:0044326]	52.12
Glycerophospholipid	synaptic vesicle [GO:0008021]	52.12
Glycerophospholipid	somatodendritic compartment [GO:0036477]	52.12
Glycerophospholipid	synaptic membrane [GO:0097060]	52.12
Glycerophospholipid	terminal bouton [GO:0043195]	52.12
Glycerophospholipid	cell surface [GO:0009986]	52.12
Glycerophospholipid	dendritic spine head [GO:0044327]	52.12
Glycerophospholipid	plasma membrane [GO:0005886]	52.12
Glycerophospholipid	presynapse [GO:0098793]	52.12
Glycerophospholipid	growth cone [GO:0030426]	52.12
Glycerophospholipid	protein-containing complex [GO:0032991]	52.12
Glycerophospholipid	dendrite cytoplasm [GO:0032839]	52.12
Glycerophospholipid	endoplasmic reticulum membrane [GO:0005789]	52.12
Glycerophospholipid	presynaptic active zone membrane [GO:0048787]	52.12
Glycerophospholipid	dendrite membrane [GO:0032590]	52.12
Glycerophospholipid	ionotropic glutamate receptor complex [GO:0008328]	52.12
Glycerophospholipid	synapse [GO:0045202]	52.12
Glycerophospholipid	postsynaptic density [GO:0014069]	52.12
Glycerophospholipid	Schaffer collateral - CA1 synapse [GO:0098685]	52.12
Glycerophospholipid	asymmetric synapse [GO:0032279]	52.12
Glycerophospholipid	endoplasmic reticulum [GO:0005783]	52.12
Glycerophospholipid	photosystem II [GO:0009523]	56.75
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	56.75
Glycerophospholipid	periplasmic space [GO:0042597]	57.6
Glycerophospholipid	photosystem II [GO:0009523]	71.43
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	71.43
Glycerophospholipid	photosystem II [GO:0009523]	71.43
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	71.43
Glycerophospholipid	plasma membrane [GO:0005886]	72.0
Glycerophospholipid	plasma membrane-derived chromatophore membrane [GO:0042717]	0.8
Glycerophospholipid	plasma membrane light-harvesting complex [GO:0030077]	0.8
Glycerophospholipid	membrane [GO:0016020]	47.08
Glycerophospholipid	respiratory chain complex I [GO:0045271]	52.25
Glycerophospholipid	plasma membrane [GO:0005886]	52.25
Glycerophospholipid	membrane [GO:0016020]	52.25
Glycerophospholipid	NADH dehydrogenase complex [GO:0030964]	52.25
Glycerophospholipid	plasma membrane respiratory chain complex I [GO:0045272]	52.25
Glycerophospholipid	membrane [GO:0016020]	79.27
Glycerophospholipid	apical plasma membrane [GO:0016324]	79.27
Glycerophospholipid	extracellular exosome [GO:0070062]	79.27
Glycerophospholipid	cytosol [GO:0005829]	79.27
Glycerophospholipid	plasma membrane [GO:0005886]	79.27
Glycerophospholipid	basolateral plasma membrane [GO:0016323]	86.0
Glycerophospholipid	neuronal cell body [GO:0043025]	86.0
Glycerophospholipid	apical plasma membrane [GO:0016324]	86.0
Glycerophospholipid	cell surface [GO:0009986]	86.0
Glycerophospholipid	plasma membrane [GO:0005886]	86.0
Glycerophospholipid	axon terminus [GO:0043679]	86.0
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	0.0
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	0.0
Glycerophospholipid	mitochondrion [GO:0005739]	46.5
Glycerophospholipid	eisosome [GO:0032126]	46.5
Glycerophospholipid	cytosol [GO:0005829]	46.5
Glycerophospholipid	plasma membrane [GO:0005886]	46.5
Glycerophospholipid	membrane raft [GO:0045121]	46.5
Glycerophospholipid	photosystem II [GO:0009523]	66.88
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	66.88
Glycerophospholipid	photosystem I [GO:0009522]	66.88
Glycerophospholipid	mitochondrion [GO:0005739]	80.75
Glycerophospholipid	membrane [GO:0016020]	80.75
Glycerophospholipid	mitochondrion [GO:0005739]	80.75
Glycerophospholipid	membrane [GO:0016020]	80.75
Glycerophospholipid	virion membrane [GO:0055036]	45.12
Glycerophospholipid	extracellular region [GO:0005576]	45.12
Glycerophospholipid	plasma membrane [GO:0005886]	45.12
Glycerophospholipid	voltage-gated calcium channel complex [GO:0005891]	45.12
Glycerophospholipid	host cell plasma membrane [GO:0020002]	45.12
Glycerophospholipid	host cell Golgi membrane [GO:0044178]	45.12
Glycerophospholipid	voltage-gated potassium channel complex [GO:0008076]	45.12
Glycerophospholipid	periplasmic space [GO:0042597]	55.62
Glycerophospholipid	photosystem II [GO:0009523]	55.0
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	55.0
Glycerophospholipid	photosystem II [GO:0009523]	55.0
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	55.0
Glycerophospholipid	plasma membrane [GO:0005886]	55.67
Glycerophospholipid	calcium channel complex [GO:0034704]	55.67
Glycerophospholipid	mitochondrion [GO:0005739]	36.5
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	36.5
Glycerophospholipid	mitochondrial respiratory chain complex III [GO:0005750]	36.5
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	36.5
Glycerophospholipid	postsynaptic density membrane [GO:0098839]	57.47
Glycerophospholipid	postsynaptic membrane [GO:0045211]	57.47
Glycerophospholipid	perikaryon [GO:0043204]	57.47
Glycerophospholipid	membrane [GO:0016020]	57.47
Glycerophospholipid	kainate selective glutamate receptor complex [GO:0032983]	57.47
Glycerophospholipid	presynaptic membrane [GO:0042734]	57.47
Glycerophospholipid	dendrite [GO:0030425]	57.47
Glycerophospholipid	glutamatergic synapse [GO:0098978]	57.47
Glycerophospholipid	neuronal cell body [GO:0043025]	57.47
Glycerophospholipid	axon [GO:0030424]	57.47
Glycerophospholipid	terminal bouton [GO:0043195]	57.47
Glycerophospholipid	mossy fiber rosette [GO:0097471]	57.47
Glycerophospholipid	plasma membrane [GO:0005886]	57.47
Glycerophospholipid	dendrite cytoplasm [GO:0032839]	57.47
Glycerophospholipid	hippocampal mossy fiber to CA3 synapse [GO:0098686]	57.47
Glycerophospholipid	ionotropic glutamate receptor complex [GO:0008328]	57.47
Glycerophospholipid	synapse [GO:0045202]	57.47
Glycerophospholipid	postsynaptic density [GO:0014069]	57.47
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	52.8
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	52.8
Glycerophospholipid	membrane [GO:0016020]	45.22
Glycerophospholipid	cortical endoplasmic reticulum [GO:0032541]	45.22
Glycerophospholipid	plasma membrane-derived thylakoid photosystem II [GO:0030096]	6.0
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	6.0
Glycerophospholipid	plasma membrane-derived thylakoid photosystem II [GO:0030096]	6.0
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	6.0
Glycerophospholipid	mitochondrion [GO:0005739]	45.83
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	43.85
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	43.85
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	82.0
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	82.0
Glycerophospholipid	membrane [GO:0016020]	45.33
Glycerophospholipid	intracellular membrane-bounded organelle [GO:0043231]	42.19
Glycerophospholipid	membrane [GO:0016020]	42.19
Glycerophospholipid	cytoplasm [GO:0005737]	42.19
Glycerophospholipid	intracellular membrane-bounded organelle [GO:0043231]	42.19
Glycerophospholipid	membrane [GO:0016020]	42.19
Glycerophospholipid	cytoplasm [GO:0005737]	42.19
Glycerophospholipid	plasma membrane [GO:0005886]	73.2
Glycerophospholipid	node of Ranvier [GO:0033268]	45.43
Glycerophospholipid	synapse [GO:0045202]	45.43
Glycerophospholipid	plasma membrane [GO:0005886]	45.43
Glycerophospholipid	axon initial segment [GO:0043194]	45.43
Glycerophospholipid	voltage-gated potassium channel complex [GO:0008076]	45.43
Glycerophospholipid	mitochondrion [GO:0005739]	24.0
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	24.0
Glycerophospholipid	chloroplast outer membrane [GO:0009707]	24.0
Glycerophospholipid	plastid outer membrane [GO:0009527]	24.0
Glycerophospholipid	TIM22 mitochondrial import inner membrane insertion complex [GO:0042721]	24.0
Glycerophospholipid	cytosol [GO:0005829]	24.0
Glycerophospholipid	mitochondrial outer membrane [GO:0005741]	24.0
Glycerophospholipid	chloroplast [GO:0009507]	24.0
Glycerophospholipid	pore complex [GO:0046930]	24.0
Glycerophospholipid	membrane [GO:0016020]	35.2
Glycerophospholipid	plasma membrane [GO:0005886]	49.0
Glycerophospholipid	extracellular region [GO:0005576]	49.0
Glycerophospholipid	chloride channel complex [GO:0034707]	44.68
Glycerophospholipid	GABA receptor complex [GO:1902710]	44.68
Glycerophospholipid	plasma membrane [GO:0005886]	44.68
Glycerophospholipid	postsynaptic specialization membrane [GO:0099634]	44.68
Glycerophospholipid	GABA-A receptor complex [GO:1902711]	44.68
Glycerophospholipid	GABA-ergic synapse [GO:0098982]	44.68
Glycerophospholipid	neuron projection [GO:0043005]	44.68
Glycerophospholipid	cytoplasmic vesicle membrane [GO:0030659]	44.68
Glycerophospholipid	dendrite membrane [GO:0032590]	44.68
Glycerophospholipid	synapse [GO:0045202]	44.68
Glycerophospholipid	postsynapse [GO:0098794]	44.68
