class	GO_CC	pock_vol
Polyketide	perinuclear region of cytoplasm [GO:0048471]	724.84
Polyketide	cytosol [GO:0005829]	724.84
Polyketide	nucleoplasm [GO:0005654]	724.84
Polyketide	plasma membrane [GO:0005886]	724.84
Polyketide	actin cytoskeleton [GO:0015629]	724.84
Polyketide	RNA polymerase II transcription regulator complex [GO:0090575]	724.84
Polyketide	chromatin [GO:0000785]	724.84
Polyketide	transcription regulator complex [GO:0005667]	724.84
Polyketide	nucleus [GO:0005634]	724.84
Polyketide	cytoplasm [GO:0005737]	724.84
Polyketide	nucleolus [GO:0005730]	724.84
Polyketide	chloroplast stroma [GO:0009570]	616.56
Polyketide	endoplasmic reticulum [GO:0005783]	616.56
Polyketide	chloroplast [GO:0009507]	616.56
Polyketide	cytosol [GO:0005829]	616.56
Polyketide	intracellular membrane-bounded organelle [GO:0043231]	616.56
Polyketide	plasma membrane [GO:0005886]	616.56
Polyketide	apoplast [GO:0048046]	616.56
Polyketide	plasmodesma [GO:0009506]	616.56
Polyketide	plant-type vacuole [GO:0000325]	616.56
Polyketide	proton-transporting V-type ATPase complex [GO:0033176]	542.64
Polyketide	vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]	542.64
Polyketide	Golgi membrane [GO:0000139]	542.64
Polyketide	membrane [GO:0016020]	542.64
Polyketide	vacuolar proton-transporting V-type ATPase complex [GO:0016471]	542.64
Polyketide	fungal-type vacuole membrane [GO:0000329]	542.64
Polyketide	chromosome, centromeric region [GO:0000775]	0.0
Polyketide	meiotic cohesin complex [GO:0030893]	0.0
Polyketide	chromatin [GO:0000785]	0.0
Polyketide	nucleus [GO:0005634]	0.0
Polyketide	microtubule [GO:0005874]	762.31
Polyketide	cytoplasm [GO:0005737]	762.31
Polyketide	microtubule cytoskeleton [GO:0015630]	762.31
Polyketide	proton-transporting V-type ATPase complex [GO:0033176]	334.34
Polyketide	vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]	334.34
Polyketide	Golgi membrane [GO:0000139]	334.34
Polyketide	membrane [GO:0016020]	334.34
Polyketide	vacuolar proton-transporting V-type ATPase complex [GO:0016471]	334.34
Polyketide	fungal-type vacuole membrane [GO:0000329]	334.34
Polyketide	fungal biofilm matrix [GO:0062040]	124.09
Polyketide	cytoplasm [GO:0005737]	124.09
Polyketide	extracellular region [GO:0005576]	124.09
Polyketide	protein-containing complex [GO:0032991]	876.82
Polyketide	endocytic vesicle membrane [GO:0030666]	876.82
Polyketide	cytosol [GO:0005829]	876.82
Polyketide	transcription repressor complex [GO:0017053]	876.82
Polyketide	nucleoplasm [GO:0005654]	876.82
Polyketide	plasma membrane [GO:0005886]	876.82
Polyketide	nucleus [GO:0005634]	876.82
Polyketide	cytoplasm [GO:0005737]	876.82
Polyketide	nucleolus [GO:0005730]	876.82
Polyketide	NuA4 histone acetyltransferase complex [GO:0035267]	858.61
Polyketide	actin filament [GO:0005884]	858.61
Polyketide	Swr1 complex [GO:0000812]	858.61
