class	GO_CC	pock_vol
Sphingolipid	voltage-gated potassium channel complex [GO:0008076]	253.44
Sphingolipid	calyx of Held [GO:0044305]	253.44
Sphingolipid	neuronal cell body [GO:0043025]	253.44
Sphingolipid	axon [GO:0030424]	253.44
Sphingolipid	axon terminus [GO:0043679]	253.44
Sphingolipid	endoplasmic reticulum [GO:0005783]	253.44
Sphingolipid	late endosome [GO:0005770]	1906.57
Sphingolipid	endoplasmic reticulum [GO:0005783]	1906.57
Sphingolipid	cytoplasm [GO:0005737]	1906.57
Sphingolipid	endosome membrane [GO:0010008]	1906.57
Sphingolipid	basolateral plasma membrane [GO:0016323]	1906.57
Sphingolipid	lysosome [GO:0005764]	1906.57
Sphingolipid	early endosome [GO:0005769]	1906.57
Sphingolipid	plasma membrane [GO:0005886]	1906.57
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	1906.57
Sphingolipid	extracellular space [GO:0005615]	1906.57
Sphingolipid	external side of plasma membrane [GO:0009897]	1906.57
Sphingolipid	lysosomal membrane [GO:0005765]	1906.57
Sphingolipid	cell surface [GO:0009986]	1906.57
Sphingolipid	endosome membrane [GO:0010008]	1591.05
Sphingolipid	cytosol [GO:0005829]	1591.05
Sphingolipid	plasma membrane [GO:0005886]	1591.05
Sphingolipid	nuclear outer membrane [GO:0005640]	1591.05
Sphingolipid	Golgi apparatus [GO:0005794]	1591.05
Sphingolipid	plasma membrane [GO:0005886]	1036.09
Sphingolipid	membrane [GO:0016020]	1036.09
Sphingolipid	endosome membrane [GO:0010008]	1036.09
Sphingolipid	membrane [GO:0016020]	1602.56
Sphingolipid	cytosol [GO:0005829]	1602.56
Sphingolipid	endoplasmic reticulum [GO:0005783]	1602.56
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	1602.56
Sphingolipid	late endosome [GO:0005770]	2039.95
Sphingolipid	endoplasmic reticulum [GO:0005783]	2039.95
Sphingolipid	cytoplasm [GO:0005737]	2039.95
Sphingolipid	endosome membrane [GO:0010008]	2039.95
Sphingolipid	lysosome [GO:0005764]	2039.95
Sphingolipid	early endosome [GO:0005769]	2039.95
Sphingolipid	extracellular space [GO:0005615]	2039.95
Sphingolipid	external side of plasma membrane [GO:0009897]	2039.95
Sphingolipid	lysosomal membrane [GO:0005765]	2039.95
Sphingolipid	cell surface [GO:0009986]	2039.95
Sphingolipid	axon terminus [GO:0043679]	938.2
Sphingolipid	voltage-gated potassium channel complex [GO:0008076]	938.2
Sphingolipid	endoplasmic reticulum [GO:0005783]	938.2
Sphingolipid	cell surface [GO:0009986]	938.2
Sphingolipid	apical plasma membrane [GO:0016324]	938.2
Sphingolipid	plasma membrane [GO:0005886]	938.2
Sphingolipid	astrocyte projection [GO:0097449]	938.2
Sphingolipid	axon [GO:0030424]	938.2
Sphingolipid	calyx of Held [GO:0044305]	938.2
Sphingolipid	neuronal cell body [GO:0043025]	938.2
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	702.29
Sphingolipid	serine C-palmitoyltransferase complex [GO:0017059]	702.29
Sphingolipid	extracellular space [GO:0005615]	1028.19
Sphingolipid	lipopolysaccharide receptor complex [GO:0046696]	1028.19
Sphingolipid	receptor complex [GO:0043235]	1028.19
Sphingolipid	plasma membrane [GO:0005886]	1028.19
Sphingolipid	cytoplasm [GO:0005737]	1178.34
Sphingolipid	apical plasma membrane [GO:0016324]	147.02
Sphingolipid	gap junction [GO:0005921]	147.02
Sphingolipid	plasma membrane [GO:0005886]	147.02
Sphingolipid	endoplasmic reticulum [GO:0005783]	147.02
Sphingolipid	cytoplasm [GO:0005737]	355.42
Sphingolipid	membrane [GO:0016020]	1470.12
Sphingolipid	cytosol [GO:0005829]	1470.12
Sphingolipid	endoplasmic reticulum [GO:0005783]	1470.12
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	1470.12
Sphingolipid	endosome membrane [GO:0010008]	1533.4
Sphingolipid	cytosol [GO:0005829]	1533.4
Sphingolipid	plasma membrane [GO:0005886]	1533.4
Sphingolipid	nuclear outer membrane [GO:0005640]	1533.4
Sphingolipid	Golgi apparatus [GO:0005794]	1533.4
Sphingolipid	endosome membrane [GO:0010008]	107.28
Sphingolipid	cytosol [GO:0005829]	107.28
Sphingolipid	plasma membrane [GO:0005886]	107.28
Sphingolipid	nuclear outer membrane [GO:0005640]	107.28
Sphingolipid	Golgi apparatus [GO:0005794]	107.28
Sphingolipid	plasma membrane [GO:0005886]	1092.99
Sphingolipid	membrane [GO:0016020]	1092.99
Sphingolipid	endosome membrane [GO:0010008]	1092.99
Sphingolipid	membrane [GO:0016020]	722.24
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	722.24
Sphingolipid	endoplasmic reticulum [GO:0005783]	722.24
Sphingolipid	vacuole [GO:0005773]	722.24
Sphingolipid	extracellular region [GO:0005576]	230.56
Sphingolipid	cytosol [GO:0005829]	1388.69
Sphingolipid	clathrin-coated pit [GO:0005905]	691.95
Sphingolipid	membrane [GO:0016020]	691.95
Sphingolipid	cytosol [GO:0005829]	691.95
Sphingolipid	endocytic vesicle [GO:0030139]	691.95
Sphingolipid	cytoplasm [GO:0005737]	691.95
Sphingolipid	plasma membrane [GO:0005886]	691.95
Sphingolipid	intracellular membrane-bounded organelle [GO:0043231]	691.95
Sphingolipid	presynapse [GO:0098793]	691.95
Sphingolipid	nucleoplasm [GO:0005654]	691.95
Sphingolipid	early endosome membrane [GO:0031901]	691.95
Sphingolipid	nucleus [GO:0005634]	691.95
Sphingolipid	plasma membrane [GO:0005886]	300.38
Sphingolipid	alpha-beta T cell receptor complex [GO:0042105]	300.38
Sphingolipid	late endosome [GO:0005770]	2158.99
Sphingolipid	endoplasmic reticulum [GO:0005783]	2158.99
Sphingolipid	cytoplasm [GO:0005737]	2158.99
Sphingolipid	endosome membrane [GO:0010008]	2158.99
Sphingolipid	lysosome [GO:0005764]	2158.99
Sphingolipid	early endosome [GO:0005769]	2158.99
Sphingolipid	extracellular space [GO:0005615]	2158.99
Sphingolipid	external side of plasma membrane [GO:0009897]	2158.99
Sphingolipid	lysosomal membrane [GO:0005765]	2158.99
Sphingolipid	cell surface [GO:0009986]	2158.99
Sphingolipid	apical plasma membrane [GO:0016324]	387.22
Sphingolipid	astrocyte projection [GO:0097449]	387.22
Sphingolipid	cell surface [GO:0009986]	387.22
Sphingolipid	plasma membrane [GO:0005886]	387.22
Sphingolipid	voltage-gated potassium channel complex [GO:0008076]	387.22
Sphingolipid	calyx of Held [GO:0044305]	387.22
Sphingolipid	Schaffer collateral - CA1 synapse [GO:0098685]	387.22
Sphingolipid	neuronal cell body [GO:0043025]	387.22
Sphingolipid	axon [GO:0030424]	387.22
Sphingolipid	axon terminus [GO:0043679]	387.22
Sphingolipid	postsynapse [GO:0098794]	387.22
Sphingolipid	endoplasmic reticulum [GO:0005783]	387.22
Sphingolipid	apical plasma membrane [GO:0016324]	181.56
Sphingolipid	gap junction [GO:0005921]	181.56
Sphingolipid	plasma membrane [GO:0005886]	181.56
Sphingolipid	endoplasmic reticulum [GO:0005783]	181.56
Sphingolipid	cytosol [GO:0005829]	1406.76
Sphingolipid	nucleoplasm [GO:0005654]	1406.76
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	1406.76
Sphingolipid	mitochondrion [GO:0005739]	1406.76
Sphingolipid	Golgi apparatus [GO:0005794]	1406.76
Sphingolipid	axon terminus [GO:0043679]	1074.45
Sphingolipid	voltage-gated potassium channel complex [GO:0008076]	1074.45
Sphingolipid	endoplasmic reticulum [GO:0005783]	1074.45
Sphingolipid	cell surface [GO:0009986]	1074.45
Sphingolipid	apical plasma membrane [GO:0016324]	1074.45
Sphingolipid	plasma membrane [GO:0005886]	1074.45
Sphingolipid	astrocyte projection [GO:0097449]	1074.45
Sphingolipid	axon [GO:0030424]	1074.45
Sphingolipid	calyx of Held [GO:0044305]	1074.45
Sphingolipid	neuronal cell body [GO:0043025]	1074.45
Sphingolipid	recycling endosome [GO:0055037]	194.76
Sphingolipid	endosome [GO:0005768]	194.76
Sphingolipid	Golgi membrane [GO:0000139]	194.76
Sphingolipid	plasma membrane [GO:0005886]	194.76
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	194.76
Sphingolipid	mitochondrion [GO:0005739]	194.76
Sphingolipid	external side of plasma membrane [GO:0009897]	194.76
Sphingolipid	Golgi apparatus [GO:0005794]	194.76
Sphingolipid	membrane [GO:0016020]	1498.41
Sphingolipid	cytosol [GO:0005829]	1498.41
Sphingolipid	endoplasmic reticulum [GO:0005783]	1498.41
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	1498.41
Sphingolipid	membrane raft [GO:0045121]	1783.53
Sphingolipid	endosome membrane [GO:0010008]	1783.53
Sphingolipid	plasma membrane [GO:0005886]	1783.53
Sphingolipid	extracellular space [GO:0005615]	1783.53
Sphingolipid	external side of plasma membrane [GO:0009897]	1783.53
Sphingolipid	apical plasma membrane [GO:0016324]	752.98
Sphingolipid	gap junction [GO:0005921]	752.98
Sphingolipid	plasma membrane [GO:0005886]	752.98
Sphingolipid	endoplasmic reticulum [GO:0005783]	752.98
Sphingolipid	cytoplasm [GO:0005737]	1285.67
Sphingolipid	plasma membrane [GO:0005886]	1420.03
Sphingolipid	cytoplasm [GO:0005737]	1420.03
Sphingolipid	postsynapse [GO:0098794]	1420.03
