class	GO_CC	pock_vol
Glycerophospholipid	plasma membrane [GO:0005886]	903.93
Glycerophospholipid	NADPH oxidase complex [GO:0043020]	903.93
Glycerophospholipid	dendrite [GO:0030425]	903.93
Glycerophospholipid	perinuclear endoplasmic reticulum [GO:0097038]	903.93
Glycerophospholipid	endoplasmic reticulum membrane [GO:0005789]	903.93
Glycerophospholipid	phagocytic vesicle membrane [GO:0030670]	903.93
Glycerophospholipid	neuronal cell body [GO:0043025]	903.93
Glycerophospholipid	monoatomic ion channel complex [GO:0034702]	903.93
Glycerophospholipid	membrane [GO:0016020]	196.48
Glycerophospholipid	plastid [GO:0009536]	196.48
Glycerophospholipid	light-harvesting complex [GO:0030076]	196.48
Glycerophospholipid	membrane [GO:0016020]	855.31
Glycerophospholipid	cell surface [GO:0009986]	855.31
Glycerophospholipid	plasma membrane [GO:0005886]	855.31
Glycerophospholipid	lysosomal membrane [GO:0005765]	855.31
Glycerophospholipid	monoatomic ion channel complex [GO:0034702]	855.31
Glycerophospholipid	membrane [GO:0016020]	775.48
Glycerophospholipid	plasma membrane respiratory chain complex I [GO:0045272]	775.48
Glycerophospholipid	respiratory chain complex I [GO:0045271]	775.48
Glycerophospholipid	plasma membrane [GO:0005886]	775.48
Glycerophospholipid	NADH dehydrogenase complex [GO:0030964]	775.48
Glycerophospholipid	mitochondrion [GO:0005739]	1214.48
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	1214.48
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	1214.48
Glycerophospholipid	transmembrane transporter complex [GO:1902495]	943.07
Glycerophospholipid	plasma membrane [GO:0005886]	943.07
Glycerophospholipid	plasma membrane [GO:0005886]	338.29
Glycerophospholipid	cortical endoplasmic reticulum [GO:0032541]	338.29
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	127.54
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	127.54
Glycerophospholipid	photosystem II [GO:0009523]	404.05
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	404.05
Glycerophospholipid	photosystem I [GO:0009522]	404.05
Glycerophospholipid	photosystem II [GO:0009523]	526.54
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	526.54
Glycerophospholipid	photosystem I [GO:0009522]	526.54
Glycerophospholipid	plasma membrane [GO:0005886]	1124.57
Glycerophospholipid	voltage-gated sodium channel complex [GO:0001518]	1124.57
Glycerophospholipid	axon [GO:0030424]	1124.57
Glycerophospholipid	voltage-gated calcium channel complex [GO:0005891]	1124.57
Glycerophospholipid	cell-cell junction [GO:0005911]	502.08
Glycerophospholipid	cell surface [GO:0009986]	502.08
Glycerophospholipid	caveola [GO:0005901]	502.08
Glycerophospholipid	plasma membrane [GO:0005886]	502.08
Glycerophospholipid	basolateral plasma membrane [GO:0016323]	502.08
Glycerophospholipid	membrane raft [GO:0045121]	502.08
Glycerophospholipid	calcium channel complex [GO:0034704]	502.08
Glycerophospholipid	protein-containing complex [GO:0032991]	502.08
Glycerophospholipid	cation channel complex [GO:0034703]	502.08
Glycerophospholipid	cortical cytoskeleton [GO:0030863]	502.08
Glycerophospholipid	mitochondrion [GO:0005739]	653.07
Glycerophospholipid	cytoplasm [GO:0005737]	653.07
Glycerophospholipid	mitochondrial respirasome [GO:0005746]	653.07
Glycerophospholipid	nucleoplasm [GO:0005654]	653.07
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	213.71
Glycerophospholipid	membrane [GO:0016020]	421.09
Glycerophospholipid	methane monooxygenase complex [GO:0015050]	421.09
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	500.02
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	500.02
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	187.18
Glycerophospholipid	cortical cytoskeleton [GO:0030863]	497.18
Glycerophospholipid	basolateral plasma membrane [GO:0016323]	497.18
Glycerophospholipid	ankyrin-1 complex [GO:0170014]	497.18
Glycerophospholipid	Z disc [GO:0030018]	497.18
Glycerophospholipid	extracellular exosome [GO:0070062]	497.18
Glycerophospholipid	plasma membrane [GO:0005886]	497.18
Glycerophospholipid	membrane [GO:0016020]	497.18
Glycerophospholipid	blood microparticle [GO:0072562]	497.18
Glycerophospholipid	cytoplasmic side of plasma membrane [GO:0009898]	497.18
Glycerophospholipid	plasma membrane [GO:0005886]	201.02
Glycerophospholipid	cortical endoplasmic reticulum [GO:0032541]	201.02
Glycerophospholipid	membrane [GO:0016020]	265.59
Glycerophospholipid	sarcoplasmic reticulum membrane [GO:0033017]	265.59
Glycerophospholipid	endoplasmic reticulum membrane [GO:0005789]	265.59
Glycerophospholipid	perinuclear region of cytoplasm [GO:0048471]	265.59
Glycerophospholipid	sarcoplasmic reticulum [GO:0016529]	265.59
Glycerophospholipid	H zone [GO:0031673]	265.59
Glycerophospholipid	I band [GO:0031674]	265.59
Glycerophospholipid	endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]	265.59
Glycerophospholipid	endoplasmic reticulum [GO:0005783]	265.59
Glycerophospholipid	transmembrane transporter complex [GO:1902495]	413.97
Glycerophospholipid	plasma membrane [GO:0005886]	413.97
