class	pock_vol
Glycerophospholipid	551.16
Glycerophospholipid	1475.59
Glycerophospholipid	216.63
Glycerophospholipid	923.46
Glycerophospholipid	289.32
Glycerophospholipid	440.47
Glycerophospholipid	466.36
Glycerophospholipid	248.79
Glycerophospholipid	518.59
Glycerophospholipid	146.95
Glycerophospholipid	328.71
Glycerophospholipid	185.16
Glycerophospholipid	487.28
Glycerophospholipid	233.97
Glycerophospholipid	370.89
Glycerophospholipid	471.42
Glycerophospholipid	223.39
Glycerophospholipid	262.57
Glycerophospholipid	1195.36
Glycerophospholipid	182.39
Glycerophospholipid	369.1
Glycerophospholipid	626.43
Glycerophospholipid	403.36
Glycerophospholipid	154.91
Glycerophospholipid	381.68
Glycerophospholipid	2108.84
Glycerophospholipid	106.8
Glycerophospholipid	735.1
Glycerophospholipid	604.02
Glycerophospholipid	501.71
Glycerophospholipid	470.97
Glycerophospholipid	542.21
Glycerophospholipid	1683.63
Glycerophospholipid	459.73
Glycerophospholipid	462.99
Glycerophospholipid	72.44
Glycerophospholipid	531.33
Glycerophospholipid	519.15
Glycerophospholipid	0.0
Glycerophospholipid	692.19
Glycerophospholipid	258.41
Glycerophospholipid	534.99
Glycerophospholipid	803.35
Glycerophospholipid	174.12
Glycerophospholipid	148.08
Glycerophospholipid	717.36
Glycerophospholipid	623.41
Glycerophospholipid	139.76
Glycerophospholipid	399.26
Glycerophospholipid	1526.12
Glycerophospholipid	337.69
Glycerophospholipid	533.61
Glycerophospholipid	368.03
Glycerophospholipid	192.75
Glycerophospholipid	290.55
Glycerophospholipid	834.15
Glycerophospholipid	629.89
Glycerophospholipid	1982.88
Glycerophospholipid	414.15
Glycerophospholipid	1058.01
Glycerophospholipid	592.5
Glycerophospholipid	1118.51
Glycerophospholipid	172.89
Glycerophospholipid	250.13
Glycerophospholipid	594.53
Glycerophospholipid	566.86
Glycerophospholipid	200.85
Glycerophospholipid	508.81
Glycerophospholipid	275.4
Glycerophospholipid	373.31
Glycerophospholipid	1285.9
Glycerophospholipid	415.7
Glycerophospholipid	911.82
Glycerophospholipid	484.0
Glycerophospholipid	678.91
Glycerophospholipid	787.44
Glycerophospholipid	669.06
Glycerophospholipid	218.39
Glycerophospholipid	1133.04
Glycerophospholipid	121.96
Glycerophospholipid	617.87
Glycerophospholipid	303.87
Glycerophospholipid	111.49
Glycerophospholipid	0.0
Glycerophospholipid	470.7
Glycerophospholipid	762.96
Glycerophospholipid	405.66
Glycerophospholipid	196.82
Glycerophospholipid	251.45
Glycerophospholipid	0.0
Glycerophospholipid	935.69
Glycerophospholipid	426.44
Glycerophospholipid	978.1
Glycerophospholipid	528.62
Glycerophospholipid	237.47
Glycerophospholipid	171.72
Glycerophospholipid	0.0
Glycerophospholipid	448.44
Glycerophospholipid	206.52
Glycerophospholipid	1001.89
Glycerophospholipid	1634.66
Glycerophospholipid	241.77
Glycerophospholipid	629.35
Glycerophospholipid	679.75
Glycerophospholipid	174.83
Glycerophospholipid	733.92
Glycerophospholipid	533.35
Glycerophospholipid	691.94
Glycerophospholipid	340.97
Glycerophospholipid	2040.69
Glycerophospholipid	394.82
Glycerophospholipid	391.25
Glycerophospholipid	261.93
Glycerophospholipid	233.2
Glycerophospholipid	1203.97
Glycerophospholipid	162.4
Glycerophospholipid	174.34
Glycerophospholipid	1012.37
Glycerophospholipid	279.24
Glycerophospholipid	924.71
Glycerophospholipid	515.67
Glycerophospholipid	1665.03
Glycerophospholipid	0.0
Glycerophospholipid	902.45
Glycerophospholipid	400.06
Glycerophospholipid	603.15
Glycerophospholipid	1458.18
Glycerophospholipid	448.88
Glycerophospholipid	429.36
Glycerophospholipid	171.32
Glycerophospholipid	473.59
Glycerophospholipid	654.4
Glycerophospholipid	221.55
Glycerophospholipid	2777.39
Glycerophospholipid	1662.56
Glycerophospholipid	711.1
Glycerophospholipid	1613.68
Glycerophospholipid	538.64
Glycerophospholipid	1117.49
Glycerophospholipid	1559.06
Glycerophospholipid	1168.92
Glycerophospholipid	380.51
Glycerophospholipid	703.38
Glycerophospholipid	846.41
Glycerophospholipid	1837.48
Glycerophospholipid	759.18
Glycerophospholipid	358.15
Glycerophospholipid	1484.43
Glycerophospholipid	243.79
Glycerophospholipid	135.56
Glycerophospholipid	407.37
Glycerophospholipid	1021.79
Glycerophospholipid	158.33
Glycerophospholipid	656.29
Glycerophospholipid	634.5
Glycerophospholipid	502.85
Glycerophospholipid	611.56
Glycerophospholipid	470.27
Glycerophospholipid	514.14
Glycerophospholipid	1265.82
Glycerophospholipid	308.02
Glycerophospholipid	128.97
Glycerophospholipid	647.82
Glycerophospholipid	801.81
Glycerophospholipid	262.5
Glycerophospholipid	738.81
Glycerophospholipid	1056.16
Glycerophospholipid	264.25
Glycerophospholipid	552.45
Glycerophospholipid	630.96
Glycerophospholipid	445.81
Glycerophospholipid	427.77
Glycerophospholipid	429.91
Glycerophospholipid	358.75
Glycerophospholipid	475.84
Glycerophospholipid	1427.95
Glycerophospholipid	262.6
Glycerophospholipid	149.28
Glycerophospholipid	34.58
Glycerophospholipid	676.36
Glycerophospholipid	539.87
Glycerophospholipid	1286.4
Glycerophospholipid	504.82
Glycerophospholipid	266.6
Glycerophospholipid	1146.96
Glycerophospholipid	341.22
Glycerophospholipid	446.25
Glycerophospholipid	761.32
Glycerophospholipid	0.0
Glycerophospholipid	241.56
Glycerophospholipid	276.39
Glycerophospholipid	362.63
Glycerophospholipid	688.74
Glycerophospholipid	580.75
Glycerophospholipid	203.99
Glycerophospholipid	742.35
Glycerophospholipid	199.85
Glycerophospholipid	158.79
Glycerophospholipid	630.97
Glycerophospholipid	940.78
Glycerophospholipid	0.0
Glycerophospholipid	668.9
Glycerophospholipid	341.63
Glycerophospholipid	321.06
Glycerophospholipid	196.07
Glycerophospholipid	620.82
Glycerophospholipid	444.17
Glycerophospholipid	72.31
Glycerophospholipid	513.39
Glycerophospholipid	367.4
Glycerophospholipid	0.0
Glycerophospholipid	833.28
Glycerophospholipid	330.43
Glycerophospholipid	523.12
Glycerophospholipid	272.15
Glycerophospholipid	1012.89
Glycerophospholipid	630.59
Glycerophospholipid	701.87
Glycerophospholipid	426.65
Glycerophospholipid	409.82
Glycerophospholipid	1034.21
Glycerophospholipid	285.8
Glycerophospholipid	343.23
Glycerophospholipid	306.96
Glycerophospholipid	259.19
Glycerophospholipid	207.87
Glycerophospholipid	379.12
Glycerophospholipid	793.62
Glycerophospholipid	155.37
Glycerophospholipid	371.53
Glycerophospholipid	114.38
Glycerophospholipid	1136.26
Glycerophospholipid	219.52
Glycerophospholipid	410.12
Glycerophospholipid	243.35
Glycerophospholipid	263.9
Glycerophospholipid	358.3
Glycerophospholipid	372.49
Glycerophospholipid	150.41
Glycerophospholipid	527.98
Glycerophospholipid	0.0
Glycerophospholipid	297.84
Glycerophospholipid	805.6
Glycerophospholipid	1311.56
Glycerophospholipid	150.27
Glycerophospholipid	171.5
Glycerophospholipid	825.54
Glycerophospholipid	1555.22
Glycerophospholipid	178.42
Glycerophospholipid	1762.13
Glycerophospholipid	1285.68
Glycerophospholipid	1113.31
Glycerophospholipid	642.25
Glycerophospholipid	809.7
Glycerophospholipid	234.5
Glycerophospholipid	251.22
Glycerophospholipid	307.1
Glycerophospholipid	1013.77
Glycerophospholipid	277.44
Glycerophospholipid	0.0
Glycerophospholipid	360.37
Glycerophospholipid	485.46
Glycerophospholipid	81.16
Glycerophospholipid	281.45
Glycerophospholipid	430.88
Glycerophospholipid	739.68
Glycerophospholipid	207.71
Glycerophospholipid	222.45
Glycerophospholipid	1298.91
Glycerophospholipid	401.84
Glycerophospholipid	701.96
Glycerophospholipid	1123.18
Glycerophospholipid	1001.16
Glycerophospholipid	684.27
Glycerophospholipid	115.4
Glycerophospholipid	1297.09
Glycerophospholipid	390.19
Glycerophospholipid	182.49
Glycerophospholipid	330.59
Glycerophospholipid	304.39
Glycerophospholipid	987.89
Glycerophospholipid	91.95
Glycerophospholipid	229.5
Glycerophospholipid	379.86
Glycerophospholipid	192.42
Glycerophospholipid	1039.36
Glycerophospholipid	1517.8
Glycerophospholipid	521.02
Glycerophospholipid	355.39
Glycerophospholipid	254.96
Glycerophospholipid	615.06
Glycerophospholipid	296.64
Glycerophospholipid	579.68
Glycerophospholipid	812.95
Glycerophospholipid	808.66
Glycerophospholipid	0.0
Glycerophospholipid	679.49
Glycerophospholipid	1130.81
Glycerophospholipid	396.42
Glycerophospholipid	622.23
Glycerophospholipid	130.46
Glycerophospholipid	1817.81
Glycerophospholipid	1016.64
Glycerophospholipid	1181.43
Glycerophospholipid	409.15
Glycerophospholipid	488.74
Glycerophospholipid	738.29
Glycerophospholipid	342.49
Glycerophospholipid	1605.21
Glycerophospholipid	148.15
Glycerophospholipid	128.84
Glycerophospholipid	1694.88
Glycerophospholipid	789.75
Glycerophospholipid	446.94
Glycerophospholipid	1790.48
Glycerophospholipid	431.24
Glycerophospholipid	205.23
Glycerophospholipid	389.14
Glycerophospholipid	453.1
Glycerophospholipid	800.9
Glycerophospholipid	971.49
Glycerophospholipid	470.76
Glycerophospholipid	291.72
Glycerophospholipid	211.34
Glycerophospholipid	300.43
Glycerophospholipid	1331.01
Glycerophospholipid	680.38
Glycerophospholipid	766.5
Glycerophospholipid	552.11
Glycerophospholipid	2442.25
Glycerophospholipid	632.52
Glycerophospholipid	546.89
Glycerophospholipid	512.02
Glycerophospholipid	643.7
Glycerophospholipid	1007.96
Glycerophospholipid	389.76
Glycerophospholipid	385.12
Glycerophospholipid	390.69
Glycerophospholipid	0.0
Glycerophospholipid	1693.89
Glycerophospholipid	334.87
Glycerophospholipid	1035.91
Glycerophospholipid	1254.15
Glycerophospholipid	426.24
Glycerophospholipid	319.82
Glycerophospholipid	799.95
Glycerophospholipid	371.01
Glycerophospholipid	531.89
Glycerophospholipid	68.71
Glycerophospholipid	515.44
Glycerophospholipid	461.63
Glycerophospholipid	317.88
Glycerophospholipid	375.05
Glycerophospholipid	809.47
Glycerophospholipid	259.11
Glycerophospholipid	326.58
Glycerophospholipid	499.9
Glycerophospholipid	344.94
Glycerophospholipid	492.87
Glycerophospholipid	837.28
Glycerophospholipid	472.24
Glycerophospholipid	655.5
Glycerophospholipid	528.5
Glycerophospholipid	261.11
Glycerophospholipid	315.35
Glycerophospholipid	552.42
Glycerophospholipid	182.84
Glycerophospholipid	93.04
Glycerophospholipid	560.33
Glycerophospholipid	869.71
Glycerophospholipid	500.29
Glycerophospholipid	373.16
Glycerophospholipid	555.67
Glycerophospholipid	327.28
Glycerophospholipid	1433.12
Glycerophospholipid	1273.79
Glycerophospholipid	173.78
Glycerophospholipid	256.03
Glycerophospholipid	480.38
Glycerophospholipid	566.02
Glycerophospholipid	230.69
Glycerophospholipid	266.75
Glycerophospholipid	196.61
Glycerophospholipid	662.19
Glycerophospholipid	1178.26
Glycerophospholipid	803.45
Glycerophospholipid	488.31
Glycerophospholipid	128.25
Glycerophospholipid	1090.31
Glycerophospholipid	99.36
Glycerophospholipid	496.27
Glycerophospholipid	1460.65
Glycerophospholipid	0.0
Glycerophospholipid	816.08
Glycerophospholipid	455.56
Glycerophospholipid	566.78
Glycerophospholipid	234.08
Glycerophospholipid	637.85
Glycerophospholipid	928.16
Glycerophospholipid	552.06
Glycerophospholipid	662.78
Glycerophospholipid	665.18
Glycerophospholipid	564.47
Glycerophospholipid	760.75
Glycerophospholipid	374.1
Glycerophospholipid	1233.89
Glycerophospholipid	177.07
Glycerophospholipid	118.38
Glycerophospholipid	507.38
Glycerophospholipid	494.22
Glycerophospholipid	108.94
Glycerophospholipid	829.01
Glycerophospholipid	1221.82
Glycerophospholipid	917.57
Glycerophospholipid	378.8
Glycerophospholipid	443.17
Glycerophospholipid	101.76
Glycerophospholipid	473.31
Glycerophospholipid	363.29
Glycerophospholipid	598.3
Glycerophospholipid	1626.96
Glycerophospholipid	1318.12
Glycerophospholipid	297.02
Glycerophospholipid	652.77
Glycerophospholipid	571.12
Glycerophospholipid	953.44
Glycerophospholipid	0.0
Glycerophospholipid	543.86
Glycerophospholipid	669.55
Glycerophospholipid	246.09
Glycerophospholipid	1137.57
Glycerophospholipid	1064.45
Glycerophospholipid	0.0
Glycerophospholipid	251.95
Glycerophospholipid	209.76
Glycerophospholipid	458.06
Glycerophospholipid	563.54
Glycerophospholipid	208.8
Glycerophospholipid	455.45
Glycerophospholipid	494.47
Glycerophospholipid	618.97
Glycerophospholipid	573.29
Glycerophospholipid	70.09
Glycerophospholipid	771.4
Glycerophospholipid	274.52
Glycerophospholipid	1381.11
Glycerophospholipid	28.58
Glycerophospholipid	617.65
Glycerophospholipid	361.31
Glycerophospholipid	137.89
Glycerophospholipid	1181.59
Glycerophospholipid	540.91
Glycerophospholipid	0.0
Glycerophospholipid	914.71
Glycerophospholipid	1506.79
Glycerophospholipid	1283.4
Glycerophospholipid	445.11
Glycerophospholipid	0.0
Glycerophospholipid	353.43
Glycerophospholipid	144.91
Glycerophospholipid	584.61
Glycerophospholipid	679.08
Glycerophospholipid	1302.89
Glycerophospholipid	276.38
Glycerophospholipid	502.54
Glycerophospholipid	123.35
Glycerophospholipid	225.59
Glycerophospholipid	423.81
Glycerophospholipid	0.0
Glycerophospholipid	885.25
Glycerophospholipid	617.03
Glycerophospholipid	758.73
Glycerophospholipid	1141.61
Glycerophospholipid	652.16
Glycerophospholipid	223.48
Glycerophospholipid	112.31
Glycerophospholipid	527.28
Glycerophospholipid	254.23
Glycerophospholipid	1336.83
Glycerophospholipid	479.01
Glycerophospholipid	194.91
Glycerophospholipid	428.67
Glycerophospholipid	757.9
Glycerophospholipid	1046.41
Glycerophospholipid	1236.17
Glycerophospholipid	276.23
Glycerophospholipid	878.64
Glycerophospholipid	1410.82
Glycerophospholipid	985.66
Glycerophospholipid	377.86
Glycerophospholipid	0.0
Glycerophospholipid	139.25
Glycerophospholipid	826.84
Glycerophospholipid	471.98
Glycerophospholipid	454.54
Glycerophospholipid	815.42
Glycerophospholipid	334.38
Glycerophospholipid	311.95
Glycerophospholipid	971.51
Glycerophospholipid	435.69
Glycerophospholipid	479.42
Glycerophospholipid	1095.03
Glycerophospholipid	837.86
Glycerophospholipid	330.44
Glycerophospholipid	824.28
Glycerophospholipid	413.55
Glycerophospholipid	34.3
Glycerophospholipid	1057.19
Glycerophospholipid	1246.07
Glycerophospholipid	938.41
Glycerophospholipid	485.42
Glycerophospholipid	775.94
Glycerophospholipid	602.84
Glycerophospholipid	1245.56
Glycerophospholipid	0.0
Glycerophospholipid	556.01
Glycerophospholipid	576.42
Glycerophospholipid	472.31
Glycerophospholipid	319.55
Glycerophospholipid	1492.69
Glycerophospholipid	734.95
Glycerophospholipid	307.46
Glycerophospholipid	535.81
Glycerophospholipid	676.16
Glycerophospholipid	611.61
Glycerophospholipid	659.66
Glycerophospholipid	524.92
Glycerophospholipid	226.49
Glycerophospholipid	401.29
Glycerophospholipid	1139.19
Glycerophospholipid	736.79
Glycerophospholipid	325.23
Glycerophospholipid	357.38
Glycerophospholipid	558.86
Glycerophospholipid	629.68
Glycerophospholipid	43.63
Glycerophospholipid	303.03
Glycerophospholipid	560.69
Glycerophospholipid	673.67
Glycerophospholipid	125.3
Glycerophospholipid	629.54
Glycerophospholipid	527.62
Glycerophospholipid	678.44
Glycerophospholipid	215.42
Glycerophospholipid	2315.01
Glycerophospholipid	116.82
Glycerophospholipid	788.68
Glycerophospholipid	121.66
Glycerophospholipid	886.49
Glycerophospholipid	459.05
Glycerophospholipid	192.62
Glycerophospholipid	440.55
Glycerophospholipid	0.0
Glycerophospholipid	797.46
Glycerophospholipid	646.21
Glycerophospholipid	494.34
Glycerophospholipid	0.0
Glycerophospholipid	1254.6
Glycerophospholipid	1371.6
Glycerophospholipid	388.82
Glycerophospholipid	159.35
Glycerophospholipid	681.43
Glycerophospholipid	0.0
Glycerophospholipid	553.14
Glycerophospholipid	674.39
Glycerophospholipid	666.64
Glycerophospholipid	995.71
Glycerophospholipid	1542.01
Glycerophospholipid	311.06
Glycerophospholipid	356.81
Glycerophospholipid	646.94
Glycerophospholipid	516.03
Glycerophospholipid	1474.7
Glycerophospholipid	723.1
Glycerophospholipid	1031.67
Glycerophospholipid	612.93
Glycerophospholipid	613.17
Glycerophospholipid	296.37
Glycerophospholipid	271.22
Glycerophospholipid	382.73
Glycerophospholipid	309.99
Glycerophospholipid	0.0
Glycerophospholipid	487.78
Glycerophospholipid	54.89
Glycerophospholipid	725.06
Glycerophospholipid	1410.12
Glycerophospholipid	595.45
Glycerophospholipid	513.92
Glycerophospholipid	883.48
Glycerophospholipid	495.79
Glycerophospholipid	839.44
Glycerophospholipid	394.99
Glycerophospholipid	896.73
Glycerophospholipid	848.02
Glycerophospholipid	352.7
Glycerophospholipid	617.49
Glycerophospholipid	68.27
Glycerophospholipid	161.16
Glycerophospholipid	785.95
Glycerophospholipid	574.06
Glycerophospholipid	404.03
Glycerophospholipid	534.86
Glycerophospholipid	267.92
Glycerophospholipid	326.38
Glycerophospholipid	289.58
Glycerophospholipid	493.46
Glycerophospholipid	61.05
Glycerophospholipid	547.45
Glycerophospholipid	0.0
Glycerophospholipid	405.4
Glycerophospholipid	885.62
Glycerophospholipid	278.27
Glycerophospholipid	442.46
Glycerophospholipid	627.19
Glycerophospholipid	0.0
Glycerophospholipid	347.96
Glycerophospholipid	508.14
Glycerophospholipid	1687.2
Glycerophospholipid	385.6
Glycerophospholipid	413.88
Glycerophospholipid	902.54
Glycerophospholipid	360.5
Glycerophospholipid	1729.12
Glycerophospholipid	351.1
Glycerophospholipid	431.7
Glycerophospholipid	111.11
Glycerophospholipid	450.52
Glycerophospholipid	1395.12
Glycerophospholipid	392.99
Glycerophospholipid	1710.54
Glycerophospholipid	252.85
Glycerophospholipid	668.57
Glycerophospholipid	1772.58
Glycerophospholipid	482.38
Glycerophospholipid	234.8
Glycerophospholipid	260.98
Glycerophospholipid	706.0
Glycerophospholipid	810.92
Glycerophospholipid	1011.07
Glycerophospholipid	178.9
Glycerophospholipid	70.61
Glycerophospholipid	1659.17
Glycerophospholipid	45.12
Glycerophospholipid	372.59
Glycerophospholipid	1682.89
Glycerophospholipid	508.23
Glycerophospholipid	367.06
Glycerophospholipid	662.47
Glycerophospholipid	45.84
Glycerophospholipid	475.92
Glycerophospholipid	301.41
Glycerophospholipid	177.51
Glycerophospholipid	317.99
Glycerophospholipid	703.07
Glycerophospholipid	279.59
Glycerophospholipid	159.94
Glycerophospholipid	299.31
Glycerophospholipid	438.23
Glycerophospholipid	192.35
Glycerophospholipid	196.68
Glycerophospholipid	503.55
Glycerophospholipid	1293.74
Glycerophospholipid	329.82
Glycerophospholipid	764.48
Glycerophospholipid	780.9
Glycerophospholipid	198.82
Glycerophospholipid	49.71
Glycerophospholipid	1048.18
Glycerophospholipid	206.92
Glycerophospholipid	1172.84
Glycerophospholipid	159.21
Glycerophospholipid	1337.75
Glycerophospholipid	332.72
Glycerophospholipid	271.31
Glycerophospholipid	493.66
Glycerophospholipid	917.23
Glycerophospholipid	406.17
Glycerophospholipid	513.35
Glycerophospholipid	1853.94
Glycerophospholipid	289.92
Glycerophospholipid	1344.24
Glycerophospholipid	1244.82
Glycerophospholipid	337.99
Glycerophospholipid	568.66
Glycerophospholipid	483.51
Glycerophospholipid	1085.57
Glycerophospholipid	187.2
Glycerophospholipid	656.45
Glycerophospholipid	541.02
Glycerophospholipid	225.04
Glycerophospholipid	470.71
Glycerophospholipid	279.63
Glycerophospholipid	692.86
Glycerophospholipid	254.55
Glycerophospholipid	141.8
Glycerophospholipid	341.02
Glycerophospholipid	365.53
Glycerophospholipid	236.01
Glycerophospholipid	621.28
Glycerophospholipid	621.17
Glycerophospholipid	93.95
Glycerophospholipid	170.81
Glycerophospholipid	71.68
Glycerophospholipid	123.87
Glycerophospholipid	845.7
Glycerophospholipid	0.0
Glycerophospholipid	170.14
Glycerophospholipid	228.92
Glycerophospholipid	921.13
Glycerophospholipid	646.65
Glycerophospholipid	981.24
Glycerophospholipid	414.73
Glycerophospholipid	509.6
Glycerophospholipid	736.9
Glycerophospholipid	519.47
Glycerophospholipid	875.86
Glycerophospholipid	219.18
Glycerophospholipid	302.64
Glycerophospholipid	678.44
Glycerophospholipid	296.13
Glycerophospholipid	346.49
Glycerophospholipid	400.76
Glycerophospholipid	839.91
Glycerophospholipid	390.23
Glycerophospholipid	767.0
Glycerophospholipid	429.04
Glycerophospholipid	1445.89
Glycerophospholipid	805.06
Glycerophospholipid	700.87
Glycerophospholipid	266.98
Glycerophospholipid	227.3
Glycerophospholipid	175.05
Glycerophospholipid	244.43
Glycerophospholipid	1137.05
Glycerophospholipid	551.68
Glycerophospholipid	238.04
Glycerophospholipid	442.44
Glycerophospholipid	781.68
Glycerophospholipid	385.06
Glycerophospholipid	224.36
Glycerophospholipid	209.64
Glycerophospholipid	160.41
Glycerophospholipid	556.76
Glycerophospholipid	630.08
Glycerophospholipid	983.84
Glycerophospholipid	0.0
Glycerophospholipid	483.1
Glycerophospholipid	407.68
Glycerophospholipid	539.99
Glycerophospholipid	719.03
Glycerophospholipid	999.02
Glycerophospholipid	432.34
Glycerophospholipid	734.39
Glycerophospholipid	384.33
Glycerophospholipid	308.66
Glycerophospholipid	159.2
Glycerophospholipid	209.52
Glycerophospholipid	331.34
Glycerophospholipid	272.77
Glycerophospholipid	275.04
Glycerophospholipid	63.66
Glycerophospholipid	450.43
Glycerophospholipid	75.0
Glycerophospholipid	334.4
Glycerophospholipid	75.36
Glycerophospholipid	341.1
Glycerophospholipid	1633.83
Glycerophospholipid	146.08
Glycerophospholipid	301.97
Glycerophospholipid	805.22
Glycerophospholipid	184.87
Glycerophospholipid	42.05
Glycerophospholipid	336.33
Glycerophospholipid	190.2
Glycerophospholipid	1198.94
Glycerophospholipid	220.94
Glycerophospholipid	462.81
Glycerophospholipid	282.09
Glycerophospholipid	1287.63
Glycerophospholipid	624.56
Glycerophospholipid	199.04
Glycerophospholipid	532.28
Glycerophospholipid	500.95
Glycerophospholipid	166.19
Glycerophospholipid	444.24
Glycerophospholipid	0.0
Glycerophospholipid	354.31
Glycerophospholipid	541.12
Glycerophospholipid	452.26
Glycerophospholipid	828.39
Glycerophospholipid	211.22
Glycerophospholipid	153.4
Glycerophospholipid	97.58
Glycerophospholipid	726.26
Glycerophospholipid	1369.42
Glycerophospholipid	103.32
Glycerophospholipid	213.14
Glycerophospholipid	342.77
Glycerophospholipid	345.38
Glycerophospholipid	399.09
Glycerophospholipid	78.36
Glycerophospholipid	602.69
Glycerophospholipid	211.87
Glycerophospholipid	477.99
Glycerophospholipid	67.8
Glycerophospholipid	1768.63
Glycerophospholipid	522.76
Glycerophospholipid	323.12
Glycerophospholipid	405.85
Glycerophospholipid	782.83
Glycerophospholipid	1183.53
Glycerophospholipid	691.11
Glycerophospholipid	259.47
Glycerophospholipid	813.71
Glycerophospholipid	813.99
Glycerophospholipid	939.2
Glycerophospholipid	280.12
Glycerophospholipid	539.23
Glycerophospholipid	0.0
Glycerophospholipid	1544.32
Glycerophospholipid	155.46
Glycerophospholipid	1357.25
Glycerophospholipid	539.91
Glycerophospholipid	86.52
Glycerophospholipid	775.29
Glycerophospholipid	523.98
Glycerophospholipid	413.89
Glycerophospholipid	114.95
Glycerophospholipid	483.63
Glycerophospholipid	454.4
Glycerophospholipid	518.31
Glycerophospholipid	262.1
Glycerophospholipid	796.69
Glycerophospholipid	88.29
Glycerophospholipid	526.84
Glycerophospholipid	960.41
Glycerophospholipid	544.64
Glycerophospholipid	127.83
Glycerophospholipid	89.75
Glycerophospholipid	959.83
Glycerophospholipid	385.84
Glycerophospholipid	354.34
Glycerophospholipid	97.75
Glycerophospholipid	1258.58
Glycerophospholipid	909.31
Glycerophospholipid	235.6
Glycerophospholipid	289.56
Glycerophospholipid	386.78
Glycerophospholipid	1022.86
Glycerophospholipid	93.52
Glycerophospholipid	1772.12
Glycerophospholipid	645.57
Glycerophospholipid	1145.92
Glycerophospholipid	1564.23
Glycerophospholipid	827.54
Glycerophospholipid	1056.35
Glycerophospholipid	293.44
Glycerophospholipid	395.74
Glycerophospholipid	750.44
Glycerophospholipid	570.93
Glycerophospholipid	172.19
Glycerophospholipid	329.36
Glycerophospholipid	1527.92
Glycerophospholipid	299.33
Glycerophospholipid	511.55
Glycerophospholipid	279.86
Glycerophospholipid	428.81
Glycerophospholipid	442.88
Glycerophospholipid	321.78
Glycerophospholipid	584.98
Glycerophospholipid	322.36
Glycerophospholipid	432.82
Glycerophospholipid	110.6
Glycerophospholipid	319.99
Glycerophospholipid	735.97
Glycerophospholipid	1114.99
Glycerophospholipid	0.0
Glycerophospholipid	747.39
Glycerophospholipid	187.88
Glycerophospholipid	0.0
Glycerophospholipid	354.11
Glycerophospholipid	515.21
Glycerophospholipid	610.17
Glycerophospholipid	514.24
Glycerophospholipid	847.12
Glycerophospholipid	1720.65
Glycerophospholipid	426.21
Glycerophospholipid	1329.67
Glycerophospholipid	281.11
Glycerophospholipid	268.25
Glycerophospholipid	314.8
Glycerophospholipid	134.54
Glycerophospholipid	263.45
Glycerophospholipid	1271.89
Glycerophospholipid	384.54
Glycerophospholipid	1789.25
Glycerophospholipid	212.59
Glycerophospholipid	1418.41
Glycerophospholipid	433.65
Glycerophospholipid	395.85
Glycerophospholipid	492.79
Glycerophospholipid	269.92
Glycerophospholipid	369.59
Glycerophospholipid	587.06
Glycerophospholipid	144.27
Glycerophospholipid	352.51
Glycerophospholipid	550.62
Glycerophospholipid	993.79
Glycerophospholipid	336.9
Glycerophospholipid	82.05
Glycerophospholipid	107.17
Glycerophospholipid	192.46
Glycerophospholipid	1648.97
Glycerophospholipid	599.67
Glycerophospholipid	622.89
Glycerophospholipid	790.11
Glycerophospholipid	88.88
Glycerophospholipid	806.09
Glycerophospholipid	1065.46
Glycerophospholipid	887.84
Glycerophospholipid	637.67
Glycerophospholipid	1506.69
Glycerophospholipid	1126.99
Glycerophospholipid	468.64
Glycerophospholipid	218.79
Glycerophospholipid	164.05
Glycerophospholipid	716.37
Glycerophospholipid	881.66
Glycerophospholipid	753.06
Glycerophospholipid	335.5
Glycerophospholipid	663.4
Glycerophospholipid	1294.11
Glycerophospholipid	171.87
Glycerophospholipid	216.41
Glycerophospholipid	1214.79
Glycerophospholipid	631.44
Glycerophospholipid	0.0
Glycerophospholipid	900.08
Glycerophospholipid	288.32
Glycerophospholipid	304.78
Glycerophospholipid	380.98
Glycerophospholipid	91.93
Glycerophospholipid	697.58
Glycerophospholipid	1839.82
Glycerophospholipid	941.93
Glycerophospholipid	235.43
Glycerophospholipid	0.0
Glycerophospholipid	224.55
Glycerophospholipid	262.44
Glycerophospholipid	567.1
Glycerophospholipid	531.09
Glycerophospholipid	527.2
Glycerophospholipid	84.66
Glycerophospholipid	489.15
Glycerophospholipid	537.4
Glycerophospholipid	328.01
Glycerophospholipid	230.97
Glycerophospholipid	1416.32
Glycerophospholipid	193.75
Glycerophospholipid	504.58
Glycerophospholipid	0.0
Glycerophospholipid	318.83
Glycerophospholipid	784.75
Glycerophospholipid	323.38
Glycerophospholipid	684.62
Glycerophospholipid	595.75
Glycerophospholipid	471.78
Glycerophospholipid	422.32
Glycerophospholipid	1018.28
Glycerophospholipid	809.29
Glycerophospholipid	239.27
Glycerophospholipid	954.3
Glycerophospholipid	314.58
Glycerophospholipid	1901.88
Glycerophospholipid	821.3
Glycerophospholipid	1824.75
Glycerophospholipid	292.31
Glycerophospholipid	731.34
Glycerophospholipid	523.52
Glycerophospholipid	225.37
Glycerophospholipid	369.65
Glycerophospholipid	841.44
Glycerophospholipid	729.35
Glycerophospholipid	362.73
Glycerophospholipid	664.55
Glycerophospholipid	241.48
Glycerophospholipid	1047.75
Glycerophospholipid	1179.39
Glycerophospholipid	1976.97
