class	as_max_dst
Prenol	21.88
Prenol	13.19
Prenol	29.92
Prenol	32.81
Prenol	29.16
Prenol	23.25
Prenol	19.06
Prenol	28.32
Prenol	30.09
Prenol	4.96
Prenol	28.54
Prenol	-1.0
Prenol	29.49
Prenol	7.77
Prenol	18.93
Prenol	20.52
Prenol	21.86
Prenol	33.22
Prenol	11.05
Prenol	30.49
Prenol	32.64
Prenol	-1.0
Prenol	17.08
Prenol	19.91
Prenol	29.86
Prenol	13.48
Prenol	14.27
Prenol	27.51
Prenol	24.9
Prenol	10.74
Prenol	30.24
Prenol	19.63
Prenol	17.61
Prenol	31.57
Prenol	27.44
Prenol	12.74
Prenol	9.93
Prenol	7.79
Prenol	16.72
Prenol	26.49
Prenol	12.64
Prenol	0.96
Prenol	22.57
Prenol	29.52
Prenol	25.48
Prenol	20.86
Prenol	15.72
Prenol	9.66
Prenol	20.62
Prenol	-1.0
Prenol	13.68
Prenol	13.62
Prenol	13.88
Prenol	20.68
Prenol	30.91
Prenol	26.13
Prenol	29.31
Prenol	12.14
Prenol	12.25
Prenol	19.47
Prenol	8.15
Prenol	28.58
Prenol	8.13
Prenol	0.93
Prenol	30.53
Prenol	17.08
Prenol	32.53
Prenol	22.67
Prenol	31.12
Prenol	16.13
Prenol	11.07
Prenol	19.81
Prenol	18.32
Prenol	18.45
Prenol	12.43
Prenol	17.71
Prenol	34.31
Prenol	18.57
Prenol	18.32
Prenol	15.95
Prenol	29.43
Prenol	23.16
Prenol	15.5
Prenol	4.86
Prenol	16.74
Prenol	14.73
Prenol	15.97
Prenol	11.09
Prenol	8.24
Prenol	3.35
Prenol	20.94
Prenol	11.73
Prenol	18.08
Prenol	14.29
Prenol	30.92
Prenol	7.96
Prenol	32.73
Prenol	11.3
Prenol	31.13
Prenol	15.26
Prenol	24.28
Prenol	23.85
Prenol	20.25
Prenol	13.57
Prenol	9.06
Prenol	8.98
Prenol	27.1
Prenol	6.33
Prenol	23.49
Prenol	17.78
Prenol	13.24
Prenol	9.43
Prenol	10.24
Prenol	8.71
Prenol	8.62
Prenol	25.58
Prenol	12.56
Prenol	15.7
Prenol	13.76
Prenol	31.12
Prenol	21.29
Prenol	28.57
Prenol	9.97
Prenol	19.6
Prenol	12.24
Prenol	13.29
Prenol	7.99
Prenol	33.51
Prenol	29.42
Prenol	26.08
Prenol	15.6
Prenol	-1.0
Prenol	29.28
Prenol	18.25
Prenol	17.37
Prenol	31.84
Prenol	10.94
Prenol	15.22
Prenol	12.63
Prenol	21.26
Prenol	6.43
Prenol	17.75
Prenol	12.16
Prenol	27.33
Prenol	15.92
Prenol	8.75
Prenol	31.32
Prenol	14.13
Prenol	32.16
Prenol	25.31
Prenol	26.45
Prenol	21.97
Prenol	18.86
Prenol	11.15
Prenol	21.97
Prenol	30.12
Prenol	17.47
Prenol	19.41
Prenol	11.72
Prenol	14.91
Prenol	29.79
Prenol	9.6
Prenol	14.44
Prenol	16.31
Prenol	15.9
Prenol	14.74
Prenol	28.23
Prenol	2.87
Prenol	35.63
Prenol	16.15
Prenol	11.4
Prenol	36.04
Prenol	12.06
Prenol	20.48
Prenol	12.99
Prenol	4.19
Prenol	10.26
Prenol	24.4
Prenol	10.49
Prenol	14.13
Prenol	21.16
Prenol	32.02
Prenol	29.03
Prenol	28.93
Prenol	12.94
Prenol	26.11
Prenol	16.87
Prenol	14.19
Prenol	17.91
Prenol	3.97
Prenol	12.08
Prenol	30.35
Prenol	18.27
Prenol	29.9
Prenol	20.3
Prenol	26.16
Prenol	33.06
Prenol	9.9
Prenol	27.69
Prenol	26.09
Prenol	28.52
Prenol	29.44
Prenol	18.13
Prenol	2.6
Prenol	16.64
Prenol	27.24
Prenol	27.89
Prenol	28.83
Prenol	28.88
Prenol	30.93
Prenol	27.4
Prenol	26.27
Prenol	16.13
Prenol	26.15
Prenol	31.63
Prenol	23.71
Prenol	30.13
Prenol	25.7
Prenol	12.71
Prenol	12.07
Prenol	10.57
Prenol	9.67
Prenol	30.99
Prenol	9.94
Prenol	16.39
Prenol	25.95
Prenol	21.03
Prenol	24.18
Prenol	25.4
Prenol	16.42
Prenol	26.53
Prenol	26.09
Prenol	28.35
Prenol	28.17
Prenol	31.63
Prenol	28.41
Prenol	9.6
Prenol	24.72
Prenol	1.4
Prenol	34.34
Prenol	10.77
Prenol	10.15
Prenol	20.99
Prenol	29.49
Prenol	30.08
Prenol	18.45
Prenol	32.54
Prenol	9.5
Prenol	9.09
Prenol	19.31
Prenol	20.31
Prenol	27.75
Prenol	10.66
Prenol	31.35
Prenol	20.75
Prenol	16.68
Prenol	13.95
Prenol	13.66
Prenol	22.21
Prenol	15.32
Prenol	33.97
Prenol	13.81
Prenol	7.05
Prenol	10.09
Prenol	11.2
Prenol	30.78
Prenol	27.53
Prenol	30.5
Prenol	11.85
Prenol	9.43
Prenol	15.92
Prenol	-1.0
Prenol	10.95
Prenol	28.01
Prenol	13.59
Prenol	31.04
Prenol	23.72
Prenol	31.2
Prenol	27.04
Prenol	6.58
Prenol	27.68
Prenol	22.31
Prenol	32.03
Prenol	28.43
Prenol	23.23
Prenol	20.41
Prenol	2.63
Prenol	18.47
Prenol	10.63
Prenol	14.26
Prenol	22.93
Prenol	28.81
Prenol	17.22
Prenol	16.01
Prenol	19.27
Prenol	25.74
Prenol	20.99
Prenol	31.49
Prenol	28.15
Prenol	13.07
Prenol	28.22
Prenol	9.19
Prenol	22.12
Prenol	9.95
Prenol	19.39
Prenol	16.97
Prenol	-1.0
Prenol	10.09
Prenol	28.81
Prenol	-1.0
Prenol	13.17
Prenol	14.13
Prenol	9.1
Prenol	16.58
Prenol	12.87
Prenol	13.43
Prenol	-1.0
Prenol	16.63
Prenol	19.57
Prenol	27.94
Prenol	15.46
Prenol	29.66
Prenol	15.25
Prenol	2.3
Prenol	29.48
Prenol	27.55
Prenol	26.26
Prenol	29.84
Prenol	12.73
Prenol	29.99
Prenol	12.43
Prenol	18.64
Prenol	26.27
Prenol	17.42
Prenol	9.33
Prenol	2.58
Prenol	18.6
Prenol	29.74
Prenol	28.89
Prenol	27.36
Prenol	29.06
Prenol	27.41
Prenol	28.11
Prenol	28.67
Prenol	4.57
Prenol	10.27
Prenol	21.04
Prenol	19.2
Prenol	33.9
Prenol	7.85
Prenol	31.84
Prenol	21.79
Prenol	14.26
Prenol	13.31
Prenol	13.49
Prenol	28.56
Prenol	20.8
Prenol	23.1
Prenol	21.29
Prenol	12.9
Prenol	28.05
Prenol	11.07
Prenol	18.31
Prenol	15.56
Prenol	11.19
Prenol	20.67
Prenol	13.0
Prenol	20.88
Prenol	21.98
Prenol	-1.0
Prenol	10.75
Prenol	19.29
Prenol	18.69
Prenol	14.72
Prenol	7.57
Prenol	10.85
Prenol	27.84
Prenol	17.76
Prenol	28.93
Prenol	9.75
Prenol	28.26
Prenol	30.6
Prenol	39.93
Prenol	12.43
Prenol	31.68
Prenol	40.44
Prenol	29.67
Prenol	12.9
Prenol	29.76
Prenol	12.25
Prenol	20.34
Prenol	18.55
Prenol	20.66
Prenol	17.36
Prenol	30.86
Prenol	7.3
Prenol	9.46
Prenol	22.83
Prenol	10.53
Prenol	8.48
Prenol	21.53
Prenol	20.06
Prenol	9.68
Prenol	2.88
Prenol	18.65
Prenol	29.73
Prenol	11.08
Prenol	13.48
Prenol	25.01
Prenol	9.95
Prenol	13.17
Prenol	17.11
Prenol	19.95
Prenol	12.55
Prenol	3.74
Prenol	28.85
Prenol	21.01
Prenol	24.02
Prenol	13.87
Prenol	30.88
Prenol	14.41
Prenol	-1.0
Prenol	27.59
Prenol	-1.0
Prenol	23.41
Prenol	23.14
Prenol	7.81
Prenol	27.82
Prenol	7.49
Prenol	7.2
Prenol	-1.0
Prenol	14.21
Prenol	10.87
Prenol	19.19
Prenol	12.56
Prenol	19.04
Prenol	10.88
Prenol	33.8
Prenol	13.06
Prenol	33.3
Prenol	9.17
Prenol	30.04
Prenol	9.77
Prenol	23.88
Prenol	32.41
Prenol	16.72
Prenol	30.03
Prenol	19.39
Prenol	30.27
Prenol	12.88
Prenol	20.12
Prenol	0.5
Prenol	18.64
Prenol	7.65
Prenol	6.97
Prenol	10.56
Prenol	15.9
Prenol	22.44
Prenol	31.6
Prenol	12.62
Prenol	23.89
Prenol	17.6
Prenol	28.04
Prenol	11.25
Prenol	31.4
Prenol	14.25
Prenol	10.4
Prenol	-1.0
Prenol	27.59
Prenol	13.76
Prenol	11.57
Prenol	21.71
Prenol	38.13
Prenol	12.27
Prenol	-1.0
Prenol	14.72
Prenol	10.35
Prenol	10.82
Prenol	27.04
Prenol	10.6
Prenol	17.24
Prenol	-1.0
Prenol	15.79
Prenol	29.19
Prenol	21.53
Prenol	23.76
Prenol	19.52
Prenol	11.89
Prenol	26.28
Prenol	29.2
Prenol	13.41
Prenol	17.34
Prenol	15.32
Prenol	-1.0
Prenol	30.34
Prenol	13.0
Prenol	5.48
Prenol	13.5
Prenol	27.96
Prenol	26.5
Prenol	7.32
Prenol	25.26
Prenol	28.14
Prenol	15.44
Prenol	28.38
Prenol	25.44
Prenol	18.6
Prenol	26.53
Prenol	22.35
Prenol	27.1
Prenol	-1.0
Prenol	-1.0
Prenol	15.54
Prenol	11.99
Prenol	6.98
Prenol	12.95
Prenol	31.92
Prenol	20.06
Prenol	31.85
Prenol	15.65
Prenol	24.09
Prenol	12.14
Prenol	6.62
Prenol	27.9
Prenol	20.77
Prenol	21.83
Prenol	24.65
Prenol	4.74
Prenol	12.46
Prenol	19.94
Prenol	17.76
Prenol	15.51
Prenol	9.13
Prenol	18.39
Prenol	31.86
Prenol	27.79
Prenol	14.35
Prenol	25.46
Prenol	18.87
Prenol	16.7
Prenol	8.87
Prenol	14.33
Prenol	30.7
Prenol	14.38
Prenol	29.19
Prenol	18.67
Prenol	25.38
Prenol	14.54
Prenol	18.88
Prenol	18.5
Prenol	14.1
Prenol	13.23
Prenol	12.75
Prenol	24.36
Prenol	8.9
Prenol	20.64
Prenol	14.15
Prenol	11.18
Prenol	23.84
Prenol	26.85
Prenol	10.14
Prenol	16.71
Prenol	19.5
Prenol	24.43
Prenol	19.21
Prenol	28.71
Prenol	24.62
Prenol	14.0
Prenol	19.68
Prenol	19.39
Prenol	11.77
Prenol	31.39
Prenol	8.26
Prenol	16.58
Prenol	-1.0
Prenol	14.48
Prenol	26.05
Prenol	11.34
Prenol	18.79
Prenol	20.87
Prenol	20.18
Prenol	17.05
Prenol	-1.0
Prenol	8.19
Prenol	24.56
Prenol	28.68
Prenol	21.3
Prenol	6.41
Prenol	20.76
Prenol	19.77
Prenol	28.73
Prenol	29.69
Prenol	9.08
Prenol	13.14
Prenol	23.14
Prenol	29.4
Prenol	12.51
Prenol	-1.0
Prenol	19.53
Prenol	10.56
Prenol	14.9
Prenol	8.49
Prenol	15.32
Prenol	31.37
Prenol	28.31
Prenol	6.55
Prenol	27.51
Prenol	16.66
Prenol	30.71
Prenol	-1.0
Prenol	-1.0
Prenol	35.95
Prenol	9.48
Prenol	23.5
Prenol	16.99
Prenol	11.2
Prenol	10.59
Prenol	7.57
Prenol	22.8
Prenol	7.04
Prenol	12.53
Prenol	-1.0
Prenol	21.95
Prenol	28.93
Prenol	31.39
Prenol	26.66
Prenol	18.47
Prenol	5.89
Prenol	18.72
Prenol	18.39
Prenol	16.48
Prenol	9.41
Prenol	16.39
Prenol	15.23
Prenol	4.27
Prenol	11.64
Prenol	11.05
Prenol	14.95
Prenol	33.14
Prenol	15.6
Prenol	5.51
Prenol	10.84
Prenol	7.6
Prenol	11.1
Prenol	10.78
Prenol	25.09
Prenol	27.5
Prenol	7.85
Prenol	21.35
Prenol	10.79
Prenol	22.43
Prenol	21.51
Prenol	4.3
Prenol	22.25
Prenol	12.36
Prenol	17.22
Prenol	15.34
Prenol	-1.0
Prenol	31.26
Prenol	25.22
Prenol	10.03
Prenol	18.21
Prenol	27.85
Prenol	5.73
Prenol	11.73
Prenol	12.9
Prenol	10.01
Prenol	22.6
Prenol	-1.0
Prenol	28.62
Prenol	14.66
Prenol	4.79
Prenol	6.13
Prenol	22.71
Prenol	10.99
Prenol	11.26
Prenol	-1.0
Prenol	12.5
Prenol	16.63
Prenol	23.12
Prenol	20.36
Prenol	27.99
Prenol	25.6
Prenol	14.42
Prenol	7.82
Prenol	12.82
Prenol	31.3
Prenol	32.68
Prenol	11.66
Prenol	19.51
Prenol	15.47
Prenol	24.9
Prenol	25.21
Prenol	27.5
Prenol	9.65
Prenol	28.31
Prenol	32.27
Prenol	14.06
Prenol	16.14
Prenol	15.89
Prenol	28.79
Prenol	12.47
Prenol	28.46
Prenol	27.08
Prenol	26.5
Prenol	12.79
Prenol	13.8
Prenol	31.09
Prenol	21.31
Prenol	5.79
Prenol	8.59
Prenol	18.8
Prenol	31.91
Prenol	17.97
Prenol	25.21
Prenol	29.31
Prenol	22.93
Prenol	23.8
Prenol	17.16
Prenol	14.94
Prenol	10.77
Prenol	24.83
Prenol	9.39
Prenol	22.57
Prenol	25.67
Prenol	32.06
Prenol	30.5
Prenol	29.76
Prenol	8.62
Prenol	29.19
Prenol	30.29
Prenol	-1.0
Prenol	10.23
Prenol	8.34
Prenol	25.99
Prenol	11.3
Prenol	16.02
Prenol	16.63
Prenol	19.08
Prenol	21.03
Prenol	13.39
Prenol	-1.0
Prenol	11.56
Prenol	31.42
Prenol	7.02
Prenol	32.4
Prenol	10.94
Prenol	25.72
Prenol	19.31
Prenol	30.98
Prenol	14.12
Prenol	22.38
Prenol	30.26
Prenol	29.36
Prenol	32.73
Prenol	18.39
Prenol	24.67
Prenol	20.62
Prenol	20.24
Prenol	20.08
Prenol	12.3
Prenol	27.41
Prenol	31.44
Prenol	25.5
Prenol	15.5
Prenol	24.38
Prenol	1.36
Prenol	28.86
Prenol	16.66
Prenol	17.44
Prenol	31.62
Prenol	30.9
Prenol	21.71
Prenol	18.56
Prenol	26.33
Prenol	26.01
Prenol	22.89
Prenol	26.1
Prenol	21.88
Prenol	30.15
Prenol	12.61
Prenol	9.49
Prenol	11.33
Prenol	23.48
Prenol	19.29
Prenol	16.12
Prenol	14.45
Prenol	18.23
Prenol	6.01
Prenol	-1.0
Prenol	20.63
Prenol	18.28
Prenol	28.04
Prenol	31.27
Prenol	29.92
Prenol	31.22
Prenol	11.44
Prenol	9.23
Prenol	9.25
Prenol	-1.0
Prenol	29.27
Prenol	21.86
Prenol	11.3
Prenol	3.67
Prenol	7.63
Prenol	10.85
Prenol	13.18
Prenol	8.45
Prenol	19.37
Prenol	20.41
Prenol	22.67
Prenol	14.2
Prenol	10.72
Prenol	29.59
Prenol	31.8
Prenol	29.55
Prenol	17.71
Prenol	29.84
Prenol	18.97
Prenol	27.91
Prenol	18.57
Prenol	26.25
Prenol	30.61
Prenol	24.62
Prenol	18.04
Prenol	-1.0
Prenol	9.66
Prenol	18.7
Prenol	31.41
Prenol	6.93
Prenol	12.71
Prenol	14.07
Prenol	8.54
Prenol	28.32
Prenol	16.5
Prenol	32.58
Prenol	6.36
Prenol	-1.0
Prenol	13.55
Prenol	24.49
Prenol	29.15
Prenol	-1.0
Prenol	14.45
Prenol	18.62
Prenol	17.59
Prenol	25.38
Prenol	14.72
Prenol	8.47
Prenol	15.03
Prenol	10.04
Prenol	32.2
Prenol	24.78
Prenol	9.37
Prenol	17.71
Prenol	13.41
Prenol	13.77
Prenol	19.56
Prenol	23.98
Prenol	12.44
Prenol	33.95
Prenol	-1.0
Prenol	30.45
Prenol	13.25
Prenol	16.0
Prenol	27.31
Prenol	18.78
Prenol	19.5
Prenol	17.27
Prenol	26.02
Prenol	14.57
Prenol	28.24
Prenol	18.2
Prenol	14.16
Prenol	21.28
Prenol	17.66
Prenol	30.63
Prenol	11.94
Prenol	26.08
Prenol	25.86
Prenol	2.56
Prenol	21.86
Prenol	23.72
Prenol	16.2
Prenol	12.57
Prenol	29.55
Prenol	4.89
Prenol	29.66
Prenol	14.28
Prenol	14.1
Prenol	18.21
Prenol	22.76
Prenol	14.67
Prenol	29.4
Prenol	28.17
Prenol	25.51
Prenol	23.12
Prenol	27.76
Prenol	11.81
Prenol	15.36
Prenol	30.82
Prenol	17.94
Prenol	6.62
Prenol	18.56
Prenol	11.39
Prenol	10.36
Prenol	12.6
Prenol	27.92
Prenol	24.48
Prenol	17.08
Prenol	20.71
Prenol	7.39
Prenol	29.7
Prenol	16.41
Prenol	5.86
Prenol	12.85
Prenol	28.43
Prenol	26.88
Prenol	23.03
Prenol	13.19
Prenol	16.36
Prenol	11.08
Prenol	8.42
Prenol	17.86
Prenol	13.47
Prenol	21.08
Prenol	5.14
Prenol	32.81
Prenol	13.76
Prenol	25.09
Prenol	6.31
Prenol	7.54
Prenol	30.31
Prenol	8.62
Prenol	7.75
Prenol	30.61
Prenol	10.7
Prenol	10.84
Prenol	32.91
Prenol	10.92
Prenol	14.56
Prenol	13.29
Prenol	10.56
Prenol	13.85
Prenol	29.92
Prenol	10.56
Prenol	17.12
Prenol	15.2
Prenol	20.16
Prenol	11.57
Prenol	28.08
Prenol	19.52
Prenol	3.42
Prenol	27.56
Prenol	16.03
Prenol	2.03
Prenol	18.14
Prenol	28.52
Prenol	29.42
Prenol	15.46
Prenol	8.61
Prenol	10.89
Prenol	8.9
Prenol	18.22
Prenol	3.29
Prenol	29.96
Prenol	12.34
Prenol	6.74
Prenol	-1.0
Prenol	17.92
Prenol	18.54
Prenol	9.03
Prenol	23.07
Prenol	16.22
Prenol	14.09
Prenol	41.39
Prenol	30.55
Prenol	-1.0
Prenol	33.9
Prenol	30.3
Prenol	31.76
Prenol	12.83
Prenol	10.91
Prenol	22.63
Prenol	25.45
Prenol	26.35
Prenol	12.64
Prenol	29.16
Prenol	23.82
Prenol	30.43
Prenol	7.19
Prenol	31.03
Prenol	18.83
Prenol	13.12
Prenol	26.22
Prenol	17.42
Prenol	24.04
Prenol	-1.0
Prenol	4.96
Prenol	19.28
Prenol	15.33
Prenol	20.13
Prenol	-1.0
Prenol	19.67
Prenol	39.21
Prenol	30.19
Prenol	29.58
Prenol	21.01
Prenol	28.7
Prenol	18.31
Prenol	10.35
Prenol	22.18
Prenol	26.83
Prenol	13.61
Prenol	21.82
Prenol	20.93
Prenol	18.81
Prenol	15.01
Prenol	15.1
Prenol	14.51
Prenol	27.38
Prenol	14.22
Prenol	30.39
Prenol	12.84
Prenol	14.05
Prenol	15.34
Prenol	17.1
Prenol	9.91
Prenol	-1.0
Prenol	14.33
Prenol	18.08
Prenol	17.65
Prenol	26.97
Prenol	15.9
Prenol	19.91
Prenol	10.37
Prenol	11.84
Prenol	20.56
Prenol	16.1
Prenol	18.14
Prenol	3.32
Prenol	18.49
Prenol	18.96
Prenol	29.62
Prenol	8.75
Prenol	33.31
Prenol	16.85
Prenol	28.95
Prenol	19.19
Prenol	28.28
Prenol	5.08
Prenol	22.83
Prenol	31.85
Prenol	5.13
Prenol	24.26
Prenol	3.62
Prenol	8.01
Prenol	14.6
Prenol	29.45
Prenol	27.32
Prenol	26.4
Prenol	12.43
Prenol	18.17
Prenol	28.74
Prenol	22.17
Prenol	15.03
Prenol	26.41
Prenol	3.87
Prenol	28.16
Prenol	26.45
Prenol	16.4
Prenol	10.62
Prenol	20.13
Prenol	12.93
Prenol	11.18
Prenol	9.4
Prenol	11.54
Prenol	15.48
Prenol	1.33
Prenol	25.76
Prenol	32.7
Prenol	15.62
Prenol	14.12
Prenol	21.97
Prenol	19.77
Prenol	33.72
Prenol	13.16
Prenol	13.82
Prenol	26.42
Prenol	30.75
Prenol	25.74
Prenol	16.84
Prenol	27.84
Prenol	15.05
Prenol	4.77
Prenol	18.83
Prenol	7.78
Prenol	8.05
Prenol	13.73
Prenol	12.57
Prenol	32.5
Prenol	13.01
Prenol	25.02
Prenol	15.03
Prenol	14.22
Prenol	-1.0
Prenol	29.53
Prenol	28.12
Prenol	11.51
Prenol	18.23
Prenol	-1.0
Prenol	21.88
Prenol	29.27
Prenol	1.22
Prenol	11.85
Prenol	28.3
Prenol	31.1
Prenol	13.01
Prenol	18.21
Prenol	25.07
Prenol	-1.0
Prenol	-1.0
Prenol	29.61
Prenol	16.61
Prenol	14.1
Prenol	26.57
Prenol	19.48
Prenol	28.08
Prenol	6.57
Prenol	10.92
Prenol	13.47
Prenol	25.6
Prenol	32.06
Prenol	17.75
Prenol	25.11
Prenol	4.11
Prenol	25.84
Prenol	29.22
Prenol	25.0
Prenol	14.23
Prenol	28.79
Prenol	6.06
Prenol	17.43
Prenol	32.94
Prenol	17.61
Prenol	16.5
Prenol	27.14
Prenol	18.82
Prenol	9.3
Prenol	28.57
Prenol	30.24
Prenol	19.96
Prenol	18.32
Prenol	26.92
Prenol	28.04
Prenol	29.66
Prenol	19.07
Prenol	8.97
Prenol	28.28
Prenol	19.79
Prenol	16.61
Prenol	32.06
Prenol	31.22
Prenol	11.3
Prenol	15.38
Prenol	28.65
Prenol	30.59
Prenol	2.18
Prenol	25.29
Prenol	17.91
Prenol	21.51
Prenol	23.72
Prenol	10.87
Prenol	30.53
Prenol	15.29
Prenol	10.82
Prenol	1.6
Prenol	9.33
Prenol	20.75
Prenol	-1.0
Prenol	29.2
Prenol	17.83
Prenol	26.69
Prenol	15.29
Prenol	30.4
Prenol	20.7
Prenol	-1.0
Prenol	9.38
Prenol	30.18
Prenol	23.53
Prenol	-1.0
Prenol	-1.0
Prenol	15.37
Prenol	18.55
Prenol	5.6
Prenol	30.41
Prenol	14.01
Prenol	17.39
Prenol	21.43
Prenol	32.3
Prenol	21.37
Prenol	25.74
Prenol	14.07
Prenol	18.61
Prenol	11.49
Prenol	13.07
Prenol	15.14
Prenol	19.56
Prenol	23.35
Prenol	35.62
Prenol	25.12
Prenol	23.76
Prenol	-1.0
Prenol	29.71
Prenol	33.28
Prenol	12.42
Prenol	22.38
Prenol	29.67
Prenol	10.35
Prenol	10.12
Prenol	20.98
Prenol	-1.0
Prenol	18.26
Prenol	32.57
Prenol	9.0
Prenol	14.14
Prenol	31.39
Prenol	26.74
Prenol	28.06
Prenol	14.17
Prenol	19.0
Prenol	29.71
Prenol	16.08
Prenol	11.41
Prenol	10.81
Prenol	12.78
Prenol	14.66
Prenol	8.96
Prenol	22.21
Prenol	14.54
Prenol	30.93
Prenol	17.13
Prenol	21.46
Prenol	22.88
Prenol	22.02
Prenol	12.53
Prenol	22.43
Prenol	9.43
Prenol	13.84
Prenol	17.0
Prenol	32.41
Prenol	26.08
Prenol	-1.0
Prenol	32.47
Prenol	-1.0
Prenol	16.87
Prenol	14.01
Prenol	10.68
Prenol	20.66
Prenol	8.11
Prenol	27.03
Prenol	20.4
Prenol	28.54
Prenol	20.41
Prenol	12.0
Prenol	8.29
Prenol	29.07
Prenol	28.03
Prenol	19.52
Prenol	26.92
Prenol	27.73
Prenol	31.81
Prenol	29.46
Prenol	22.5
Prenol	17.24
Prenol	30.14
Prenol	11.35
Prenol	23.16
Prenol	10.47
Prenol	27.0
Prenol	18.35
Prenol	15.8
Prenol	13.09
Prenol	20.75
Prenol	15.67
Prenol	30.19
Prenol	15.36
Prenol	22.22
Prenol	-1.0
Prenol	34.24
Prenol	19.43
Prenol	12.52
Prenol	29.42
Prenol	9.91
Prenol	10.01
Prenol	18.2
Prenol	5.88
Prenol	10.44
Prenol	13.68
Prenol	33.24
Prenol	27.85
Prenol	12.28
Prenol	16.3
Prenol	14.68
Prenol	8.47
Prenol	15.66
Prenol	15.68
Prenol	11.43
Prenol	27.34
Prenol	27.44
Prenol	11.64
Prenol	31.63
Prenol	27.99
Prenol	18.81
Prenol	9.15
Prenol	28.69
Prenol	10.52
Prenol	26.64
Prenol	9.86
Prenol	21.32
Prenol	9.12
Prenol	16.56
Prenol	33.72
Prenol	23.13
Prenol	27.82
Prenol	21.5
Prenol	27.72
Prenol	25.22
Prenol	22.26
Prenol	13.62
Prenol	20.02
Prenol	10.5
Prenol	6.94
Prenol	20.47
Prenol	13.22
Prenol	18.67
Prenol	15.92
Prenol	0.04
Prenol	29.99
Prenol	24.0
Prenol	9.53
Prenol	31.31
Prenol	21.33
Prenol	34.02
Prenol	10.5
Prenol	29.28
Prenol	21.86
Prenol	21.58
Prenol	19.12
Prenol	29.28
Prenol	25.22
Prenol	11.43
Prenol	14.58
Prenol	21.86
Prenol	14.79
Prenol	8.61
Prenol	17.78
Prenol	18.62
Prenol	27.82
Prenol	31.37
Prenol	16.66
Prenol	29.66
Prenol	18.6
Prenol	32.45
Prenol	27.91
Prenol	23.0
Prenol	10.21
Prenol	34.6
Prenol	0.05
Prenol	31.28
Prenol	19.12
Prenol	21.86
Prenol	25.01
Prenol	19.0
Prenol	20.68
Prenol	17.86
Prenol	29.01
Prenol	13.61
Prenol	13.78
Prenol	27.63
Prenol	17.25
Prenol	24.81
Prenol	-1.0
Prenol	17.01
Prenol	20.52
Prenol	9.12
Prenol	21.54
Prenol	19.63
Prenol	20.77
Prenol	17.01
Prenol	13.91
Prenol	32.05
Prenol	28.4
Prenol	20.65
Prenol	20.19
Prenol	10.61
Prenol	30.63
Prenol	15.18
Prenol	29.65
Prenol	24.56
Prenol	30.45
Prenol	0.63
Prenol	17.96
Prenol	16.0
Prenol	14.71
Prenol	29.43
Prenol	18.58
Prenol	12.98
Prenol	30.64
Prenol	-1.0
Prenol	30.44
Prenol	7.22
Prenol	-1.0
Prenol	11.04
Prenol	24.17
Prenol	24.37
Prenol	31.89
Prenol	24.08
Prenol	30.23
Prenol	14.15
Prenol	30.68
Prenol	29.63
Prenol	19.28
Prenol	6.42
Prenol	12.08
Prenol	28.28
Prenol	8.9
Prenol	28.92
Prenol	32.12
Prenol	9.37
Prenol	20.55
Prenol	-1.0
Prenol	21.75
Prenol	13.93
Prenol	12.43
Prenol	29.84
Prenol	18.0
Prenol	11.48
Prenol	14.39
Prenol	27.47
Prenol	22.95
Prenol	31.04
Prenol	28.21
Prenol	20.01
Prenol	22.13
Prenol	11.34
Prenol	18.38
Prenol	28.04
Prenol	32.59
Prenol	17.6
Prenol	-1.0
Prenol	31.71
Prenol	31.29
Prenol	-1.0
Prenol	14.04
Prenol	13.38
Prenol	12.93
Prenol	15.43
Prenol	12.15
Prenol	18.57
Prenol	29.76
Prenol	14.91
Prenol	25.89
Prenol	13.77
Prenol	29.69
Prenol	18.45
Prenol	19.19
Prenol	26.02
Prenol	32.4
Prenol	14.7
Prenol	31.31
Prenol	16.17
Prenol	9.44
Prenol	18.83
Prenol	18.94
Prenol	17.26
Prenol	25.93
Prenol	24.32
Prenol	31.06
Prenol	13.64
Prenol	14.98
Prenol	31.13
Prenol	18.15
Prenol	10.08
Prenol	31.02
Prenol	15.8
Prenol	-1.0
Prenol	30.42
Prenol	30.16
Prenol	28.36
Prenol	0.89
Prenol	15.8
Prenol	30.6
Prenol	13.06
Prenol	30.74
Prenol	8.51
Prenol	13.07
Prenol	12.13
Prenol	26.69
Prenol	5.52
Prenol	26.13
Prenol	35.86
Prenol	-1.0
Prenol	27.67
Prenol	0.4
Prenol	10.08
Prenol	31.95
Prenol	12.22
Prenol	20.25
Prenol	27.14
Prenol	27.02
Prenol	14.79
Prenol	10.83
Prenol	15.52
Prenol	4.75
Prenol	28.56
Prenol	33.9
Prenol	27.04
Prenol	7.75
Prenol	0.15
Prenol	9.5
Prenol	9.23
Prenol	29.85
Prenol	22.71
Prenol	8.71
Prenol	9.37
Prenol	17.35
Prenol	12.94
Prenol	29.78
Prenol	12.12
Prenol	1.45
Prenol	16.06
Prenol	31.54
Prenol	7.09
Prenol	16.04
Prenol	22.69
Prenol	14.44
Prenol	10.75
Prenol	26.88
Prenol	18.34
Prenol	31.47
Prenol	19.03
Prenol	24.86
Prenol	25.66
Prenol	31.69
Prenol	29.97
Prenol	34.73
Prenol	29.2
