class	donor_angle
Fatty Acyl	144.02
Fatty Acyl	164.72
Fatty Acyl	123.98
Fatty Acyl	130.98
Fatty Acyl	117.16
Fatty Acyl	125.05
Fatty Acyl	130.27
Fatty Acyl	131.78
Fatty Acyl	168.29
Fatty Acyl	148.08
Fatty Acyl	106.16
Fatty Acyl	168.53
Fatty Acyl	122.73
Fatty Acyl	113.95
Fatty Acyl	121.56
Fatty Acyl	122.92
Fatty Acyl	153.75
Fatty Acyl	168.66
Fatty Acyl	117.23
Fatty Acyl	111.75
Fatty Acyl	126.01
Fatty Acyl	120.94
Fatty Acyl	149.6
Fatty Acyl	167.82
Fatty Acyl	145.76
Fatty Acyl	116.61
Fatty Acyl	147.59
Fatty Acyl	115.92
Fatty Acyl	148.62
Fatty Acyl	116.31
Fatty Acyl	146.72
Fatty Acyl	141.69
Fatty Acyl	124.5
Fatty Acyl	119.63
Fatty Acyl	109.65
Fatty Acyl	153.9
Fatty Acyl	143.62
Fatty Acyl	147.97
Fatty Acyl	103.43
Fatty Acyl	163.34
Fatty Acyl	165.85
Fatty Acyl	145.65
Fatty Acyl	150.02
Fatty Acyl	151.38
Fatty Acyl	150.71
Fatty Acyl	175.16
Fatty Acyl	179.69
Fatty Acyl	142.08
Fatty Acyl	148.79
Fatty Acyl	142.33
Fatty Acyl	146.93
Fatty Acyl	149.12
Fatty Acyl	126.31
Fatty Acyl	144.77
Fatty Acyl	154.84
Fatty Acyl	149.04
Fatty Acyl	103.41
Fatty Acyl	153.26
Fatty Acyl	154.46
Fatty Acyl	129.91
Fatty Acyl	155.79
Fatty Acyl	133.94
Fatty Acyl	171.9
Fatty Acyl	121.67
Fatty Acyl	138.68
Fatty Acyl	150.4
Fatty Acyl	147.31
Fatty Acyl	138.06
Fatty Acyl	151.06
Fatty Acyl	147.59
Fatty Acyl	121.68
Fatty Acyl	124.26
Fatty Acyl	112.98
Fatty Acyl	135.21
Fatty Acyl	124.76
Fatty Acyl	164.63
Fatty Acyl	172.2
Fatty Acyl	152.19
Fatty Acyl	152.58
Fatty Acyl	140.37
Fatty Acyl	163.11
Fatty Acyl	142.67
Fatty Acyl	110.48
Fatty Acyl	124.27
Fatty Acyl	131.88
Fatty Acyl	164.74
Fatty Acyl	133.86
Fatty Acyl	145.65
Fatty Acyl	157.84
Fatty Acyl	177.09
Fatty Acyl	170.88
Fatty Acyl	136.4
Fatty Acyl	164.89
Fatty Acyl	169.85
Fatty Acyl	130.54
Fatty Acyl	150.28
Fatty Acyl	102.21
Fatty Acyl	154.43
Fatty Acyl	165.3
Fatty Acyl	134.42
Fatty Acyl	143.66
Fatty Acyl	160.59
Fatty Acyl	167.68
Fatty Acyl	166.95
Fatty Acyl	149.71
Fatty Acyl	150.04
Fatty Acyl	151.5
Fatty Acyl	170.01
Fatty Acyl	168.01
Fatty Acyl	117.34
Fatty Acyl	161.08
Fatty Acyl	163.72
Fatty Acyl	141.31
Fatty Acyl	106.28
Fatty Acyl	141.31
Fatty Acyl	115.53
Fatty Acyl	136.75
Fatty Acyl	150.78
Fatty Acyl	172.21
Fatty Acyl	138.29
Fatty Acyl	178.92
Fatty Acyl	118.44
Fatty Acyl	175.06
Fatty Acyl	109.15
Fatty Acyl	122.76
Fatty Acyl	174.42
Fatty Acyl	156.65
Fatty Acyl	128.96
Fatty Acyl	110.26
Fatty Acyl	169.14
Fatty Acyl	153.7
Fatty Acyl	163.85
Fatty Acyl	106.69
Fatty Acyl	132.59
Fatty Acyl	152.04
Fatty Acyl	149.8
Fatty Acyl	137.33
Fatty Acyl	174.53
Fatty Acyl	163.09
Fatty Acyl	118.2
Fatty Acyl	164.46
Fatty Acyl	101.59
Fatty Acyl	164.34
Fatty Acyl	173.5
Fatty Acyl	115.07
Fatty Acyl	159.85
Fatty Acyl	166.41
Fatty Acyl	102.35
Fatty Acyl	162.13
Fatty Acyl	106.53
Fatty Acyl	160.0
Fatty Acyl	169.36
Fatty Acyl	172.41
Fatty Acyl	114.99
Fatty Acyl	166.21
Fatty Acyl	100.62
Fatty Acyl	174.3
Fatty Acyl	167.38
Fatty Acyl	163.27
Fatty Acyl	100.33
Fatty Acyl	156.93
Fatty Acyl	154.17
Fatty Acyl	111.6
Fatty Acyl	110.48
Fatty Acyl	162.07
Fatty Acyl	140.99
Fatty Acyl	159.32
Fatty Acyl	156.83
Fatty Acyl	118.8
Fatty Acyl	125.61
Fatty Acyl	138.09
Fatty Acyl	102.96
Fatty Acyl	140.9
Fatty Acyl	151.97
Fatty Acyl	129.64
Fatty Acyl	171.55
Fatty Acyl	153.85
Fatty Acyl	166.79
Fatty Acyl	170.44
Fatty Acyl	147.47
Fatty Acyl	167.58
Fatty Acyl	169.87
Fatty Acyl	176.87
Fatty Acyl	115.47
Fatty Acyl	160.47
Fatty Acyl	163.32
Fatty Acyl	120.12
Fatty Acyl	105.23
Fatty Acyl	110.05
Fatty Acyl	123.52
Fatty Acyl	140.89
Fatty Acyl	106.51
Fatty Acyl	103.86
Fatty Acyl	165.78
Fatty Acyl	165.83
Fatty Acyl	143.19
Fatty Acyl	111.17
Fatty Acyl	120.85
Fatty Acyl	161.03
Fatty Acyl	135.16
Fatty Acyl	151.89
Fatty Acyl	174.54
Fatty Acyl	144.5
Fatty Acyl	159.5
Fatty Acyl	151.14
Fatty Acyl	147.88
Fatty Acyl	149.39
Fatty Acyl	138.37
Fatty Acyl	152.74
Fatty Acyl	169.77
Fatty Acyl	121.86
Fatty Acyl	169.65
Fatty Acyl	147.71
Fatty Acyl	152.81
Fatty Acyl	146.14
Fatty Acyl	118.23
Fatty Acyl	139.0
Fatty Acyl	159.52
Fatty Acyl	155.05
Fatty Acyl	148.08
Fatty Acyl	170.34
Fatty Acyl	160.63
Fatty Acyl	151.28
Fatty Acyl	110.21
Fatty Acyl	164.13
Fatty Acyl	108.95
Fatty Acyl	159.14
Fatty Acyl	124.06
Fatty Acyl	115.32
Fatty Acyl	142.63
Fatty Acyl	162.18
Fatty Acyl	111.37
Fatty Acyl	108.51
Fatty Acyl	159.54
Fatty Acyl	157.65
Fatty Acyl	156.88
Fatty Acyl	167.05
Fatty Acyl	141.04
Fatty Acyl	149.15
Fatty Acyl	155.59
Fatty Acyl	154.31
Fatty Acyl	175.62
Fatty Acyl	101.94
Fatty Acyl	144.04
Fatty Acyl	153.02
Fatty Acyl	140.86
Fatty Acyl	167.18
Fatty Acyl	101.69
Fatty Acyl	171.52
Fatty Acyl	178.96
Fatty Acyl	173.71
Fatty Acyl	173.52
Fatty Acyl	170.17
Fatty Acyl	165.85
Fatty Acyl	115.09
Fatty Acyl	149.51
Fatty Acyl	116.71
Fatty Acyl	103.77
Fatty Acyl	113.49
Fatty Acyl	159.05
Fatty Acyl	159.02
Fatty Acyl	130.59
Fatty Acyl	142.39
Fatty Acyl	113.48
Fatty Acyl	149.06
Fatty Acyl	171.75
Fatty Acyl	122.23
Fatty Acyl	115.42
Fatty Acyl	109.16
Fatty Acyl	165.17
Fatty Acyl	163.04
Fatty Acyl	157.68
Fatty Acyl	176.54
Fatty Acyl	111.98
Fatty Acyl	151.37
Fatty Acyl	160.14
Fatty Acyl	118.99
Fatty Acyl	127.75
Fatty Acyl	134.21
Fatty Acyl	105.03
Fatty Acyl	176.91
Fatty Acyl	110.91
Fatty Acyl	144.81
Fatty Acyl	100.89
Fatty Acyl	153.4
Fatty Acyl	158.81
Fatty Acyl	132.06
Fatty Acyl	167.88
Fatty Acyl	139.58
Fatty Acyl	162.24
Fatty Acyl	161.83
Fatty Acyl	101.15
Fatty Acyl	146.94
Fatty Acyl	155.64
Fatty Acyl	156.68
Fatty Acyl	101.15
Fatty Acyl	138.2
Fatty Acyl	146.95
Fatty Acyl	155.63
Fatty Acyl	146.94
Fatty Acyl	146.93
Fatty Acyl	155.68
Fatty Acyl	102.9
Fatty Acyl	160.15
Fatty Acyl	169.08
Fatty Acyl	173.11
Fatty Acyl	155.24
Fatty Acyl	160.58
Fatty Acyl	171.52
Fatty Acyl	102.18
Fatty Acyl	140.96
Fatty Acyl	170.74
Fatty Acyl	157.8
Fatty Acyl	140.12
Fatty Acyl	105.46
Fatty Acyl	162.96
Fatty Acyl	161.17
Fatty Acyl	119.4
Fatty Acyl	158.34
Fatty Acyl	152.84
Fatty Acyl	150.09
Fatty Acyl	124.65
Fatty Acyl	164.87
Fatty Acyl	102.38
Fatty Acyl	164.04
Fatty Acyl	160.72
Fatty Acyl	116.33
Fatty Acyl	105.42
Fatty Acyl	162.25
Fatty Acyl	117.2
Fatty Acyl	172.61
Fatty Acyl	111.93
Fatty Acyl	167.19
Fatty Acyl	131.76
Fatty Acyl	115.36
Fatty Acyl	146.0
Fatty Acyl	150.03
Fatty Acyl	131.25
Fatty Acyl	104.49
Fatty Acyl	160.47
Fatty Acyl	114.32
Fatty Acyl	162.35
Fatty Acyl	135.7
Fatty Acyl	154.98
Fatty Acyl	143.07
Fatty Acyl	121.74
Fatty Acyl	118.07
Fatty Acyl	117.17
Fatty Acyl	122.71
Fatty Acyl	150.76
Fatty Acyl	165.7
Fatty Acyl	146.44
Fatty Acyl	106.68
Fatty Acyl	132.32
Fatty Acyl	156.43
Fatty Acyl	152.44
Fatty Acyl	167.17
Fatty Acyl	105.39
Fatty Acyl	132.6
Fatty Acyl	177.01
Fatty Acyl	113.15
Fatty Acyl	124.43
Fatty Acyl	137.33
Fatty Acyl	109.5
Fatty Acyl	115.5
Fatty Acyl	149.26
Fatty Acyl	131.74
Fatty Acyl	137.1
Fatty Acyl	123.77
Fatty Acyl	124.87
Fatty Acyl	124.98
Fatty Acyl	154.44
Fatty Acyl	157.95
Fatty Acyl	162.55
Fatty Acyl	160.26
Fatty Acyl	159.38
Fatty Acyl	105.15
Fatty Acyl	169.32
Fatty Acyl	158.63
Fatty Acyl	164.6
Fatty Acyl	157.97
Fatty Acyl	165.97
Fatty Acyl	104.79
Fatty Acyl	148.47
Fatty Acyl	167.94
Fatty Acyl	156.14
Fatty Acyl	160.29
Fatty Acyl	174.64
Fatty Acyl	130.99
Fatty Acyl	156.63
Fatty Acyl	172.18
Fatty Acyl	159.26
Fatty Acyl	118.21
Fatty Acyl	106.76
Fatty Acyl	162.17
Fatty Acyl	151.09
Fatty Acyl	106.44
Fatty Acyl	159.91
Fatty Acyl	158.5
Fatty Acyl	155.62
Fatty Acyl	114.16
Fatty Acyl	169.79
Fatty Acyl	178.8
Fatty Acyl	104.87
Fatty Acyl	178.37
Fatty Acyl	176.24
Fatty Acyl	152.57
Fatty Acyl	106.18
Fatty Acyl	133.93
Fatty Acyl	165.15
Fatty Acyl	110.38
Fatty Acyl	161.51
Fatty Acyl	109.47
Fatty Acyl	129.54
Fatty Acyl	154.2
Fatty Acyl	118.95
Fatty Acyl	141.44
Fatty Acyl	127.35
Fatty Acyl	139.33
Fatty Acyl	132.51
Fatty Acyl	145.98
Fatty Acyl	139.2
Fatty Acyl	157.59
Fatty Acyl	137.45
Fatty Acyl	118.8
Fatty Acyl	159.74
Fatty Acyl	175.5
Fatty Acyl	119.78
Fatty Acyl	165.01
Fatty Acyl	133.54
Fatty Acyl	133.3
Fatty Acyl	171.01
Fatty Acyl	136.73
Fatty Acyl	105.43
Fatty Acyl	141.83
Fatty Acyl	164.91
Fatty Acyl	137.16
Fatty Acyl	138.91
Fatty Acyl	173.63
Fatty Acyl	154.54
Fatty Acyl	147.07
Fatty Acyl	155.75
Fatty Acyl	174.53
Fatty Acyl	149.71
Fatty Acyl	100.04
Fatty Acyl	134.59
Fatty Acyl	110.34
Fatty Acyl	149.8
Fatty Acyl	130.99
Fatty Acyl	149.85
Fatty Acyl	152.84
Fatty Acyl	164.51
Fatty Acyl	154.34
Fatty Acyl	167.52
Fatty Acyl	114.82
Fatty Acyl	147.89
Fatty Acyl	126.43
Fatty Acyl	116.01
Fatty Acyl	131.65
Fatty Acyl	153.46
Fatty Acyl	154.17
Fatty Acyl	174.83
Fatty Acyl	148.09
Fatty Acyl	105.88
Fatty Acyl	142.42
Fatty Acyl	153.62
Fatty Acyl	138.83
Fatty Acyl	141.73
Fatty Acyl	175.78
Fatty Acyl	136.59
Fatty Acyl	133.8
Fatty Acyl	159.42
Fatty Acyl	170.43
Fatty Acyl	161.51
Fatty Acyl	145.06
Fatty Acyl	159.14
Fatty Acyl	144.2
Fatty Acyl	105.79
Fatty Acyl	156.26
Fatty Acyl	108.92
Fatty Acyl	168.23
Fatty Acyl	145.09
Fatty Acyl	117.45
Fatty Acyl	143.54
Fatty Acyl	135.66
Fatty Acyl	158.36
Fatty Acyl	126.97
Fatty Acyl	178.1
Fatty Acyl	150.63
Fatty Acyl	150.37
Fatty Acyl	119.28
Fatty Acyl	118.83
Fatty Acyl	144.86
Fatty Acyl	154.03
Fatty Acyl	157.61
Fatty Acyl	113.21
Fatty Acyl	108.13
Fatty Acyl	158.95
Fatty Acyl	164.77
Fatty Acyl	166.76
Fatty Acyl	129.36
Fatty Acyl	141.49
Fatty Acyl	171.25
Fatty Acyl	155.35
Fatty Acyl	167.83
Fatty Acyl	165.88
Fatty Acyl	171.05
Fatty Acyl	122.81
Fatty Acyl	172.47
Fatty Acyl	164.38
Fatty Acyl	169.18
Fatty Acyl	170.71
Fatty Acyl	149.53
Fatty Acyl	174.11
Fatty Acyl	142.53
Fatty Acyl	171.41
Fatty Acyl	154.62
Fatty Acyl	120.96
Fatty Acyl	124.2
Fatty Acyl	139.49
Fatty Acyl	172.3
Fatty Acyl	152.09
Fatty Acyl	135.27
Fatty Acyl	108.94
Fatty Acyl	142.32
Fatty Acyl	162.32
Fatty Acyl	157.6
Fatty Acyl	133.71
Fatty Acyl	172.09
Fatty Acyl	136.69
Fatty Acyl	157.39
Fatty Acyl	155.19
Fatty Acyl	131.07
Fatty Acyl	116.62
Fatty Acyl	170.88
Fatty Acyl	118.33
Fatty Acyl	147.22
Fatty Acyl	169.76
Fatty Acyl	131.99
Fatty Acyl	168.66
Fatty Acyl	129.86
Fatty Acyl	150.45
Fatty Acyl	125.07
Fatty Acyl	160.41
Fatty Acyl	113.48
Fatty Acyl	101.55
Fatty Acyl	161.74
Fatty Acyl	160.61
Fatty Acyl	100.27
Fatty Acyl	160.72
Fatty Acyl	154.86
Fatty Acyl	114.97
Fatty Acyl	162.53
Fatty Acyl	159.65
Fatty Acyl	158.08
Fatty Acyl	141.6
Fatty Acyl	143.9
Fatty Acyl	119.22
Fatty Acyl	128.86
Fatty Acyl	145.31
Fatty Acyl	123.5
Fatty Acyl	170.25
Fatty Acyl	128.85
Fatty Acyl	144.54
Fatty Acyl	130.3
Fatty Acyl	173.47
Fatty Acyl	109.23
Fatty Acyl	113.59
Fatty Acyl	155.36
Fatty Acyl	103.09
Fatty Acyl	123.85
Fatty Acyl	118.07
Fatty Acyl	113.2
Fatty Acyl	148.28
Fatty Acyl	127.58
Fatty Acyl	100.93
Fatty Acyl	154.59
Fatty Acyl	163.03
Fatty Acyl	137.93
Fatty Acyl	160.82
Fatty Acyl	155.88
Fatty Acyl	172.9
Fatty Acyl	107.84
Fatty Acyl	156.23
Fatty Acyl	118.14
Fatty Acyl	135.51
Fatty Acyl	105.7
Fatty Acyl	116.62
Fatty Acyl	165.75
Fatty Acyl	124.59
Fatty Acyl	104.05
Fatty Acyl	132.46
Fatty Acyl	135.95
Fatty Acyl	110.92
Fatty Acyl	126.49
Fatty Acyl	128.09
Fatty Acyl	112.87
Fatty Acyl	117.81
Fatty Acyl	131.98
Fatty Acyl	105.08
Fatty Acyl	126.18
Fatty Acyl	116.18
Fatty Acyl	168.71
Fatty Acyl	122.9
Fatty Acyl	162.78
Fatty Acyl	114.71
Fatty Acyl	114.5
Fatty Acyl	109.76
Fatty Acyl	117.53
Fatty Acyl	115.44
Fatty Acyl	165.83
Fatty Acyl	142.08
Fatty Acyl	131.9
Fatty Acyl	149.85
Fatty Acyl	123.56
Fatty Acyl	171.45
Fatty Acyl	136.65
Fatty Acyl	135.85
Fatty Acyl	142.62
Fatty Acyl	166.55
Fatty Acyl	122.63
Fatty Acyl	133.57
Fatty Acyl	161.26
Fatty Acyl	132.88
Fatty Acyl	135.87
Fatty Acyl	175.83
Fatty Acyl	164.73
Fatty Acyl	120.68
Fatty Acyl	139.04
Fatty Acyl	115.37
Fatty Acyl	149.75
Fatty Acyl	127.72
Fatty Acyl	149.79
Fatty Acyl	107.08
Fatty Acyl	156.35
Fatty Acyl	169.75
Fatty Acyl	149.37
Fatty Acyl	147.54
Fatty Acyl	138.86
Fatty Acyl	165.34
Fatty Acyl	148.11
Fatty Acyl	115.96
Fatty Acyl	101.74
Fatty Acyl	112.64
Fatty Acyl	153.4
Fatty Acyl	109.46
Fatty Acyl	151.18
Fatty Acyl	126.37
Fatty Acyl	114.59
Fatty Acyl	104.69
Fatty Acyl	154.08
Fatty Acyl	107.48
Fatty Acyl	162.18
Fatty Acyl	126.39
Fatty Acyl	114.91
Fatty Acyl	104.72
Fatty Acyl	134.57
Fatty Acyl	109.25
Fatty Acyl	166.61
Fatty Acyl	133.9
Fatty Acyl	130.44
Fatty Acyl	109.04
Fatty Acyl	147.49
Fatty Acyl	122.02
Fatty Acyl	115.74
Fatty Acyl	105.9
Fatty Acyl	100.93
Fatty Acyl	127.57
Fatty Acyl	102.08
Fatty Acyl	150.49
Fatty Acyl	138.24
Fatty Acyl	101.38
Fatty Acyl	133.91
Fatty Acyl	150.24
Fatty Acyl	101.36
Fatty Acyl	145.73
Fatty Acyl	103.47
Fatty Acyl	130.8
Fatty Acyl	144.27
Fatty Acyl	100.98
Fatty Acyl	146.0
Fatty Acyl	103.25
Fatty Acyl	120.75
Fatty Acyl	140.17
Fatty Acyl	105.38
Fatty Acyl	165.45
Fatty Acyl	174.3
Fatty Acyl	154.02
Fatty Acyl	167.17
Fatty Acyl	143.91
Fatty Acyl	138.69
Fatty Acyl	128.11
Fatty Acyl	155.55
Fatty Acyl	162.93
Fatty Acyl	144.71
Fatty Acyl	138.5
Fatty Acyl	158.4
Fatty Acyl	111.52
Fatty Acyl	124.89
Fatty Acyl	129.77
Fatty Acyl	169.09
Fatty Acyl	172.66
Fatty Acyl	122.16
Fatty Acyl	172.39
Fatty Acyl	172.62
Fatty Acyl	100.28
Fatty Acyl	160.58
Fatty Acyl	160.34
Fatty Acyl	148.68
Fatty Acyl	140.91
Fatty Acyl	159.66
Fatty Acyl	150.84
Fatty Acyl	157.79
Fatty Acyl	139.96
Fatty Acyl	128.74
Fatty Acyl	137.96
Fatty Acyl	153.43
Fatty Acyl	148.16
Fatty Acyl	140.64
Fatty Acyl	136.1
Fatty Acyl	155.26
Fatty Acyl	129.16
Fatty Acyl	120.92
Fatty Acyl	147.07
Fatty Acyl	151.61
Fatty Acyl	155.21
Fatty Acyl	138.47
Fatty Acyl	139.44
Fatty Acyl	149.25
Fatty Acyl	151.33
Fatty Acyl	146.45
Fatty Acyl	143.73
Fatty Acyl	141.21
Fatty Acyl	158.83
Fatty Acyl	129.67
Fatty Acyl	125.35
Fatty Acyl	160.69
Fatty Acyl	170.07
Fatty Acyl	150.79
Fatty Acyl	132.85
Fatty Acyl	141.75
Fatty Acyl	140.37
Fatty Acyl	154.75
Fatty Acyl	149.33
Fatty Acyl	103.21
Fatty Acyl	136.04
Fatty Acyl	148.23
Fatty Acyl	150.41
Fatty Acyl	136.54
Fatty Acyl	116.42
Fatty Acyl	103.43
Fatty Acyl	169.14
Fatty Acyl	115.52
Fatty Acyl	155.33
Fatty Acyl	146.19
Fatty Acyl	165.41
Fatty Acyl	140.26
Fatty Acyl	167.26
Fatty Acyl	178.28
Fatty Acyl	173.4
Fatty Acyl	162.24
Fatty Acyl	168.69
Fatty Acyl	167.63
Fatty Acyl	172.1
Fatty Acyl	144.96
Fatty Acyl	112.29
Fatty Acyl	170.56
Fatty Acyl	108.99
Fatty Acyl	163.72
Fatty Acyl	111.16
Fatty Acyl	100.49
Fatty Acyl	109.45
Fatty Acyl	166.15
Fatty Acyl	150.4
Fatty Acyl	138.55
Fatty Acyl	103.99
Fatty Acyl	135.33
Fatty Acyl	101.15
Fatty Acyl	114.94
Fatty Acyl	111.07
Fatty Acyl	111.81
Fatty Acyl	109.77
Fatty Acyl	162.01
Fatty Acyl	125.1
Fatty Acyl	113.28
Fatty Acyl	157.16
Fatty Acyl	132.3
Fatty Acyl	146.01
Fatty Acyl	132.21
Fatty Acyl	101.46
Fatty Acyl	172.13
Fatty Acyl	150.49
Fatty Acyl	155.27
Fatty Acyl	102.0
Fatty Acyl	107.98
Fatty Acyl	173.23
Fatty Acyl	174.47
Fatty Acyl	121.86
Fatty Acyl	170.81
Fatty Acyl	107.8
Fatty Acyl	151.81
Fatty Acyl	106.29
Fatty Acyl	155.31
Fatty Acyl	145.68
Fatty Acyl	153.87
Fatty Acyl	146.68
Fatty Acyl	171.17
Fatty Acyl	125.95
Fatty Acyl	171.38
Fatty Acyl	123.72
Fatty Acyl	114.1
Fatty Acyl	144.58
Fatty Acyl	146.23
Fatty Acyl	111.7
Fatty Acyl	147.74
Fatty Acyl	155.39
Fatty Acyl	151.28
Fatty Acyl	131.62
Fatty Acyl	141.66
Fatty Acyl	114.06
Fatty Acyl	121.37
Fatty Acyl	112.92
Fatty Acyl	171.71
Fatty Acyl	173.27
Fatty Acyl	118.01
Fatty Acyl	167.95
Fatty Acyl	113.11
Fatty Acyl	104.49
Fatty Acyl	153.51
Fatty Acyl	105.61
Fatty Acyl	153.07
Fatty Acyl	152.29
Fatty Acyl	157.88
Fatty Acyl	153.18
Fatty Acyl	149.38
Fatty Acyl	144.95
Fatty Acyl	157.05
Fatty Acyl	121.87
Fatty Acyl	156.41
Fatty Acyl	158.45
Fatty Acyl	162.3
Fatty Acyl	147.25
Fatty Acyl	155.0
Fatty Acyl	105.25
Fatty Acyl	107.86
Fatty Acyl	122.21
Fatty Acyl	104.88
Fatty Acyl	120.72
Fatty Acyl	102.59
Fatty Acyl	128.55
Fatty Acyl	139.44
Fatty Acyl	146.98
Fatty Acyl	176.72
Fatty Acyl	152.05
Fatty Acyl	155.82
Fatty Acyl	114.46
Fatty Acyl	152.58
Fatty Acyl	100.52
Fatty Acyl	102.62
Fatty Acyl	148.0
Fatty Acyl	131.75
Fatty Acyl	115.28
Fatty Acyl	135.27
Fatty Acyl	162.73
Fatty Acyl	143.83
Fatty Acyl	104.83
Fatty Acyl	138.82
Fatty Acyl	120.8
Fatty Acyl	154.46
Fatty Acyl	160.21
Fatty Acyl	138.42
Fatty Acyl	143.81
Fatty Acyl	112.57
Fatty Acyl	152.0
Fatty Acyl	155.26
Fatty Acyl	132.33
Fatty Acyl	111.82
Fatty Acyl	168.92
Fatty Acyl	160.41
Fatty Acyl	112.61
Fatty Acyl	105.2
Fatty Acyl	134.3
Fatty Acyl	147.19
Fatty Acyl	139.45
Fatty Acyl	132.87
Fatty Acyl	139.46
Fatty Acyl	103.76
Fatty Acyl	163.5
Fatty Acyl	138.65
Fatty Acyl	160.33
Fatty Acyl	154.39
Fatty Acyl	150.72
Fatty Acyl	126.25
Fatty Acyl	176.93
Fatty Acyl	156.55
Fatty Acyl	164.44
Fatty Acyl	143.05
Fatty Acyl	133.41
Fatty Acyl	164.18
Fatty Acyl	154.26
Fatty Acyl	158.49
Fatty Acyl	137.07
Fatty Acyl	162.87
Fatty Acyl	159.44
Fatty Acyl	152.24
Fatty Acyl	172.24
Fatty Acyl	132.94
Fatty Acyl	114.23
Fatty Acyl	152.04
Fatty Acyl	100.54
Fatty Acyl	150.97
Fatty Acyl	110.02
Fatty Acyl	161.28
Fatty Acyl	158.07
Fatty Acyl	150.41
Fatty Acyl	121.96
Fatty Acyl	144.13
Fatty Acyl	155.66
Fatty Acyl	166.06
Fatty Acyl	126.72
Fatty Acyl	161.94
Fatty Acyl	166.71
Fatty Acyl	127.42
Fatty Acyl	119.46
Fatty Acyl	164.0
Fatty Acyl	127.77
Fatty Acyl	125.74
Fatty Acyl	148.21
Fatty Acyl	122.22
Fatty Acyl	162.16
Fatty Acyl	130.7
Fatty Acyl	119.1
Fatty Acyl	141.05
Fatty Acyl	164.31
Fatty Acyl	126.61
Fatty Acyl	163.34
Fatty Acyl	164.63
Fatty Acyl	149.85
Fatty Acyl	153.77
Fatty Acyl	165.8
Fatty Acyl	131.71
Fatty Acyl	158.77
Fatty Acyl	159.12
Fatty Acyl	135.28
Fatty Acyl	153.36
Fatty Acyl	156.32
Fatty Acyl	164.94
Fatty Acyl	161.52
Fatty Acyl	163.63
Fatty Acyl	142.21
Fatty Acyl	159.2
Fatty Acyl	162.3
Fatty Acyl	150.19
Fatty Acyl	143.09
Fatty Acyl	110.71
Fatty Acyl	144.63
Fatty Acyl	153.08
Fatty Acyl	166.96
Fatty Acyl	161.17
Fatty Acyl	140.03
Fatty Acyl	171.61
Fatty Acyl	148.96
Fatty Acyl	160.76
Fatty Acyl	134.95
Fatty Acyl	105.42
Fatty Acyl	118.29
Fatty Acyl	142.36
Fatty Acyl	113.06
Fatty Acyl	120.78
Fatty Acyl	148.9
Fatty Acyl	178.57
Fatty Acyl	144.63
Fatty Acyl	167.09
Fatty Acyl	110.11
Fatty Acyl	162.95
Fatty Acyl	173.75
Fatty Acyl	164.61
Fatty Acyl	119.3
Fatty Acyl	128.07
Fatty Acyl	128.84
Fatty Acyl	129.94
Fatty Acyl	135.38
Fatty Acyl	150.28
Fatty Acyl	121.84
Fatty Acyl	105.52
Fatty Acyl	111.76
Fatty Acyl	142.58
Fatty Acyl	155.26
Fatty Acyl	112.57
Fatty Acyl	111.52
Fatty Acyl	146.99
Fatty Acyl	115.79
Fatty Acyl	138.17
Fatty Acyl	149.27
Fatty Acyl	148.78
Fatty Acyl	140.5
Fatty Acyl	167.86
Fatty Acyl	108.17
Fatty Acyl	157.07
Fatty Acyl	103.08
Fatty Acyl	154.86
Fatty Acyl	131.18
Fatty Acyl	119.17
Fatty Acyl	113.62
Fatty Acyl	158.9
Fatty Acyl	133.64
Fatty Acyl	113.33
Fatty Acyl	171.12
Fatty Acyl	148.89
Fatty Acyl	145.29
Fatty Acyl	108.06
Fatty Acyl	143.43
Fatty Acyl	165.05
Fatty Acyl	134.0
Fatty Acyl	142.04
Fatty Acyl	139.79
Fatty Acyl	168.22
Fatty Acyl	128.48
Fatty Acyl	106.91
Fatty Acyl	112.32
Fatty Acyl	137.3
Fatty Acyl	147.42
Fatty Acyl	105.9
Fatty Acyl	102.25
Fatty Acyl	127.83
Fatty Acyl	135.48
Fatty Acyl	115.35
Fatty Acyl	169.23
Fatty Acyl	154.64
Fatty Acyl	132.86
Fatty Acyl	133.23
Fatty Acyl	148.03
Fatty Acyl	165.32
Fatty Acyl	173.09
Fatty Acyl	156.75
Fatty Acyl	127.52
Fatty Acyl	145.63
Fatty Acyl	132.78
Fatty Acyl	177.42
Fatty Acyl	114.86
Fatty Acyl	114.99
Fatty Acyl	169.96
Fatty Acyl	152.84
Fatty Acyl	110.26
Fatty Acyl	137.03
Fatty Acyl	143.07
Fatty Acyl	164.74
Fatty Acyl	153.34
Fatty Acyl	170.81
Fatty Acyl	130.91
Fatty Acyl	163.17
Fatty Acyl	154.55
Fatty Acyl	137.83
Fatty Acyl	143.67
Fatty Acyl	116.5
Fatty Acyl	158.96
Fatty Acyl	118.34
Fatty Acyl	165.45
Fatty Acyl	139.42
Fatty Acyl	131.74
Fatty Acyl	132.53
Fatty Acyl	165.26
Fatty Acyl	156.61
Fatty Acyl	116.04
Fatty Acyl	132.89
Fatty Acyl	152.46
Fatty Acyl	162.06
Fatty Acyl	150.97
Fatty Acyl	168.16
Fatty Acyl	156.54
Fatty Acyl	124.36
Fatty Acyl	117.87
Fatty Acyl	156.53
Fatty Acyl	117.83
Fatty Acyl	102.42
Fatty Acyl	151.64
