pdb_file	ccd_id	expected_atom_count	observed_atom_count	missing_atom_count	extra_atom_count	missing_atoms	extra_atoms
/Volumes/GigiMurin/plip/sterol_lipids/BD1j78-B-B-VDY1/BD1j78-B-B-VDY1_protonated.pdb	VDY	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1j96-A-A-TES1/BD1j96-A-A-TES1_protonated.pdb	TES	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1j96-B-B-TES1/BD1j96-B-B-TES1_protonated.pdb	TES	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1j99-A-A-AND1/BD1j99-A-A-AND1_protonated.pdb	AND	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1jgl-H-L-EST1/plipfixed.BD1jgl-H-L-EST1_9snom5te.pdb	EST	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1jgl-H-L-EST1/BD1jgl-H-L-EST1_protonated.pdb	EST	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1jgl-L-L-EST1/BD1jgl-L-L-EST1_protonated.pdb	EST	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1jnh-A-B-ECO1/plipfixed.BD1jnh-A-B-ECO1_8ha78cwr.pdb	ECO	26	26	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1jnh-A-B-ECO1/BD1jnh-A-B-ECO1_protonated.pdb	ECO	26	26	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1jnh-B-B-ECO1/BD1jnh-B-B-ECO1_protonated.pdb	ECO	26	26	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1jnh-D-H-ECO1/plipfixed.BD1jnh-D-H-ECO1_fp048kah.pdb	ECO	26	26	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1jnh-D-H-ECO1/BD1jnh-D-H-ECO1_protonated.pdb	ECO	26	26	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1jnh-F-F-ECO1/BD1jnh-F-F-ECO1_protonated.pdb	ECO	26	26	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1jnn-H-H-EST1/BD1jnn-H-H-EST1_protonated.pdb	EST	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1jnn-L-H-EST1/plipfixed.BD1jnn-L-H-EST1_tukqm0ij.pdb	EST	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1jnn-L-H-EST1/BD1jnn-L-H-EST1_protonated.pdb	EST	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1jtv-A-A-TES1/BD1jtv-A-A-TES1_protonated.pdb	TES	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1kdk-A-A-DHT1/BD1kdk-A-A-DHT1_protonated.pdb	DHT	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1kdm-A-A-DHT1/BD1kdm-A-A-DHT1_protonated.pdb	DHT	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1lhn-A-A-AON1/BD1lhn-A-A-AON1_protonated.pdb	AON	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1lho-A-A-AOM1/BD1lho-A-A-AOM1_protonated.pdb	AOM	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1lhu-A-A-EST1/BD1lhu-A-A-EST1_protonated.pdb	EST	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1lhv-A-A-NOG1/BD1lhv-A-A-NOG1_protonated.pdb	NOG	23	23	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1lhw-A-A-ESM1/BD1lhw-A-A-ESM1_protonated.pdb	ESM	22	22	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1lke-A-A-DOG1/BD1lke-A-A-DOG1_protonated.pdb	DOG	28	28	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1lnm-A-A-DTX1/BD1lnm-A-A-DTX1_protonated.pdb	DTX	27	27	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1lri-A-A-CLR1/BD1lri-A-A-CLR1_protonated.pdb	CLR	28	28	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1m2z-A-A-DEX1/BD1m2z-A-A-DEX1_protonated.pdb	DEX	28	28	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1mrq-A-A-STR1/BD1mrq-A-A-STR1_protonated.pdb	STR	23	23	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-A-A-VDY1/BD1mz9-A-A-VDY1_protonated.pdb	VDY	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-A-D-VDY1/plipfixed.BD1mz9-A-D-VDY1_6d63uycl.pdb	VDY	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-A-D-VDY1/BD1mz9-A-D-VDY1_protonated.pdb	VDY	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-B-A-VDY1/plipfixed.BD1mz9-B-A-VDY1_9wzi_d06.pdb	VDY	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-B-A-VDY1/BD1mz9-B-A-VDY1_protonated.pdb	VDY	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-B-D-VDY1/plipfixed.BD1mz9-B-D-VDY1_jiip0v1v.pdb	VDY	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-B-D-VDY1/BD1mz9-B-D-VDY1_protonated.pdb	VDY	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-C-D-VDY1/plipfixed.BD1mz9-C-D-VDY1_ymgmmh01.pdb	VDY	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-C-D-VDY1/BD1mz9-C-D-VDY1_protonated.pdb	VDY	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-D-A-VDY1/plipfixed.BD1mz9-D-A-VDY1_b_jvpv2j.pdb	VDY	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-D-A-VDY1/BD1mz9-D-A-VDY1_protonated.pdb	VDY	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-E-A-VDY1/plipfixed.BD1mz9-E-A-VDY1_ptu7ov7y.pdb	VDY	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-E-A-VDY1/BD1mz9-E-A-VDY1_protonated.pdb	VDY	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-E-D-VDY1/plipfixed.BD1mz9-E-D-VDY1_95ff6oa_.pdb	VDY	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1mz9-E-D-VDY1/BD1mz9-E-D-VDY1_protonated.pdb	VDY	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1n83-A-A-CLR1/BD1n83-A-A-CLR1_protonated.pdb	CLR	28	28	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1nfq-A-A-AOI1/BD1nfq-A-A-AOI1_protonated.pdb	AOI	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1nhz-A-A-4861/BD1nhz-A-A-4861_protonated.pdb	486	32	32	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1o1v-A-A-TCH1/BD1o1v-A-A-TCH1_protonated.pdb	TCH	35	35	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1o91-C-C-CPS1/BD1o91-C-C-CPS1_protonated.pdb	CPS	42	32	10	0	C28,C29,C30,C31,C32,N2,O1S,O2S,O3S,S	
/Volumes/GigiMurin/plip/sterol_lipids/BD1ogx-A-A-EQU1/BD1ogx-A-A-EQU1_protonated.pdb	EQU	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1ogx-B-B-EQU1/BD1ogx-B-B-EQU1_protonated.pdb	EQU	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1ogz-A-A-EQU1/BD1ogz-A-A-EQU1_protonated.pdb	EQU	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1oh0-A-A-EQU1/BD1oh0-A-A-EQU1_protonated.pdb	EQU	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1oh0-B-B-EQU1/BD1oh0-B-B-EQU1_protonated.pdb	EQU	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1oho-A-A-EQU1/BD1oho-A-A-EQU1_protonated.pdb	EQU	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1ohp-A-A-ESR1/BD1ohp-A-A-ESR1_protonated.pdb	ESR	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1ohp-B-B-ESR1/BD1ohp-B-B-ESR1_protonated.pdb	ESR	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1ohp-C-C-ESR1/BD1ohp-C-C-ESR1_protonated.pdb	ESR	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1ohp-D-D-ESR1/BD1ohp-D-D-ESR1_protonated.pdb	ESR	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1ohs-A-A-5SD1/BD1ohs-A-A-5SD1_protonated.pdb	5SD	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1ohs-B-B-5SD1/BD1ohs-B-B-5SD1_protonated.pdb	5SD	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1os6-A-A-DXC1/BD1os6-A-A-DXC1_protonated.pdb	DXC	28	28	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1osv-A-A-CHC1/BD1osv-A-A-CHC1_protonated.pdb	CHC	30	30	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1osv-B-B-CHC1/BD1osv-B-B-CHC1_protonated.pdb	CHC	30	30	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1ot7-A-A-CHC1/BD1ot7-A-A-CHC1_protonated.pdb	CHC	30	30	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1ov4-A-A-AOX1/BD1ov4-A-A-AOX1_protonated.pdb	AOX	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1p8d-A-A-CO11/BD1p8d-A-A-CO11_protonated.pdb	CO1	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1p8d-B-B-CO11/BD1p8d-B-B-CO11_protonated.pdb	CO1	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1p93-A-A-DEX1/BD1p93-A-A-DEX1_protonated.pdb	DEX	28	28	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1p93-B-B-DEX1/BD1p93-B-B-DEX1_protonated.pdb	DEX	28	28	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1pcg-A-A-EST1/BD1pcg-A-A-EST1_protonated.pdb	EST	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1puc-A-A-CPS1/BD1puc-A-A-CPS1_protonated.pdb	CPS	42	26	16	0	C24,C25,C26,C27,C28,C29,C30,C31,C32,N1,N2,O1,O1S,O2S,O3S,S	
/Volumes/GigiMurin/plip/sterol_lipids/BD1q13-A-A-TES1/BD1q13-A-A-TES1_protonated.pdb	TES	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1q20-A-A-PLO1/BD1q20-A-A-PLO1_protonated.pdb	PLO	23	23	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1q22-A-A-AND1/BD1q22-A-A-AND1_protonated.pdb	AND	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1qjg-A-A-EQU1/BD1qjg-A-A-EQU1_protonated.pdb	EQU	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1qjg-B-B-EQU1/BD1qjg-B-B-EQU1_protonated.pdb	EQU	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1qjg-D-B-EQU1/plipfixed.BD1qjg-D-B-EQU1_2dlk98su.pdb	EQU	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1qjg-D-B-EQU1/BD1qjg-D-B-EQU1_protonated.pdb	EQU	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1qjg-D-D-EQU1/BD1qjg-D-D-EQU1_protonated.pdb	EQU	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1qkt-A-A-EST1/BD1qkt-A-A-EST1_protonated.pdb	EST	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1qku-A-A-EST1/BD1qku-A-A-EST1_protonated.pdb	EST	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1qyw-A-A-5SD1/BD1qyw-A-A-5SD1_protonated.pdb	5SD	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1qyx-A-A-ASD1/BD1qyx-A-A-ASD1_protonated.pdb	ASD	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1r1k-D-D-P1A1/BD1r1k-D-D-P1A1_protonated.pdb	P1A	33	33	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1rjk-A-A-VDZ1/BD1rjk-A-A-VDZ1_protonated.pdb	VDZ	30	30	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1rk3-A-A-VDX1/BD1rk3-A-A-VDX1_protonated.pdb	VDX	30	30	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1rkg-A-A-VD11/BD1rkg-A-A-VD11_protonated.pdb	VD1	25	25	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1rkh-A-A-VD21/BD1rkh-A-A-VD21_protonated.pdb	VD2	30	30	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1s0x-A-A-C3S1/BD1s0x-A-A-C3S1_protonated.pdb	C3S	32	32	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1s0z-A-A-EB11/BD1s0z-A-A-EB11_protonated.pdb	EB1	33	33	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1s19-A-A-MC91/BD1s19-A-A-MC91_protonated.pdb	MC9	30	30	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1s9q-A-A-CHD1/BD1s9q-A-A-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1s9q-B-B-CHD1/BD1s9q-B-B-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1sqn-A-A-NDR1/BD1sqn-A-A-NDR1_protonated.pdb	NDR	22	22	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1sqn-B-B-NDR1/BD1sqn-B-B-NDR1_protonated.pdb	NDR	22	22	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1sr7-A-A-MOF1/BD1sr7-A-A-MOF1_protonated.pdb	MOF	35	35	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1t5z-A-A-DHT1/BD1t5z-A-A-DHT1_protonated.pdb	DHT	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1t63-A-A-DHT1/plipfixed.BD1t63-A-A-DHT1_j5zrq66x.pdb	DHT	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1t63-A-A-DHT1/BD1t63-A-A-DHT1_protonated.pdb	DHT	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1t65-A-A-DHT1/BD1t65-A-A-DHT1_protonated.pdb	DHT	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1t73-A-A-DHT1/BD1t73-A-A-DHT1_protonated.pdb	DHT	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1t74-A-A-DHT1/BD1t74-A-A-DHT1_protonated.pdb	DHT	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1t76-A-A-DHT1/BD1t76-A-A-DHT1_protonated.pdb	DHT	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1t79-A-A-DHT1/BD1t79-A-A-DHT1_protonated.pdb	DHT	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1t7f-A-A-DHT1/BD1t7f-A-A-DHT1_protonated.pdb	DHT	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1t7m-A-A-DHT1/BD1t7m-A-A-DHT1_protonated.pdb	DHT	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1t7r-A-A-DHT1/BD1t7r-A-A-DHT1_protonated.pdb	DHT	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1t7t-A-A-DHT1/BD1t7t-A-A-DHT1_protonated.pdb	DHT	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1tw4-A-A-CHD1/BD1tw4-A-A-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1tw4-A-A-CHD2/BD1tw4-A-A-CHD2_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1tw4-B-B-CHD2/BD1tw4-B-B-CHD2_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-A-B-CHD1/plipfixed.BD1v54-A-B-CHD1_obhjnmju.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-A-B-CHD1/BD1v54-A-B-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-A-C-CHD1/plipfixed.BD1v54-A-C-CHD1_mfp_xo1_.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-A-C-CHD1/BD1v54-A-C-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-B-B-CHD1/BD1v54-B-B-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-C-C-CHD1/BD1v54-C-C-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-C-C-CHD2/BD1v54-C-C-CHD2_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-G-O-CHD1/plipfixed.BD1v54-G-O-CHD1_0oxlk_jn.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-G-O-CHD1/BD1v54-G-O-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-J-C-CHD2/plipfixed.BD1v54-J-C-CHD2_03atgh0m.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-J-C-CHD2/BD1v54-J-C-CHD2_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-J-J-CHD1/BD1v54-J-J-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-N-O-CHD1/plipfixed.BD1v54-N-O-CHD1__b2cacx1.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-N-O-CHD1/BD1v54-N-O-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-N-P-CHD1/plipfixed.BD1v54-N-P-CHD1_8p657wlp.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-N-P-CHD1/BD1v54-N-P-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-O-O-CHD1/BD1v54-O-O-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-P-P-CHD1/BD1v54-P-P-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-P-P-CHD2/BD1v54-P-P-CHD2_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-T-B-CHD1/plipfixed.BD1v54-T-B-CHD1_r34iouv3.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-T-B-CHD1/BD1v54-T-B-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-W-P-CHD2/plipfixed.BD1v54-W-P-CHD2_z162twej.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-W-P-CHD2/BD1v54-W-P-CHD2_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v54-W-W-CHD1/BD1v54-W-W-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-A-B-CHD1/plipfixed.BD1v55-A-B-CHD1_33vtbu5e.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-A-B-CHD1/BD1v55-A-B-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-A-C-CHD1/plipfixed.BD1v55-A-C-CHD1_pkwabo3i.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-A-C-CHD1/BD1v55-A-C-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-B-B-CHD1/BD1v55-B-B-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-C-C-CHD1/BD1v55-C-C-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-C-C-CHD2/BD1v55-C-C-CHD2_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-C-P-CHD1/plipfixed.BD1v55-C-P-CHD1_gto000w2.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-C-P-CHD1/BD1v55-C-P-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-G-O-CHD1/plipfixed.BD1v55-G-O-CHD1_uv6e2_3d.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-G-O-CHD1/BD1v55-G-O-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-J-C-CHD2/plipfixed.BD1v55-J-C-CHD2_3yxn5z81.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-J-C-CHD2/BD1v55-J-C-CHD2_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-J-J-CHD1/BD1v55-J-J-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-N-O-CHD1/plipfixed.BD1v55-N-O-CHD1_3nvc2nlt.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-N-O-CHD1/BD1v55-N-O-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-N-P-CHD1/plipfixed.BD1v55-N-P-CHD1_4y6ajojg.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-N-P-CHD1/BD1v55-N-P-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-O-O-CHD1/BD1v55-O-O-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-P-P-CHD1/BD1v55-P-P-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-P-P-CHD2/BD1v55-P-P-CHD2_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-T-B-CHD1/plipfixed.BD1v55-T-B-CHD1_s6gh5eec.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-T-B-CHD1/BD1v55-T-B-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-W-P-CHD2/plipfixed.BD1v55-W-P-CHD2_lgbc2uoe.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-W-P-CHD2/BD1v55-W-P-CHD2_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1v55-W-W-CHD1/BD1v55-W-W-CHD1_protonated.pdb	CHD	29	29	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1vk5-A-A-CPS1/BD1vk5-A-A-CPS1_protonated.pdb	CPS	42	32	10	0	C28,C29,C30,C31,C32,N2,O1S,O2S,O3S,S	
/Volumes/GigiMurin/plip/sterol_lipids/BD1vpo-H-H-TES1/BD1vpo-H-H-TES1_protonated.pdb	TES	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1vpo-L-H-TES1/plipfixed.BD1vpo-L-H-TES1_ldo3n4oa.pdb	TES	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1vpo-L-H-TES1/BD1vpo-L-H-TES1_protonated.pdb	TES	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1w0f-A-A-STR1/BD1w0f-A-A-STR1_protonated.pdb	STR	23	23	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1w6k-A-A-LAN1/BD1w6k-A-A-LAN1_protonated.pdb	LAN	31	31	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1w6y-A-A-EQU1/BD1w6y-A-A-EQU1_protonated.pdb	EQU	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1x8j-A-A-AOI1/BD1x8j-A-A-AOI1_protonated.pdb	AOI	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1x8v-A-A-ESL1/BD1x8v-A-A-ESL1_protonated.pdb	ESL	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1x8v-A-A-ESL2/BD1x8v-A-A-ESL2_protonated.pdb	ESL	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1xf0-A-A-ASD1/BD1xf0-A-A-ASD1_protonated.pdb	ASD	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1xj7-A-A-DHT1/BD1xj7-A-A-DHT1_protonated.pdb	DHT	21	21	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1xji-A-A-CPS1/BD1xji-A-A-CPS1_protonated.pdb	CPS	42	27	15	0	C25,C26,C27,C28,C29,C30,C31,C32,N1,N2,O1,O1S,O2S,O3S,S	
/Volumes/GigiMurin/plip/sterol_lipids/BD1xnx-A-A-ATE1/BD1xnx-A-A-ATE1_protonated.pdb	ATE	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1xnx-B-B-ATE1/BD1xnx-B-B-ATE1_protonated.pdb	ATE	20	20	0	0		
/Volumes/GigiMurin/plip/sterol_lipids/BD1xow-A-A-R181/BD1xow-A-A-R181_protonated.pdb	R18	21	21	0	0		
