class	GO_CC	ratio
Fatty Acyl	cytoplasmic side of endoplasmic reticulum membrane [GO:0098554]	0.40117603275027913
Fatty Acyl	ciliary basal body [GO:0036064]	0.40117603275027913
Fatty Acyl	basal plasma membrane [GO:0009925]	0.40117603275027913
Fatty Acyl	plasma membrane [GO:0005886]	0.40117603275027913
Fatty Acyl	motile cilium [GO:0031514]	0.40117603275027913
Fatty Acyl	non-motile cilium [GO:0097730]	0.40117603275027913
Fatty Acyl	ciliary membrane [GO:0060170]	0.40117603275027913
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	0.40117603275027913
Fatty Acyl	migrasome [GO:0140494]	0.40117603275027913
Fatty Acyl	cytoplasmic vesicle membrane [GO:0030659]	0.40117603275027913
Fatty Acyl	lumenal side of endoplasmic reticulum membrane [GO:0098553]	0.40117603275027913
Fatty Acyl	lamellipodium [GO:0030027]	0.40117603275027913
Fatty Acyl	membrane [GO:0016020]	0.40117603275027913
Fatty Acyl	extracellular exosome [GO:0070062]	0.40117603275027913
Fatty Acyl	basolateral plasma membrane [GO:0016323]	0.40117603275027913
Fatty Acyl	cytoplasm [GO:0005737]	0.40117603275027913
Fatty Acyl	Golgi apparatus [GO:0005794]	0.40117603275027913
Fatty Acyl	polycystin complex [GO:0002133]	0.40117603275027913
Fatty Acyl	cilium [GO:0005929]	0.40117603275027913
Fatty Acyl	basal cortex [GO:0045180]	0.40117603275027913
Fatty Acyl	mitotic spindle [GO:0072686]	0.40117603275027913
Fatty Acyl	cation channel complex [GO:0034703]	0.40117603275027913
Fatty Acyl	endoplasmic reticulum [GO:0005783]	0.40117603275027913
Fatty Acyl	periplasmic space [GO:0042597]	0.5853078519543411
Fatty Acyl	membrane [GO:0016020]	0.32510806356314337
Fatty Acyl	extracellular exosome [GO:0070062]	0.18117129871097534
Fatty Acyl	cytosol [GO:0005829]	0.18117129871097534
Fatty Acyl	extracellular space [GO:0005615]	0.18117129871097534
Fatty Acyl	nucleus [GO:0005634]	0.18117129871097534
Fatty Acyl	plasma membrane [GO:0005886]	0.3698745743968804
Fatty Acyl	respirasome [GO:0070469]	0.3698745743968804
Fatty Acyl	plasma membrane [GO:0005886]	1.4486115601537521
Fatty Acyl	proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]	1.4486115601537521
Fatty Acyl	chloride channel complex [GO:0034707]	0.3096421876273535
Fatty Acyl	postsynaptic membrane [GO:0045211]	0.3096421876273535
Fatty Acyl	plasma membrane [GO:0005886]	0.3096421876273535
Fatty Acyl	presynaptic membrane [GO:0042734]	0.3096421876273535
Fatty Acyl	GABA-A receptor complex [GO:1902711]	0.3096421876273535
Fatty Acyl	GABA-ergic synapse [GO:0098982]	0.3096421876273535
Fatty Acyl	glutamatergic synapse [GO:0098978]	0.3096421876273535
Fatty Acyl	neuron projection [GO:0043005]	0.3096421876273535
Fatty Acyl	synapse [GO:0045202]	0.3096421876273535
Fatty Acyl	transmembrane transporter complex [GO:1902495]	0.3096421876273535
Fatty Acyl	membrane [GO:0016020]	0.5015451934910433
Fatty Acyl	cytosol [GO:0005829]	0.3330395281036002
Fatty Acyl	plasma membrane [GO:0005886]	0.3354013783147438
Fatty Acyl	ciliary plasm [GO:0097014]	2.4422141119221408
Fatty Acyl	cytosol [GO:0005829]	2.4422141119221408
Fatty Acyl	cytoplasm [GO:0005737]	2.4422141119221408
Fatty Acyl	glycosome [GO:0020015]	2.4422141119221408
Fatty Acyl	plasma membrane [GO:0005886]	0.28944300846383864
Fatty Acyl	azurophil granule lumen [GO:0035578]	0.9144993445435271
Fatty Acyl	cytosol [GO:0005829]	0.9144993445435271
Fatty Acyl	ficolin-1-rich granule lumen [GO:1904813]	0.9144993445435271
Fatty Acyl	extracellular exosome [GO:0070062]	0.9144993445435271
Fatty Acyl	nucleoplasm [GO:0005654]	0.9144993445435271
Fatty Acyl	membrane [GO:0016020]	0.9144993445435271
Fatty Acyl	extracellular region [GO:0005576]	0.9144993445435271
Fatty Acyl	plasma membrane [GO:0005886]	0.5082849604221635
Fatty Acyl	cell-cell junction [GO:0005911]	0.31094839327373003
Fatty Acyl	cytosol [GO:0005829]	0.31094839327373003
Fatty Acyl	cytoplasmic side of endoplasmic reticulum membrane [GO:0098554]	0.31094839327373003
Fatty Acyl	ciliary basal body [GO:0036064]	0.31094839327373003
Fatty Acyl	basal plasma membrane [GO:0009925]	0.31094839327373003
Fatty Acyl	plasma membrane [GO:0005886]	0.31094839327373003
Fatty Acyl	motile cilium [GO:0031514]	0.31094839327373003
Fatty Acyl	non-motile cilium [GO:0097730]	0.31094839327373003
Fatty Acyl	ciliary membrane [GO:0060170]	0.31094839327373003
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	0.31094839327373003
Fatty Acyl	migrasome [GO:0140494]	0.31094839327373003
Fatty Acyl	cytoplasmic vesicle membrane [GO:0030659]	0.31094839327373003
Fatty Acyl	lumenal side of endoplasmic reticulum membrane [GO:0098553]	0.31094839327373003
Fatty Acyl	lamellipodium [GO:0030027]	0.31094839327373003
Fatty Acyl	membrane [GO:0016020]	0.31094839327373003
Fatty Acyl	extracellular exosome [GO:0070062]	0.31094839327373003
Fatty Acyl	basolateral plasma membrane [GO:0016323]	0.31094839327373003
Fatty Acyl	cytoplasm [GO:0005737]	0.31094839327373003
Fatty Acyl	Golgi apparatus [GO:0005794]	0.31094839327373003
Fatty Acyl	polycystin complex [GO:0002133]	0.31094839327373003
Fatty Acyl	cilium [GO:0005929]	0.31094839327373003
Fatty Acyl	basal cortex [GO:0045180]	0.31094839327373003
Fatty Acyl	mitotic spindle [GO:0072686]	0.31094839327373003
Fatty Acyl	cation channel complex [GO:0034703]	0.31094839327373003
Fatty Acyl	endoplasmic reticulum [GO:0005783]	0.31094839327373003
Fatty Acyl	extracellular region [GO:0005576]	0.12932013629725783
Fatty Acyl	chloride channel complex [GO:0034707]	0.3613222042273992
