class	GO_CC	as_max_dst
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.7
Saccharolipid	cell outer membrane [GO:0009279]	18.7
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.7
Saccharolipid	cell outer membrane [GO:0009279]	18.7
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	12.52
Saccharolipid	cell outer membrane [GO:0009279]	12.52
Saccharolipid	cytoplasm [GO:0005737]	17.58
Saccharolipid	cytoplasm [GO:0005737]	16.82
Saccharolipid	membrane [GO:0016020]	15.21
Saccharolipid	Golgi membrane [GO:0000139]	15.21
Saccharolipid	membrane [GO:0016020]	14.83
Saccharolipid	Golgi membrane [GO:0000139]	14.83
Saccharolipid	plasma membrane [GO:0005886]	19.42
Saccharolipid	basement membrane [GO:0005604]	25.59
Saccharolipid	perinuclear region of cytoplasm [GO:0048471]	25.59
Saccharolipid	neuromuscular junction [GO:0031594]	25.59
Saccharolipid	plasma membrane [GO:0005886]	25.59
Saccharolipid	membrane [GO:0016020]	25.59
Saccharolipid	side of membrane [GO:0098552]	25.59
Saccharolipid	synapse [GO:0045202]	25.59
Saccharolipid	extracellular region [GO:0005576]	25.59
Saccharolipid	extracellular space [GO:0005615]	25.59
Saccharolipid	synaptic cleft [GO:0043083]	25.59
Saccharolipid	nucleus [GO:0005634]	25.59
Saccharolipid	cell surface [GO:0009986]	25.59
Saccharolipid	Golgi apparatus [GO:0005794]	25.59
Saccharolipid	basement membrane [GO:0005604]	15.02
Saccharolipid	perinuclear region of cytoplasm [GO:0048471]	15.02
Saccharolipid	neuromuscular junction [GO:0031594]	15.02
Saccharolipid	plasma membrane [GO:0005886]	15.02
Saccharolipid	membrane [GO:0016020]	15.02
Saccharolipid	side of membrane [GO:0098552]	15.02
Saccharolipid	synapse [GO:0045202]	15.02
Saccharolipid	extracellular region [GO:0005576]	15.02
Saccharolipid	extracellular space [GO:0005615]	15.02
Saccharolipid	synaptic cleft [GO:0043083]	15.02
Saccharolipid	nucleus [GO:0005634]	15.02
Saccharolipid	cell surface [GO:0009986]	15.02
Saccharolipid	Golgi apparatus [GO:0005794]	15.02
Saccharolipid	membrane [GO:0016020]	19.01
Saccharolipid	Golgi apparatus [GO:0005794]	19.01
Saccharolipid	membrane [GO:0016020]	18.69
Saccharolipid	Golgi apparatus [GO:0005794]	18.69
Saccharolipid	membrane [GO:0016020]	17.77
Saccharolipid	plasma membrane [GO:0005886]	18.74
Saccharolipid	plasma membrane [GO:0005886]	18.41
Saccharolipid	cytoplasm [GO:0005737]	19.68
Saccharolipid	cytoplasm [GO:0005737]	17.72
Saccharolipid	cytoplasm [GO:0005737]	19.41
Saccharolipid	cytoplasm [GO:0005737]	19.99
Saccharolipid	membrane [GO:0016020]	17.43
Saccharolipid	membrane [GO:0016020]	17.26
Saccharolipid	cytosol [GO:0005829]	18.27
Saccharolipid	cytosol [GO:0005829]	18.33
Saccharolipid	mitochondrial membrane [GO:0031966]	19.26
Saccharolipid	cytosol [GO:0005829]	19.26
Saccharolipid	glutamatergic synapse [GO:0098978]	19.26
Saccharolipid	histone acetyltransferase complex [GO:0000123]	19.26
Saccharolipid	plasma membrane [GO:0005886]	19.26
Saccharolipid	nucleoplasm [GO:0005654]	19.26
Saccharolipid	NSL complex [GO:0044545]	19.26
Saccharolipid	protein-containing complex [GO:0032991]	19.26
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	19.26
Saccharolipid	cell projection [GO:0042995]	19.26
Saccharolipid	nucleus [GO:0005634]	19.26
Saccharolipid	mitochondrial membrane [GO:0031966]	19.48
Saccharolipid	cytosol [GO:0005829]	19.48
Saccharolipid	glutamatergic synapse [GO:0098978]	19.48
Saccharolipid	histone acetyltransferase complex [GO:0000123]	19.48
Saccharolipid	plasma membrane [GO:0005886]	19.48
Saccharolipid	nucleoplasm [GO:0005654]	19.48
