StruCluster	SC000	SC001	SC002	SC003	SC004	SC005	SC006	SC007	SC008	SC009	SC010	SC011	SC012	SC013	SC014	SC015	SC016	SC017	SC018	SC019	SC020	SC021	SC022	SC023	SC024	SC025	SC026	SC027	SC028	SC029	SC030	SC031	SC032	SC033	SC034	SC035	SC036	SC037	SC038	SC039	SC040	SC041	SC042	SC043	SC044	SC045	SC046	SC047	SC048	SC049	SC050	SC051	SC052	SC053	SC054	SC055	SC056	SC057	SC058	SC059	SC060	SC061	SC062	SC063	SC064	SC065	SC066	SC067	SC068	SC069	SC070	SC071	SC072	SC073	SC074	SC075	SC076	SC077	SC078	SC079	SC080	SC081	SC082	SC083	SC084	SC085	SC086	SC087	SC088	SC089	SC090	SC091	SC092	SC093	SC094	SC095	SC096	SC097	SC098	SC099	SC100	SC101	SC102	SC103	SC104	SC105	SC106	SC107	SC108	SC109	SC110	SC111	SC112	SC113	SC114	SC115	SC116	SC117	SC118	SC119	SC120	SC121	SC122	SC124	SC125	SC126	SC127	SC128	SC129	SC130	SC131	SC132	SC133	SC134	SC135	SC136	SC137	SC138	SC139	SC140	SC141	SC142	SC143	SC144	SC145	SC146	SC147	SC148	SC149	SC150	SC151	SC152	SC153	SC154	SC155	SC156	SC157	SC158	SC159	SC160	SC161	SC162	SC163	SC164	SC165	SC166	SC167	SC168	SC169	SC170	SC171	SC172	SC173	SC174	SC175	SC176	SC177	SC178	SC179	SC180	SC181	SC182	SC183	SC184	SC185	SC186	SC187	SC188	SC189	SC190	SC191	SC192	SC193	SC194	SC195
SC010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SC011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SC012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SC013	0.017552861579414377	0.0	0.0	0.008120401337792642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40575148865784494	0.0	0.0	0.008619565217391306	0.0011770652173913043	0.0	0.0036721739130434784	0.0	0.1496009364548495	0.0	0.0	0.0	0.0	0.003458763586956522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.89471631897056e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08740291501976286	0.0	0.0	0.00032921994884910487	0.0007406838768115942	0.0	0.0	8.34838214266801e-05	0.006568458850931677	0.0017105978260869563	0.015782190886538712	0.0013257437070938215	0.0	0.0	0.0	0.0005925644478645633	0.0	0.0	0.00013920011148272019	0.0009385093167701863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006153764581124072	0.0	0.055773091506572295	0.04608734611189029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014448568398727467	0.0	0.0	0.0	0.0	5.629277375201289e-05	0.0	0.0	0.0003698067632850242	0.0	0.0	0.0	0.0	0.0	0.002931739130434783	0.0	0.0	0.0	0.0	0.0011731187290969897	0.0	0.0	0.0	0.0	0.004820795194508009	0.0	0.0005714426877470356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.054987212276215e-05	0.0	0.0	0.0	0.0	0.015173490451036165	0.0002967741935483871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003824604743083004	0.0	0.01983016090380007	0.0	0.0	0.0	0.001111061381074169
SC014	0.0	0.0	0.0	0.0018735042735042733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5543827160493827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034575396825396822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011467661691542288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043687179487179484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002215448603683898	0.012750980392156863	0.0	0.0	0.0	0.0014601784266017842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SC015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9594489795918367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011060317460317459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SC016	0.024046355685131193	0.0	0.036854285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009652639751552795	0.0	0.0	0.32469795918367345	0.0	0.00466984126984127	0.0	0.0	0.016988278388278388	0.0	0.020622299651567942	0.0	0.0	0.07208482142857142	0.29236249999999997	0.0	0.0	0.0	0.0	0.01998857142857143	0.0	0.0007835361947469571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024485714285714284	0.0	0.0016048319327731093	0.0032638655462184874	0.0026523809523809525	0.111675	0.0	0.2436061945362798	0.0008739795918367347	0.011698214285714286	0.0054096954096954095	0.004130075187969926	0.007327329192546583	0.039481318681318676	0.0	0.054351580278128954	0.0	0.0	0.008319505494505495	0.01831482993197279	0.0	0.0	0.15563392857142858	0.0	0.0011406593406593408	0.0	0.0	0.0	0.01883693379790941	0.0	0.0005009966777408637	0.05673753200204813	0.2818964285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0635401098901099	0.0	0.0	0.15492539682539683	0.003534497354497355	0.0	0.0	0.0	0.0	0.0	0.0	0.009447585978835979	0.0	0.0	0.05361587301587301	0.0	0.0	0.0	0.0	0.0	0.13121142857142856	0.0	0.0	0.0	0.0	0.022836813186813187	0.0	0.0	0.0	0.0	0.00778796992481203	0.0	0.0	0.0051678571428571424	0.0	0.01684406196213425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03257486631016043	0.001148487394957983	0.10698870431893688	0.0	0.0	0.0025448383733055265	0.006266648865153538	0.008629032258064518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034534999999999996	0.06246103896103896	0.0	0.016084701912260968	0.0	0.0	0.0	0.004516806722689075
SC017	0.0	0.0	0.0	0.048288837606837616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3775900444444444	0.011832962962962962	0.02828466666666667	0.0	0.0021029264957264956	0.0	0.0	0.0	0.008375833333333332	0.0028983333333333335	0.0	0.0	0.0	0.0	0.0	0.028615733333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010103636363636365	0.0	0.023626004901960783	0.01627456862745098	0.0046559999999999995	0.0	0.0	6.466910272025984e-05	0.015107678571428574	0.011347500000000002	0.0004317217217217217	0.0	0.0012382608695652175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01735783582089552	0.0	0.0	0.0	0.0	0.0	0.0	0.05685235772357724	0.0	0.0005468217054263566	0.003424205495818399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9876543209876536e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006688888888888889	0.0	0.0	0.0	0.0	0.04134523076923077	0.0	0.0	0.0	0.0	0.008430508771929825	0.0	0.006436666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016762541889483066	0.015667176470588233	0.04453255813953489	0.0	0.0	0.010438030413625305	0.00035676012461059194	0.0030970967741935484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008401333333333334	0.0	0.0	0.012215757575757576	0.0	0.0006331058617672791	0.0	0.0	0.0	0.0
SC018	0.007347619047619047	0.0	0.0	0.03716217948717949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.999999999999999e-05	0.0	0.0	0.0007753968253968254	0.014261944444444445	0.6399278549382716	0.0013611111111111111	0.0	0.0026328917378917378	0.0	0.0	0.015035185185185186	0.0	0.001115798611111111	0.0	0.0	0.0	0.0	0.0	0.013814444444444443	0.0	6.266816143497759e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03679861111111111	0.0	0.009151348039215685	0.02922434640522876	0.0	0.0	0.0	0.0	0.023030719246031745	0.00038923611111111114	0.0	0.0	0.020329468599033815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007150290215588723	0.0	0.0	0.0	0.0	0.0	0.0	0.00013739837398373987	0.0	0.0008771640826873386	0.0013803066507367583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.737268518518519e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002727314814814815	0.0	0.0	0.0	0.0	0.0002012820512820513	0.0	0.0	0.0	0.0	0.0007453947368421052	0.0	0.0	0.0021993055555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016929887106357695	0.013293349673202615	0.0	0.0	0.0	0.0043135137875101376	0.00016789719626168225	0.0004034050179211469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013984217171717171	0.0	0.002850153105861767	0.0	0.0	0.0	0.0
SC019	0.0018310204081632652	0.0	0.0	0.05572410256410256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06248	0.005852826086956522	0.011564444444444443	0.0	0.0	0.028017933333333335	0.0013611111111111111	0.313488	0.0	0.012431128205128206	0.0	0.0	0.05677333333333334	0.00835	0.0	0.0	0.0	0.0	0.0	0.0	0.018198799999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03499272727272727	0.0	0.06752255882352941	0.026123529411764705	0.005683333333333334	0.0	0.0	0.0	0.022776946428571428	0.00818375	0.0	0.0	0.0	0.0	0.0	0.0013435398230088496	0.0	0.0	0.0	0.0	0.0	0.00839102985074627	0.0	0.0	0.0	0.0	0.0	0.0	0.02077609756097561	0.0	0.00012116279069767443	0.002143225806451613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010175555555555554	0.0	0.0	0.0	0.0	0.0	0.001041	0.0	0.0	0.0	0.0	0.02401346153846154	0.0	0.0	0.0	0.0	0.011699052631578947	0.0	0.01792909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008856470588235296	0.0738210588235294	0.008078139534883722	0.0	0.0	0.013049452554744526	0.0011931177570093459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01002	0.0	0.0	0.003943636363636364	0.0	0.0026937007874015748	0.0	0.0	0.0	0.0
SC020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9982734387282732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002810163551401869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SC021	0.047272328623757194	0.0	0.0	0.023687836949375412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1603415050167224	0.0	0.0	0.014398901098901098	0.0019034358974358975	0.0029164387464387467	0.02247168205128205	0.0	0.28607009072978307	0.0	0.0	0.0	0.0004631623931623931	0.02181517628205128	0.0	0.0	0.0	0.0	0.0	0.006461538461538461	0.0	0.0010101391284350926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08990454545454546	0.0	0.005756724736048266	0.0031828054298642535	0.005432577136752137	0.0	0.0	0.002097367188231987	0.019327981684981684	0.00444175641025641	0.030647780395780394	0.007338191632928474	0.00010849498327759198	0.001625404339250493	0.0	0.0029955298388926704	0.0	0.0	0.00765656607495069	0.006736410256410257	1.238746438746439e-05	0.0016734213547646383	0.00011608974358974359	0.0	4.19723865877712e-05	0.0	0.0	0.0	0.009947479674796748	0.0	0.05822810971973763	0.019980194835033542	0.0	0.0	0.0	0.0	0.0	0.0014010859728506785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000725925925925926	0.0007768129154795821	0.0	0.005992170106316448	0.0	0.0	0.0	0.0	0.002666454178537512	0.0	0.0	0.0022691168091168094	0.0	0.0	0.0	0.0	0.0	0.006314615384615385	0.0	0.0	0.0	0.0	0.014104063116370809	0.0	0.0	0.0	0.0	0.010450499325236166	0.0	0.0006090442890442889	0.015727692307692307	0.0	0.0005225764596848934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002728630741807212	0.001076958371040724	0.006783887895050686	0.0	0.0	0.009662305820699981	0.01453376659477594	0.0005119437551695616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016859487179487178	0.04188923076923077	0.0007345128205128205	0.0034274941724941727	0.0	0.02309226273638872	0.0	0.0	0.0	0.004964766214177979
SC022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SC023	0.007754703832752613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009245296167247388	0.0	0.0	0.0	0.0	0.0010497560975609756	0.0	0.5099682926829269	0.0010772357723577235	0.0	0.02585907012195122	0.04768963414634146	0.0	0.0	0.0	0.0	0.0032577560975609755	0.0	0.006348550803893689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002765188470066519	0.0	0.0062460903873744625	0.0	0.010179034552845528	0.028912398373983742	0.0	0.04540788152461305	0.0	0.0	0.08291560096682048	0.010975481386392812	0.006416118769883352	0.007554831144465291	0.0	0.04598499892078567	0.0	0.0	0.006693511569731083	0.010354889663182347	0.0	3.846013833272661e-05	0.02753963414634146	0.0	0.48036941838649155	0.0	0.0	0.0	0.00808256989886972	0.0	0.013634855360181507	0.0892594982078853	0.04569298780487805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037063789868667916	0.0	0.0	0.01046829268292683	0.514183775971093	0.0	0.0031219512195121953	0.0	0.0	0.0	0.0	0.006163132339656731	0.0	0.0005536585365853659	0.005942276422764227	0.0006310975609756098	0.0005939024390243903	0.0	0.0	0.0	0.007328373983739837	0.0	0.0	0.0	0.0	0.008651594746716697	0.0	0.0	0.0	0.0	0.011473555840821567	0.0	0.0	0.008366463414634146	0.0	0.027012400822803408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055933220294769784	0.0	0.01302461712989223	0.0	0.0	0.1079339149011928	0.06206326874857534	0.01492486231313926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005863414634146341	0.003395121951219512	0.019853414634146343	0.024759035476718406	0.0	0.005978010370654888	0.0	0.0	0.0	0.010102295552367288
