class	ratio
Sterol	0.7068873692507616
Sterol	0.5661084215748328
Sterol	0.7679966420259776
Sterol	2.314159292035398
Sterol	0.4155608591885442
Sterol	0.28038607817443834
Sterol	0.9466932944158538
Sterol	1.261089218955239
Sterol	0.848796241926013
Sterol	0.955487336914812
Sterol	1.0460276918940719
Sterol	0.43086846288244024
Sterol	0.5813292354975029
Sterol	0.6904376657824934
Sterol	2.885345717234262
Sterol	1.6284161180929582
Sterol	0.5289532082772225
Sterol	0.5395962457942269
Sterol	0.41026320438085145
Sterol	0.2924340025292444
Sterol	1.0757152075715206
Sterol	0.2936884348777818
Sterol	0.27331743953079707
Sterol	0.7961108329160408
Sterol	1.026516616845437
Sterol	0.7553683173195368
Sterol	0.44967346059997126
Sterol	0.9497917812524553
Sterol	0.466440317812269
Sterol	0.5425664180081142
Sterol	0.4084570654321684
Sterol	0.41587340268364376
Sterol	1.4158826930151887
Sterol	3.832679152181227
Sterol	0.48534541336353343
Sterol	0.3696393324959627
Sterol	0.8818159589208574
Sterol	1.0350702611422713
Sterol	0.587406118193079
Sterol	0.771397434822701
Sterol	0.4686470653815359
Sterol	0.7966710273610378
Sterol	0.45936639861838197
Sterol	0.594345825115056
Sterol	0.32194387700247284
Sterol	0.6845427661510465
Sterol	0.6499175665037801
Sterol	0.45896925148692624
Sterol	0.4361206522168266
Sterol	0.26929412376675393
Sterol	0.43360207889125796
Sterol	0.5545061777180643
Sterol	0.3028723539913287
Sterol	0.2735786835509827
Sterol	0.310282452868346
Sterol	8.6587786259542
Sterol	0.47896434775415664
Sterol	0.3146450447513887
Sterol	1.3480382811606362
Sterol	0.6401398790548503
Sterol	0.5913573671741565
Sterol	0.9129093773318963
Sterol	0.9330254703992659
Sterol	1.0826685165915135
Sterol	0.6882586812164276
Sterol	0.8426063137096411
Sterol	0.7177464201306825
Sterol	9.187976291278577
Sterol	0.8314936425876763
Sterol	0.7144439744596853
Sterol	0.45514362147701787
Sterol	1.1243049047172757
Sterol	1.2858105711245125
Sterol	0.4771082786146517
Sterol	4.059254671208837
Sterol	0.6939642398498469
Sterol	0.3421552686739671
Sterol	0.4887604549779185
Sterol	0.774865831842576
Sterol	3.540624308169139
Sterol	0.43186117630325016
Sterol	0.822068835543829
Sterol	1.1841437144176028
Sterol	0.22757521530030195
Sterol	0.6082889721070044
Sterol	0.6615728661945584
Sterol	0.5092874176821931
Sterol	1.2446020209182769
Sterol	0.6726306756978804
Sterol	0.48146619586982775
Sterol	1.0069552032171936
Sterol	0.6942684513070113
Sterol	0.6308545899985588
Sterol	0.676344705543438
Sterol	2.22077834179357
Sterol	0.7713034834288615
Sterol	0.45058204863139917
Sterol	2.121194642056015
Sterol	0.3820657716549914
Sterol	0.6016517814270623
Sterol	0.3083499572527786
Sterol	0.6179722325864541
Sterol	0.5859958926500789
Sterol	1.4522819834571945
Sterol	0.37386947262933734
Sterol	0.5180306719104397
Sterol	0.6138363360943695
Sterol	0.16915368397995784
Sterol	0.6927382856365059
Sterol	1.7933125331135573
Sterol	0.4867027886861858
Sterol	0.700278572646819
Sterol	0.6966550773288575
Sterol	0.6689292909910773
Sterol	0.23080460105684178
Sterol	1.7404936949218561
Sterol	0.45870935249840067
Sterol	0.23365130058410724
Sterol	0.5765634774375707
Sterol	0.8063280448814621
Sterol	1.0679351865616173
Sterol	1.0268329177057356
Sterol	0.594697546853573
Sterol	4.330736163353036
Sterol	0.4107681326205078
Sterol	0.6103028529123122
Sterol	2.092969598262758
Sterol	0.8089071963131386
Sterol	0.7624247557397381
Sterol	0.6762586814946234
Sterol	0.39296027151674395
Sterol	0.5599353476711967
Sterol	0.8320617767780535
Sterol	1.0137605327534656
Sterol	1.2251881046219992
Sterol	0.929999627657594
Sterol	3.5073780904915473
Sterol	0.4475
Sterol	0.3035042639556102
Sterol	0.5192512531328322
Sterol	0.781541045345819
Sterol	0.5492853777289147
Sterol	0.4628943594646271
Sterol	0.44130883676602956
Sterol	2.861129766435341
Sterol	0.7906024356072852
Sterol	0.37844573228790745
Sterol	0.6748473926540136
Sterol	0.34201001084964583
Sterol	0.41190486381600533
Sterol	1.2099222952779438
Sterol	0.27470537751449564
Sterol	0.2912444552114747
Sterol	0.44780800000000004
Sterol	0.26929912749991025
Sterol	1.0250966583816625
Sterol	1.0597297439402704
Sterol	1.0248615422068044
Sterol	0.3140540886952064
Sterol	0.6188694427680547
Sterol	0.27472957882631377
Sterol	2.8934020112828063
Sterol	0.5598765245286444
Sterol	0.273926202588705
Sterol	0.7912087912087912
Sterol	0.8206290081026073
Sterol	1.3993665752578115
Sterol	4.026377217553688
Sterol	0.48140401448307374
Sterol	0.5147466899230952
Sterol	0.7248253206269133
Sterol	0.33829192298474076
Sterol	0.47737240256631236
Sterol	0.8951537197840882
Sterol	1.9403655186985
Sterol	1.0952811233042836
Sterol	0.4235259213394734
Sterol	0.934661950363788
Sterol	0.735637433096469
Sterol	0.639847157636711
Sterol	1.4939938398357286
Sterol	1.1101510134862311
Sterol	2.276557043073341
Sterol	1.0367729448915146
Sterol	0.4114822091246453
Sterol	1.6094952393374202
Sterol	1.9325396825396826
Sterol	0.5693919643593763
Sterol	1.0561603388111784
Sterol	4.284251769464105
Sterol	0.48397988203813447
Sterol	0.3267668285597567
Sterol	0.418999637634572
Sterol	1.3775816661276161
Sterol	0.6981645683633234
Sterol	0.43372188759370806
Sterol	0.5141463590223534
Sterol	1.3378313880331496
Sterol	0.7382890268181286
Sterol	0.987598363235757
Sterol	0.8282489596742809
Sterol	0.4289078635836986
Sterol	1.3724193140642118
Sterol	1.5300654180482123
Sterol	0.7799325039036922
Sterol	0.9076887793131128
Sterol	0.8815388798259924
Sterol	0.30471821756225426
Sterol	3.0596393897364766
Sterol	0.9913287962792653
Sterol	0.33318931795093354
Sterol	0.48707169864493555
Sterol	0.80540611814346
Sterol	1.0112410342957026
Sterol	0.30942434887179976
Sterol	0.6996714255519475
Sterol	0.5244671108158098
Sterol	1.5591790109809123
Sterol	0.5647974467370307
Sterol	0.6593887442778925
Sterol	0.6680067294456947
Sterol	0.3164455772461333
Sterol	0.9091116628142567
Sterol	0.3910157511391769
Sterol	0.5763618135234488
Sterol	0.7735690840700544
Sterol	2.641827553070674
Sterol	0.6835636861828585
Sterol	0.5494380288878075
Sterol	0.41708695652173916
Sterol	0.5357250336580344
Sterol	0.6443577787197965
Sterol	0.8071162640463764
Sterol	0.4274429145978803
Sterol	0.984685974807844
Sterol	0.6687339449541284
Sterol	0.2994621462924141
Sterol	0.5771002280312296
Sterol	0.6858122681390735
Sterol	1.1463138586426258
Sterol	0.6796609350071713
Sterol	0.5621881137702771
Sterol	0.25701597597154907
Sterol	1.0073624087952722
Sterol	1.032905532114393
Sterol	0.8542828626783302
Sterol	0.4394584684811733
Sterol	0.8265708872750236
Sterol	0.4670308912847636
Sterol	0.7558787322386129
Sterol	0.39242955617366065
Sterol	0.41531754820791367
Sterol	0.6217131205878392
Sterol	0.5718613498661407
Sterol	0.8606812036131408
Sterol	0.9185702381978565
Sterol	0.37700466072149436
Sterol	0.5260609375502718
Sterol	1.3524658348187761
Sterol	1.134823221857366
Sterol	0.5196016201184863
Sterol	0.23911801310300024
Sterol	0.5028020661017522
Sterol	0.775068419399704
Sterol	0.5437005887300252
Sterol	0.7757658239527588
Sterol	0.5483787415213767
Sterol	0.5418108880487069
Sterol	1.492073048364439
Sterol	3.10996835443038
Sterol	0.39719352496076094
Sterol	0.4853806083011259
Sterol	0.8682948589271774
Sterol	0.6907081782802603
Sterol	1.937083045778698
Sterol	1.196369763345332
Sterol	0.3578105374495934
Sterol	1.0789848197343455
Sterol	0.6895162039186553
Sterol	0.34762050549375784
Sterol	0.4903607932611978
Sterol	0.9723983135672905
Sterol	7.82616208743736
Sterol	0.49796220822526865
Sterol	1.0579286520959277
Sterol	1.0988937603437763
Sterol	0.7387565792902183
Sterol	0.5922540456361298
Sterol	0.4999359330286593
Sterol	0.49218143374227996
Sterol	0.9029218935522172
Sterol	0.3328132648066569
Sterol	1.0286266701295703
Sterol	0.6033970404115065
Sterol	0.6879388824081063
Sterol	0.38124539498576177
Sterol	0.6804259866248845
Sterol	0.4783603404056889
Sterol	1.356607558742823
Sterol	0.2490211176460951
Sterol	0.6161492002792194
Sterol	0.5410489476498322
Sterol	0.390809202243333
Sterol	0.4264327133067249
Sterol	0.4553465856838233
Sterol	0.690544247702726
Sterol	1.0777124295592686
Sterol	0.42180390525467354
Sterol	0.46529904196180993
Sterol	1.4376006441223834
Sterol	0.3456036776030242
Sterol	0.8251149608121006
Sterol	0.4149815301420466
Sterol	0.9135665664081052
Sterol	0.5881421224505758
Sterol	0.3404779572654451
Sterol	3.114440078585462
Sterol	1.503484995159729
Sterol	0.8828048301590419
Sterol	0.6295533699866385
Sterol	0.21450152799400335
Sterol	0.5754019719674359
Sterol	0.9163515823276531
Sterol	1.6163942444870174
Sterol	0.7089884822410433
Sterol	1.1451498260446673
Sterol	0.47052798004765406
Sterol	0.9848670756646217
Sterol	0.7979334703990723
Sterol	0.36947936232721673
Sterol	0.2789933963947885
Sterol	0.39465754378288065
Sterol	2.217317003702649
Sterol	0.28452490682483067
Sterol	0.477309573256515
Sterol	0.6593910491562729
Sterol	1.0301108882859504
Sterol	0.8088573665108998
Sterol	0.4219992577669388
